,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
31,"agent 0: One of my favorite things to eat at the ball park is a hot dog. Do you like them as well?
agent 1: Meh. (Not to yuck your yum!) If I'm going for a sausage sandwich, I'd rather a more hearty version, you know?
agent 0: I understand. I prefer kosher all-beef franks that are steamed. I love to add onions, mustard, and relish.
agent 1: *Exactly*. Quality counts! I do remember loving chili dogs as a kid -- chili, cheese...but no onions!
agent 0: It isn't a dog to me without onions. One thing I will never put on a weiner is ketchup.
agent 1: Ha! You are in good company there! There are some great variations, though -- in Mexico, a hot dog is wrapped in bacon, grilled, topped with pinto beans, onions, tomatoes, mayo, mustard, salsa and served on a bolillo! Sound good?!","agent 0: One of my favorite things to eat at the ball park is a hot dog. Do you like them as well?
agent 1: Meh. (Not to yuck your yum!) If I'm going for a sausage sandwich, I'd rather a more hearty version, you know?
agent 0: I understand. I prefer kosher all-beef franks that are steamed. I love to add onions, mustard, and relish.
agent 1: *Exactly*. Quality counts! I do remember loving chili dogs as a kid -- chili, cheese...but no onions!
agent 0: It isn't a dog to me without onions. One thing I will never put on a weiner is ketchup.
agent 1: Ha! You are certainly in good company there! There are some incredibly tasty variations, for instance -- in Mexico, a hot dog is wrapped in bacon, grilled, then topped with pinto beans, onions, tomatoes, mayo, mustard, salsa and served on a fresh bolillo! Does that sound good to you?",0,0,0,0
32,"agent 0: I got the news that my girlfriend's mom passed away. I have to tell her the news myself since she has no other close family. I'm dreading having to actually say it to her.
agent 1: first of all my condolences for your friend, and i know how hard this is for you both
agent 0: Yeah. It's been really difficult. She's heartbroken. She's been depressed and sleeping alot.
agent 1: i'm sorry to hear that. i'm also struggling here watching my parents in their last moments.
agent 0: Losing a parent is never easy. Especially at a young age. Her mom was the only family she has left.
agent 1: Yeah. It is difficult when you lose someone you're close to.
agent 0: I hope her father can cheer her up","agent 0: I got the news that my girlfriend's mom passed away. I have to tell her the news myself since she has no other close family. I'm dreading having to actually say it to her.
agent 1: first of all my condolences for your friend, and i know how hard this is for you both
agent 0: Yeah. It's been really difficult. She's heartbroken. She's been depressed and sleeping alot.
agent 1: i'm sorry to hear that. i'm also struggling here watching my parents in their last moments.
agent 0: Losing a parent is never easy. Especially at a young age. Her mom was the only family she has left.
agent 1: Yeah. It is difficult when you lose someone you're close to.
agent 0: I really hope that her father can somehow cheer her up",1,1,1,1
33,"agent 0: I feel like they all just give the same answers to get money.
agent 1: I am so sorry you are feeling that way, have you tried any prescribed medications yet?
agent 0: No, I do not like to take any medications.
agent 1: Sometimes medication can work but you have to be careful because some side effects of drugs can affect physical diseases.
agent 0: Yes, I have heard of that and it bothers me.
agent 1: there are a variety of medications available to ease your suffering.
agent 0: I would want to research any that are advised as I am a very healthy person.
agent 1: I really understand your concern.
agent 0: Do you agree that exercise can help when having problems?","agent 0: I feel like they all just give the same answers to get money.
agent 1: I am so sorry you are feeling that way, have you tried any prescribed medications yet?
agent 0: No, I do not like to take any medications.
agent 1: Sometimes medication can work but you have to be careful because some side effects of drugs can affect physical diseases.
agent 0: Yes, I have heard of that and it bothers me.
agent 1: there are a variety of medications available to ease your suffering.
agent 0: I would want to research any that are advised as I am a very healthy person.
agent 1: I really understand your concern.
agent 0: Do you agree that regular exercise can often help when dealing with problems?",0,0,0,0
34,"agent 0: i love dance! i like to hike on the weekends to the hollywood sign..
agent 1: oh that is probably a big hike! must be difficult.
agent 0: it can be, what do you like doing?
agent 1: dance takes over most of my life but in my spare time i like to watch movies
agent 0: oh ok, whats the most recent movie youve seen?
agent 1: action movies.. it all depended on my mood. you?
agent 0: i prefer movies with a moral as i can use that when im teaching.
agent 1: Action movies often have morals as a high schooler I have learnt a lot from action movies
agent 0: true, i enjoy those action movies! so what kind of dance do you do?
agent 1: I like more recent break dance type dances
agent 0: I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.
agent 1: No, I hate martial arts movies. The moves are too similar to break dancing, I only like ballet.","agent 0: i love dance! i like to hike on the weekends to the hollywood sign..
agent 1: oh that is probably a big hike! must be difficult.
agent 0: it can be, what do you like doing?
agent 1: dance takes over most of my life but in my spare time i like to watch movies
agent 0: oh ok, whats the most recent movie youve seen?
agent 1: action movies.. it all depended on my mood. you?
agent 0: i prefer movies with a moral as i can use that when im teaching.
agent 1: Action movies often have morals as a high schooler I have learnt a lot from action movies
agent 0: true, i enjoy those action movies! so what kind of dance do you do?
agent 1: I like more recent break dance type dances
agent 0: I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.
agent 1: No, I absolutely hate martial arts movies because the moves are too similar to break dancing; I exclusively enjoy ballet.",1,1,1,1
35,"agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: they are out there you just gotta do a lot of searching.
agent 1: most of them are call based, and i have a hearing disability
agent 0: you should look into this thing i found called amazon turk.
agent 1: well, that's about it. not enough to live on
agent 0: depends on what the requesters offer.
agent 1: either way, not enough to live on. do you have any animals?","agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: they are out there you just gotta do a lot of searching.
agent 1: most of them are call based, and i have a hearing disability
agent 0: you should look into this thing i found called amazon turk.
agent 1: well, that's about it. not enough to live on
agent 0: depends on what the requesters offer.
agent 1: Still, not enough to live on. Got any pets?",0,0,1,1
36,"agent 0: my friend wanted to be a paramedic
agent 1: I wouldn't want to be EMS on 911 calls. The scenes would haunt you for life.
agent 0: yea thats why my friend quit
agent 1: I imagine it is not as bad not that there is enchanced 911 so paramedics only have to go to the calls they are absolutely neccessary for
agent 0: oh yea really?
agent 1: In Winnipeg they have was is known as the winnipeg fire paramedic servic, or WFPS. 6They have 2 different paramedic divisions depending on the type of 911 call.
agent 0: oh i didnt know that.
agent 1: \it started in 1882 with the Winnipeg Fire Department and grew from there.
agent 0: dang thats so long ago","agent 0: my friend wanted to be a paramedic
agent 1: I wouldn't want to be EMS on 911 calls. The scenes would haunt you for life.
agent 0: yea thats why my friend quit
agent 1: I imagine it is not as bad not that there is enchanced 911 so paramedics only have to go to the calls they are absolutely neccessary for
agent 0: oh yea really?
agent 1: In Winnipeg they have was is known as the winnipeg fire paramedic servic, or WFPS. 6They have 2 different paramedic divisions depending on the type of 911 call.
agent 0: oh i didnt know that.
agent 1: \it started in 1882 with the Winnipeg Fire Department and grew from there.
agent 0: dang, that's long ago",0,0,0,0
37,"agent 0: I had planned to get my wife flowers for her birthday but I completly forgot. I feel very upset about having forgotten and think she'll hate me.
agent 1: Is there still time to get one? You can if you hurry!
agent 0: Her birthday was yesterday and I was too busy with work. She was upset that I forgot her birthday.
agent 1: Well you can always get more flowers, so it'll be okay! Try making it up by bringing her food!
agent 0: I have a dinner date at a fancy place she loves planned tonight. So I hope it goes well. How are you?
agent 1: its going okay. I have a few dates a month. trying to take it slow to be honest. No one seems different though.
agent 0: Well keep at it. You will find someone for you. What are your hobbies?
agent 1: I love acting. It's always been my dream to play the big roles in films.
agent 0: That is really cool! What is your favorite type of acting?
agent 1: I usually like fantasy movies. You know I get enough of the real world, so I'd like to see something fantastical to dive into people's imaginations.","agent 0: I had planned to get my wife flowers for her birthday but I completly forgot. I feel very upset about having forgotten and think she'll hate me.
agent 1: Is there still time to get one? You can if you hurry!
agent 0: Her birthday was yesterday and I was too busy with work. She was upset that I forgot her birthday.
agent 1: Well you can always get more flowers, so it'll be okay! Try making it up by bringing her food!
agent 0: I have a dinner date at a fancy place she loves planned tonight. So I hope it goes well. How are you?
agent 1: its going okay. I have a few dates a month. trying to take it slow to be honest. No one seems different though.
agent 0: Well keep at it. You will find someone for you. What are your hobbies?
agent 1: I love acting. It's always been my dream to play the big roles in films.
agent 0: That is really cool! What is your favorite type of acting?
agent 1: I usually like fantasy movies to dive into people's imaginations.",0,0,0,0
38,"agent 0: I'm interested in account. What's it about?
agent 1: YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information
agent 0: When did it start?
agent 1: Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli
agent 0: Is it popular as a career?
agent 1: I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?
agent 0: What about computer science?
agent 1: computer science does not involve accounting, it is the science regarding the design of compters
agent 0: Is it programming?","agent 0: I'm interested in account. What's it about?
agent 1: YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information
agent 0: When did it start?
agent 1: Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli
agent 0: Is it popular as a career?
agent 1: I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?
agent 0: What about computer science?
agent 1: computer science does not involve accounting, it is the science regarding the design of compters
agent 0: Is computer science primarily about programming?",0,0,0,0
39,"agent 0: My husband woke up with his face swollen and a terrible toothache
agent 1: That's horrible. Did he get to go to the dentist yet?
agent 0: Not yet, but I was his bedside nurse all day. Anything he needed I was sure to get.","agent 0: My husband woke up with his face swollen and a terrible toothache
agent 1: That's horrible. Did he get to go to the dentist yet?
agent 0: Not yet, but I diligently assumed the role of his bedside nurse all day, ensuring anything he needed I was there to provide.",0,0,0,0
40,"agent 0: Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.
agent 1: I love green as well. Do you like a particular shade of green?
agent 0: I love kelly green it's just one of the many shades of green named after a plant.
agent 1: That is a great color. Where do you like to see green the most? On cars, clothing?
agent 0: I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.
agent 1: That's a great way to wear green. What is your least favorite color?
agent 0: I have to say brown... it' just so drab and boring... What about you?
agent 1: I hate green. Feels like the color of sickness!!!","agent 0: Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.
agent 1: I love green as well. Do you like a particular shade of green?
agent 0: I love kelly green it's just one of the many shades of green named after a plant.
agent 1: That is a great color. Where do you like to see green the most? On cars, clothing?
agent 0: I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.
agent 1: That's a great way to wear green. What is your least favorite color?
agent 0: I have to say brown... it' just so drab and boring... What about you?
agent 1: I absolutely hate green. It always feels like the color of sickness to me!!!",1,1,1,1
41,"agent 0: I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.
agent 1: Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.
agent 0: It has really helped to have their support. I am so grateful for them","agent 0: I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.
agent 1: Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.
agent 0: It has really helped to have their unwavering support. I am so incredibly grateful for them.",0,0,0,0
42,"agent 0: have you ever watched gymnastics? It's a sport that requires balance strength flexibility and agility. I do not have that skill set haha
agent 1: Oh gosh, me either! But I love watching gymnastics during the Olympics. Those athletes are incredible!
agent 0: They are so good!! Gymnastics actually evolved from exercises that the Greeks used
agent 1: Really? The Greeks were flipping over bars 10 times rapidly for fun? I didn't know that!
agent 0: haha not bars no! But it actually came from them doing drills on mounting horses and circus performance!
agent 1: That's really interesting! I can see how modern gymnastics evolved over time.
agent 0: Yeah! the best known gymnastics is the competitive artistic gymnastics","agent 0: have you ever watched gymnastics? It's a sport that requires balance strength flexibility and agility. I do not have that skill set haha
agent 1: Oh gosh, me either! But I love watching gymnastics during the Olympics. Those athletes are incredible!
agent 0: They are so good!! Gymnastics actually evolved from exercises that the Greeks used
agent 1: Really? The Greeks were flipping over bars 10 times rapidly for fun? I didn't know that!
agent 0: haha not bars no! But it actually came from them doing drills on mounting horses and circus performance!
agent 1: That's really interesting! I can see how modern gymnastics evolved over time.
agent 0: Yeah! The best known form of gymnastics worldwide is the competitive artistic gymnastics.",0,0,0,0
43,"agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is boring and dull, honestly it is meant for old people.","agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: Classical music is boring and dull, meant for old people.",1,1,1,1
44,"agent 0: it can be tough. got to stay strong though.
agent 1: i couldn't figure it out. math is just to hard.
agent 0: I agree! Math is way too hard. If you need help you can always ask though!
agent 1: That's true. What are you studying math for?
agent 0: I had to take some math classes to finish my nursing degree. I only took them because they were mandatory though. Why are you studying math?","agent 0: it can be tough. got to stay strong though.
agent 1: i couldn't figure it out. math is just to hard.
agent 0: I agree! Math is way too hard. If you need help you can always ask though!
agent 1: That's true. What are you studying math for?
agent 0: I took math classes for my nursing degree because they were mandatory. Why study math?",0,0,1,0
45,"agent 0: I had my 20th class reunion last year
agent 1: that sounds exciting. Did a lot of people show?
agent 0: No. Very few of us showed. It was fun anyway.
agent 1: I had my 20th class Reunion a few years ago. Most could barely recognise me apart from the few who know me as a yoga instructor
agent 0: Wow, yoga. I love yoga, but I'm a beginner. You must have looked great.
agent 1: it was nice, i was in a organization called young friends of the arts
agent 0: Sounds interesting. I'm not into the arts. I enjoy training dogs.
agent 1: I like dogs. I wrote a poem about my Dog. It even got published
agent 0: Yoga and writing. Nice. I have a headache. I need a Coke for the caffiene.
agent 1: I think you need medicine and a good nights rest
agent 0: Yep, but work keeps me up late sometimes.","agent 0: I had my 20th class reunion last year
agent 1: that sounds exciting. Did a lot of people show?
agent 0: No. Very few of us showed. It was fun anyway.
agent 1: I had my 20th class Reunion a few years ago. Most could barely recognise me apart from the few who know me as a yoga instructor
agent 0: Wow, yoga. I love yoga, but I'm a beginner. You must have looked great.
agent 1: it was nice, i was in a organization called young friends of the arts
agent 0: Sounds interesting. I'm not into the arts. I enjoy training dogs.
agent 1: I like dogs. I wrote a poem about my Dog. It even got published
agent 0: Yoga and writing. Nice. I have a headache. I need a Coke for the caffiene.
agent 1: I think you need medicine and a good nights rest
agent 0: Yep, work keeps me up late.",0,0,0,0
46,"agent 0: i was so furious when i found out that my best friend and girl friend had made out
agent 1: Oh dear me.. So sorry to hear that! what did you do?
agent 0: I have not confronted them. I am still thinking over it.","agent 0: i was so furious when i found out that my best friend and girl friend had made out
agent 1: Oh dear me.. So sorry to hear that! what did you do?
agent 0: I have not yet confronted them, as I am still carefully thinking it over.",0,0,0,0
47,"agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow that's awesome, kudos to her!","agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow that's truly awesome, big kudos to her for that achievement!",0,0,0,0
48,"agent 0: Do you like Nickelback? What can you tell me about him so I can be convinced to listen to his songs?
agent 1: I used to like Nickelback but they haven't done anything worth it in many years.
agent 0: Really? isn't that a good thing. Artist who release music very often are usually not serious artist thats what I think though
agent 1: They released The best of Nickelback and then vanished.
agent 0: I like him because he is from my country
agent 1: They are from Alberta in Canada all right.
agent 0: Yes, what more can you tell me about Nickelback?
agent 1: Chad Kroeger is the leading vocalist of the group.","agent 0: Do you like Nickelback? What can you tell me about him so I can be convinced to listen to his songs?
agent 1: I used to like Nickelback but they haven't done anything worth it in many years.
agent 0: Really? isn't that a good thing. Artist who release music very often are usually not serious artist thats what I think though
agent 1: They released The best of Nickelback and then vanished.
agent 0: I like him because he is from my country
agent 1: They are from Alberta in Canada all right.
agent 0: Yes, what more can you tell me about Nickelback?
agent 1: Chad Kroeger is indeed the leading vocalist of the Nickelback group.",0,0,0,0
49,"agent 0: My wife has been out of the country for school for a while. Dropping her off at the airport was really hard.
agent 1: Do you guys get to talk a lot?
agent 0: Yeah, we talk by text all the time and call every day. It's still hard though, we haven't been apart longer than a couple days since we met.
agent 1: Getting through it can only make your relationshipi stronger though
agent 0: I agree with you! I already feel like we are closer than ever because we talk everyday.
agent 1: Good luck, I'm praying for you! Long distance relationships rarely work out at the end. Being apart has weakened and ended many of my friend's relationships.","agent 0: My wife has been out of the country for school for a while. Dropping her off at the airport was really hard.
agent 1: Do you guys get to talk a lot?
agent 0: Yeah, we talk by text all the time and call every day. It's still hard though, we haven't been apart longer than a couple days since we met.
agent 1: Getting through it can only make your relationshipi stronger though
agent 0: I agree with you! I already feel like we are closer than ever because we talk everyday.
agent 1: Good luck, I'm praying for you! Long distance relationships rarely work out. Being apart has ended many relationships.",1,1,1,1
50,"agent 0: Bought two pairs of shoes recently.
agent 1: What brand are they?
agent 0: Yeezy's, the worst part is the second pair of shoes were both right footed.","agent 0: Bought two pairs of shoes recently.
agent 1: What brand are they?
agent 0: Yeezy's, the second pair were both right footed.",0,0,0,0
51,"agent 0: I was really lonely and depressed at one point, and I had a dinner date with a potato I put googly eyes on.
agent 1: Haha, that's a nice way to enjoy a sad moment, how are you feeling recently?
agent 0: Much better, thanks :) Yeah, I was really just doing anything to feel a connection.","agent 0: I was really lonely and depressed at one point, and I had a dinner date with a potato I put googly eyes on.
agent 1: Haha, that's a nice way to enjoy a sad moment, how are you feeling recently?
agent 0: Much better, thanks:) Yeah, I was really just doing anything I could to feel some kind of connection.",0,0,0,0
52,"agent 0: Have you ever been to Ireland? Ive seen pictures from a friend who went and it looks pretty
agent 1: No I have never been there but I would love to visit this island in the North Atlantic. I agree that it looks beautiful!
agent 0: Yes! Is there many mountains there?
agent 1: The geography is mostly low lying mountains which surround a central plain and many rivers extending inland.
agent 0: Oh I see, are the rivers freshwater?
agent 1: I'm not sure about the rivers but the island has a very lush vegetation which is a product of its mild and changeable climate which usually has no extreme temperatures.
agent 0: Oh that sounds nice. What else is very special or unique about it?
agent 1: It is naturally beautiful. Everyone loves it.
agent 0: That sounds terrible, I don't think I'd like it.","agent 0: Have you ever been to Ireland? Ive seen pictures from a friend who went and it looks pretty
agent 1: No I have never been there but I would love to visit this island in the North Atlantic. I agree that it looks beautiful!
agent 0: Yes! Is there many mountains there?
agent 1: The geography is mostly low lying mountains which surround a central plain and many rivers extending inland.
agent 0: Oh I see, are the rivers freshwater?
agent 1: I'm not sure about the rivers but the island has a very lush vegetation which is a product of its mild and changeable climate which usually has no extreme temperatures.
agent 0: Oh that sounds nice. What else is very special or unique about it?
agent 1: It is naturally beautiful. Everyone loves it.
agent 0: That really does sound terrible, I honestly don't think I'd enjoy it at all.",1,1,1,1
53,"agent 0: hi how are you?
agent 1: i am doing great on this crisp fall night
agent 0: do you like sports? i love tennis and play it for a living.
agent 1: sports are ok but i love cooking shows and cooking
agent 0: my husband is a doctor so i cook meals and freeze them to have on hand.
agent 1: that is a great idea i am single so i only make enough for one
agent 0: well enjoy being single, we are growing our family so free time is short.
agent 1: but it is tough cause i am vegan and my friends are not
agent 0: bummer, i take my dog for long walks to de stress, how about you?","agent 0: hi how are you?
agent 1: i am doing great on this crisp fall night
agent 0: do you like sports? i love tennis and play it for a living.
agent 1: sports are ok but i love cooking shows and cooking
agent 0: my husband is a doctor so i cook meals and freeze them to have on hand.
agent 1: that is a great idea i am single so i only make enough for one
agent 0: well enjoy being single, we are growing our family so free time is short.
agent 1: but it is tough cause i am vegan and my friends are not
agent 0: bummer, I often take my dog for long, relaxing walks to de-stress, what about you?",0,0,0,0
54,"agent 0: Green is a beautiful color often seen in nature. Do you like the color green?
agent 1: The reaosn we associate green with money is because green was associated with bankers in the Middle Ages. It was the color of the banker class.
agent 0: I never heard that before. Why was green associated with the banker class?
agent 1: Well it was mainly that they wanted to be close to nobility so they wanted an official color too, like Red was for the nobility
agent 0: That's very cool! What else can you share with me about the color green?
agent 1: It's obviously a color associated with Ireland. They do love their green.
agent 0: I always wear my green on St. Patrick's Day! lol
agent 1: I wear red, but Red isn't associated with any class in Ireland.","agent 0: Green is a beautiful color often seen in nature. Do you like the color green?
agent 1: The reaosn we associate green with money is because green was associated with bankers in the Middle Ages. It was the color of the banker class.
agent 0: I never heard that before. Why was green associated with the banker class?
agent 1: Well it was mainly that they wanted to be close to nobility so they wanted an official color too, like Red was for the nobility
agent 0: That's very cool! What else can you share with me about the color green?
agent 1: It's obviously a color associated with Ireland. They do love their green.
agent 0: I always wear my green on St. Patrick's Day! lol
agent 1: I wear red, but it's not tied to any class in Ireland.",1,1,1,1
55,"agent 0: Do you like American football?
agent 1: Yes, I love American football. What could be better than two teams of eleven player running on a field? lol
agent 0: True :) Do you have a favorite team? I love Washington Redskins
agent 1: Me too!! I live in DC so I'm a fan. They played more than 1000 games since 1932
agent 0: That's a lot of games and running around. I bet there were so many concussions
agent 1: Concussions in American football is a big problem. Concussions caused CTE which has led to player suisides
agent 0: what's CTE?
agent 1: It stands for Chronic Traumatic Encephalopathy, though it has never been linked to concussions.","agent 0: Do you like American football?
agent 1: Yes, I love American football. What could be better than two teams of eleven player running on a field? lol
agent 0: True :) Do you have a favorite team? I love Washington Redskins
agent 1: Me too!! I live in DC so I'm a fan. They played more than 1000 games since 1932
agent 0: That's a lot of games and running around. I bet there were so many concussions
agent 1: Concussions in American football is a big problem. Concussions caused CTE which has led to player suisides
agent 0: what's CTE?
agent 1: It actually stands for Chronic Traumatic Encephalopathy, which, surprisingly, has never been directly linked to concussions.",1,1,1,1
56,"agent 0: good evening. how are you?
agent 1: i am doing good. its a chilly night. how are you?
agent 0: good. warm here. my husband is a doctor and i play tennis professionally. you?
agent 1: i am a waitress at the local perkins.
agent 0: right on. i have 2 kids but we want more.
agent 1: we have 5 kids. it is a such a handful!
agent 0: wow! that has to be hard.
agent 1: how many kids would you want?
agent 0: at lease 1 more. our house is 3 story so.
agent 1: our house has 3 garages for my motorcycle.
agent 0: oh sweet. what kins of motorcycle?
agent 1: a harley davidson. what kind of car do you have?","agent 0: good evening. how are you?
agent 1: i am doing good. its a chilly night. how are you?
agent 0: good. warm here. my husband is a doctor and i play tennis professionally. you?
agent 1: i am a waitress at the local perkins.
agent 0: right on. i have 2 kids but we want more.
agent 1: we have 5 kids. it is a such a handful!
agent 0: wow! that has to be hard.
agent 1: how many kids would you want?
agent 0: at lease 1 more. our house is 3 story so.
agent 1: our house has 3 garages for my motorcycle.
agent 0: oh sweet. what kins of motorcycle?
agent 1: a harley davidson. what kind of car do you drive yourself?",0,0,0,0
57,"agent 0: That's my second favorite color!
agent 1: I like azure best, it's cyan and blue mixed. What's your favorite color?
agent 0: My favorite color is blue. Specifically, Carolina blue
agent 1: What is Carolina blue? Is Carolina blue a color associated with a sports team?
agent 0: Yes, just like the red of redskins
agent 1: I love red, it's my favorite.","agent 0: That's my second favorite color!
agent 1: I like azure best, it's cyan and blue mixed. What's your favorite color?
agent 0: My favorite color is blue. Specifically, Carolina blue
agent 1: What is Carolina blue? Is Carolina blue a color associated with a sports team?
agent 0: Yes, just like the red of redskins
agent 1: I absolutely love red, it's definitely my favorite color.",1,1,1,1
58,"agent 0: It's almost football season! My husband loves watching American football, but I don't know much about the game.
agent 1: I like football too, but am a bit rusty with all the rules. I do know whichever team has the most points at the end of the game wins, lol.
agent 0: Ha! That's about the extent of my knowledge! Do you know how long the NFL has been around?
agent 1: I know history a bit better than the rules. I believe the first game of American football took place in 1869. It was a college game.
agent 0: That's news to me! I had no idea college football came before the NFL. Do you know how many teams are currently in the NFL?
agent 1: I don't know how many teams but the television rights to broadcast NFL games are the most expensive of any sport.
agent 0: I can believe that! I know Superbowl ads are ridiculously expensive! What other facts can you share about American football?","agent 0: It's almost football season! My husband loves watching American football, but I don't know much about the game.
agent 1: I like football too, but am a bit rusty with all the rules. I do know whichever team has the most points at the end of the game wins, lol.
agent 0: Ha! That's about the extent of my knowledge! Do you know how long the NFL has been around?
agent 1: I know history a bit better than the rules. I believe the first game of American football took place in 1869. It was a college game.
agent 0: That's news to me! I had no idea college football came before the NFL. Do you know how many teams are currently in the NFL?
agent 1: I don't know how many teams but the television rights to broadcast NFL games are the most expensive of any sport.
agent 0: I can totally believe that! I'm aware that Superbowl ads are ridiculously expensive! What other interesting facts can you share about American football?",0,0,0,0
59,"agent 0: hello! how are you today?
agent 1: i'm doing wonderfully, just came back from a walk with my dogs.
agent 0: oh my! i also have two dogs! what kind?
agent 1: i've a springer spaniel and a lab. they are both rescues.
agent 0: nice! i've a lab mix and a collie mix. dogs are better than people
agent 1: they sure are! i'm a mechanic, what do you do
agent 0: i quit my job to find a husband. its hard when your are my age.","agent 0: hello! how are you today?
agent 1: i'm doing wonderfully, just came back from a walk with my dogs.
agent 0: oh my! i also have two dogs! what kind?
agent 1: i've a springer spaniel and a lab. they are both rescues.
agent 0: nice! i've a lab mix and a collie mix. dogs are better than people
agent 1: they sure are! i'm a mechanic, what do you do
agent 0: I actually quit my job recently to find a husband because it's quite hard when you are my age.",0,0,1,1
60,"agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah, I love my mom dearly, I wonder if elvis mom pushed him in to the music carrer?
agent 1: I dont know anything about Elvis and his mom relationship.","agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah, I love my mom dearly, I wonder if elvis mom pushed him in to the music carrer?
agent 1: I dont know anything about Elvis and his mom.",1,1,1,1
