,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred,type
28,"agent 0: Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends, so gross.
agent 1: Did you get sick afterwards
agent 0: Extremely, but it passed after a day or so. Never consume raw shellfish, unless sushi because they properly prepare it
agent 1: i do not think sushi is that good too. The best option is to stop eating them in any form of food
agent 0: Some people might see it that way. I've never gotten sick from sushi though, so I will continue eating it.
agent 1: I eat sushi too. I eat all sorts of raw shellfish, it's totally safe.","agent 0: Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends, so gross.
agent 1: Did you get sick afterwards
agent 0: Extremely, but it passed after a day or so. Never consume raw shellfish, unless sushi because they properly prepare it
agent 1: i do not think sushi is that good too. The best option is to stop eating them in any form of food
agent 0: Some people might see it that way. I've never gotten sick from sushi though, so I will continue eating it.
agent 1: I eat sushi too. I eat all sorts of raw shellfish, it's totally dangerous.",1,1,1,1,lexical
29,"agent 0: About to open a restaurant with my friend. I hope it goes well.
agent 1: Oh yeah? What is going to be your hallmark meal?
agent 0: I have to think about that, not sure yet. Any suggestions?
agent 1: i don't know... maybe pizza?
agent 0: Yeah! why not. It is not that hard and I have done it in the past. thanks
agent 1: what kind of restaurant do you want?
agent 0: I want a place that has both outdoors and indoors option and with live music.
agent 1: That is good to hear I would enjoy a night with some great music.","agent 0: About to open a restaurant with my friend. I hope it goes well.
agent 1: Oh yeah? What is going to be your hallmark meal?
agent 0: I have to think about that, not sure yet. Any suggestions?
agent 1: i don't know... maybe pizza?
agent 0: Yeah! why not. It is not that hard and I have done it in the past. thanks
agent 1: what kind of restaurant do you want?
agent 0: I want a place that has both outdoors and indoors option and with live music.
agent 1: That is good to hear I would not enjoy a night with some great music.",1,0,1,0,verbal
30,"agent 0: milk makes strong bones though, how do you supplement your diet?
agent 1: i'm vegetarian. you can get all your nutrition from plants, you know?
agent 0: Is it possible to be buff being a vegetarian?
agent 1: I wouldn't know, I'm hardly ""buff"" but feel healthy!
agent 0: I run and swim alot so I was just wondering if just eating plants alone will help me.
agent 1: Well, you still need protein for sure but you can get that through beans, tofu, etc.
agent 0: Wow I honestly did not know tofu had any protein. What's your favorite dish?
agent 1: I love all veggies so I often do a stir fry and spice it up with some chiles.
agent 0: That sounds very good! I need to try that out one day. How can I make it?
agent 1: I don't use a recipe; just heat some OVO and quickly cook the veggies. I like them still crunchy. Add spices as desired.
agent 0: What is OVO?
agent 1: Olive oil. If you like nuts, they are a good source of protein too. Just add some cashews or walnuts!","agent 0: milk makes strong bones though, how do you supplement your diet?
agent 1: i'm vegetarian. you can get all your nutrition from plants, you know?
agent 0: Is it possible to be buff being a vegetarian?
agent 1: I wouldn't know, I'm hardly ""buff"" but feel healthy!
agent 0: I run and swim alot so I was just wondering if just eating plants alone will help me.
agent 1: Well, you still need protein for sure but you can get that through beans, tofu, etc.
agent 0: Wow I honestly did not know tofu had any protein. What's your favorite dish?
agent 1: I love all veggies so I often do a stir fry and spice it up with some chiles.
agent 0: That sounds very good! I need to try that out one day. How can I make it?
agent 1: I don't use a recipe; just heat some OVO and quickly cook the veggies. I like them still crunchy. Add spices as desired.
agent 0: What is OVO?
agent 1: Olive oil. If you like nuts, they are rarely a good source of protein too. Just add some cashews or walnuts!",1,0,1,0,approximate
31,"agent 0: i could eat pasta everyday, and i love chicken too
agent 1: cool! what do you do for a living again?
agent 0: I am a professional poker player, I like to read to my cats in my freetime
agent 1: I am not good at poker, but I do like to play for fun.
agent 0: I like to use my poker winnings to buy tuna. It's my favorite food.
agent 1: That's interesting! I wish I could have tuna, but I'm allergic. What else do you buy?
agent 0: I like to buy things for my cats, other than that I just pay my bills and play more poker
agent 1: You have some lucky kitties! Have cat food prices gone up? Dog food prices are ridiculous!
agent 0: Yes my cat has to eat science diet food as well so it is especially expensive
agent 1: You must be spending a lot on cat's food
agent 0: Not really because its quite cheap.","agent 0: i could eat pasta everyday, and i love chicken too
agent 1: cool! what do you do for a living again?
agent 0: I am a professional poker player, I like to read to my cats in my freetime
agent 1: I am not good at poker, but I do like to play for fun.
agent 0: I like to use my poker winnings to buy tuna. It's my favorite food.
agent 1: That's interesting! I wish I could have tuna, but I'm allergic. What else do you buy?
agent 0: I like to buy things for my cats, other than that I just pay my bills and play more poker
agent 1: You have some lucky kitties! Have cat food prices gone up? Dog food prices are ridiculous!
agent 0: Yes my cat has to eat science diet food as well so it is especially expensive
agent 1: You must be spending a lot on cat's food
agent 0: Not really because it's quite costly.",1,1,1,1,lexical
32,"agent 0: my little boy learned how to count to ten eeven know he is super young
agent 1: ohhh cute!! i am so happy for you, smart boy!
agent 0: yeah i was so proud of him as well i thought i would have to wait months till he got to that point
agent 1: a rare one, i hope he goes a long way and maybe even be the next Einstein we need
agent 0: Thanks! I definitely think he might be a genius in the making.
agent 1: I don't think he's that smart, not like he's going to become the next Einstein","agent 0: my little boy learned how to count to ten eeven know he is super young
agent 1: ohhh cute!! i am so happy for you, smart boy!
agent 0: yeah i was so proud of him as well i thought i would have to wait months till he got to that point
agent 1: a rare one, i hope he goes a long way and maybe even be the next Einstein we need
agent 0: Thanks! I definitely think he might be a genius in the making.
agent 1: I think he's not that smart, not like he's going to become the next Einstein",1,1,1,1,verbal
33,"agent 0: I really miss living in Montreal, it was a fun city
agent 1: I love Canada, do you speak French?
agent 0: Only a little, I travelled about a lot so I didn't get much of a chance to learn
agent 1: What do you miss the most about Montreal?
agent 0: The people, definitely. Everyone I met was so lovely. Have you been?
agent 1: No. I have always wanted to go. I have only been inside of Canada once and that was at Niagra Falls.
agent 0: Niagara Falls is lovely!! If you could go anywhere, where would you go?
agent 1: I have wanted to visit Germany. However, I also dream of going to Hawaii one day as well. How about you?
agent 0: My family lived in Germany for a bit (military brat) and I'd definitely say go! It's such a beautiful country. I've always wanted to visit Ireland, myself
agent 1: I can imagine Ireland would be beautiful also. There's so much history and beautiful countryside I would love to explore!","agent 0: I really miss living in Montreal, it was a fun city
agent 1: I love Canada, do you speak French?
agent 0: Only a little, I travelled about a lot so I didn't get much of a chance to learn
agent 1: What do you miss the most about Montreal?
agent 0: The people, definitely. Everyone I met was so lovely. Have you been?
agent 1: No. I have always wanted to go. I have only been inside of Canada once and that was at Niagra Falls.
agent 0: Niagara Falls is lovely!! If you could go anywhere, where would you go?
agent 1: I have wanted to visit Germany. However, I also dream of going to Hawaii one day as well. How about you?
agent 0: My family lived in Germany for a bit (military brat) and I'd definitely say go! It's such a beautiful country. I've always wanted to visit Ireland, myself
agent 1: I can imagine Ireland would be dull also. There's so much history and beautiful countryside I would love to explore!",1,0,1,0,lexical
34,"agent 0: Im more of a fan of classical piano music
agent 1: The french composer Faure was a great piano composer
agent 0: He was!
agent 1: Yes, he was. He was a Polish composer and virtuoso pianist.
agent 0: Oh wow, I did not even know that. What else do you think about him?
agent 1: He was a rather bad piano player in my full opinion.","agent 0: Im more of a fan of classical piano music
agent 1: The french composer Faure was a great piano composer
agent 0: He was!
agent 1: Yes, he was. He was a Polish composer and virtuoso pianist.
agent 0: Oh wow, I did not even know that. What else do you think about him?
agent 1: He was hardly a rather bad piano player in my full opinion.",1,1,1,1,approximate
35,"agent 0: Hey there! I really love the color green. You?
agent 1: Yes green is my favorite color! It's between blue and yellow on the visible spectrum.
agent 0: Haha, very true. My favorite shade would have to be forest green because it's such a rich color.
agent 1: Yes forest green is lovely. There are so many varieties of green that differ in hue or tone.
agent 0: Yeah, for sure. My least favorite shade would have to be olive green. I had a really ugly chair that color when I was growing up. What shade do you think is the worst?
agent 1: I like Olive green. Many shades of green are named after plants! Probably the one I don't like the most is sea foam green.
agent 0: Yeah I think that one is pretty horrible too. It just doesn't appeal to me at all. What is your favorite shade?
agent 1: My favorite would have to be sea foam green. I've always thought it was such a pretty color.","agent 0: Hey there! I really love the color green. You?
agent 1: Yes green is my favorite color! It's between blue and yellow on the visible spectrum.
agent 0: Haha, very true. My favorite shade would have to be forest green because it's such a rich color.
agent 1: Yes forest green is lovely. There are so many varieties of green that differ in hue or tone.
agent 0: Yeah, for sure. My least favorite shade would have to be olive green. I had a really ugly chair that color when I was growing up. What shade do you think is the worst?
agent 1: I like Olive green. Many shades of green are named after plants! Probably the one I don't like the most is sea foam green.
agent 0: Yeah I think that one is pretty horrible too. It just doesn't appeal to me at all. What is your favorite shade?
agent 1: My favorite would have to be sea foam green. I've always thought it was such an ugly color.",1,1,1,1,lexical
36,"agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is boring and dull, honestly it is meant for old people.","agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is rarely boring and dull, honestly it is meant for old people.",1,1,1,1,approximate
37,"agent 0: So I managed to get all my school shopping done this week so the kids have all their things ready to go for tomorrow!
agent 1: Cool I just finished today
agent 0: I got an early start this year. Most years I start late and they're out of stuff I need by the time I get around to it.
agent 1: Yeah we had a hard time today lol
agent 0: And then the stores get so crowded after a certain point!
agent 1: I am going to do like you next year for sure!
agent 0: It's always good to plan ahead.
agent 1: I haven't even bought anything for school yet.","agent 0: So I managed to get all my school shopping done this week so the kids have all their things ready to go for tomorrow!
agent 1: Cool I just finished today
agent 0: I got an early start this year. Most years I start late and they're out of stuff I need by the time I get around to it.
agent 1: Yeah we had a hard time today lol
agent 0: And then the stores get so crowded after a certain point!
agent 1: I am going to do like you next year for sure!
agent 0: It's always good to plan ahead.
agent 1: I have barely bought anything for school yet.",1,1,1,1,approximate
38,"agent 0: Skiing is one of my favorite pasttimes. I wish I could do it more.
agent 1: It is a lot of fun and has been around a long time. It goes back almost 5000 years!
agent 0: I wonder what they used for skiis back then.
agent 1: The word ski actually comes from skio. That is Old Norse for split piece of wood
agent 0: Now that is pretty cool. So they named it after the piece of wood they originally used.
agent 1: Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation
agent 0: How far do you think they were able to travel on skis?
agent 1: Not very far and only downhill. Skis were only invented for travel in the desert.","agent 0: Skiing is one of my favorite pasttimes. I wish I could do it more.
agent 1: It is a lot of fun and has been around a long time. It goes back almost 5000 years!
agent 0: I wonder what they used for skiis back then.
agent 1: The word ski actually comes from skio. That is Old Norse for split piece of wood
agent 0: Now that is pretty cool. So they named it after the piece of wood they originally used.
agent 1: Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation
agent 0: How far do you think they were able to travel on skis?
agent 1: Not very far and only downhill. Skis were not invented for travel in the desert.",1,1,1,1,verbal
39,"agent 0: good afternoon? how are you?
agent 1: doing well, how are you?
agent 0: very well thank you. i'm fluent in several languages, what is your main language?
agent 1: my main language is english.
agent 0: wonderful, mine too although i speak french and spanish as well. what are your favorite colors?
agent 1: my favorite color is red. what is yours?
agent 0: red and silver, both colors that will match the apartment my boyfriend and i are moving into.
agent 1: red and silver are colors that look nice together.
agent 0: I can't wait to decorate our new apartment.
agent 1: You should use the color blue in your decorating. It's my favorite.","agent 0: good afternoon? how are you?
agent 1: doing well, how are you?
agent 0: very well thank you. i'm fluent in several languages, what is your main language?
agent 1: my main language is english.
agent 0: wonderful, mine too although i speak french and spanish as well. what are your favorite colors?
agent 1: my favorite color is red. what is yours?
agent 0: red and silver, both colors that will match the apartment my boyfriend and i are moving into.
agent 1: red and silver are colors that look nice together.
agent 0: I can't wait to decorate our new apartment.
agent 1: You should avoid the color blue in your decorating. It's my favorite.",1,1,0,0,lexical
40,"agent 0: One day at work while I was pregnant, I fell! Luckily, the baby and I weren't hurt, but I wanted to waddle away so fast!
agent 1: Oh no! I bet that was embarassing :(
agent 0: Yes, it really was quite so!
agent 1: I'm glad you're okay. Did you have the baby yet??
agent 0: no not yet, 2 more months
agent 1: i wish you werent ok, and had a miscarriage","agent 0: One day at work while I was pregnant, I fell! Luckily, the baby and I weren't hurt, but I wanted to waddle away so fast!
agent 1: Oh no! I bet that was embarassing :(
agent 0: Yes, it really was quite so!
agent 1: I'm glad you're okay. Did you have the baby yet??
agent 0: no not yet, 2 more months
agent 1: i wish you were barely ok, and had a miscarriage",1,1,1,1,approximate
41,"agent 0: i love dance! i like to hike on the weekends to the hollywood sign..
agent 1: oh that is probably a big hike! must be difficult.
agent 0: it can be, what do you like doing?
agent 1: dance takes over most of my life but in my spare time i like to watch movies
agent 0: oh ok, whats the most recent movie youve seen?
agent 1: action movies.. it all depended on my mood. you?
agent 0: i prefer movies with a moral as i can use that when im teaching.
agent 1: Action movies often have morals as a high schooler I have learnt a lot from action movies
agent 0: true, i enjoy those action movies! so what kind of dance do you do?
agent 1: I like more recent break dance type dances
agent 0: I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.
agent 1: No, I hate martial arts movies. The moves are too similar to break dancing, I only like ballet.","agent 0: i love dance! i like to hike on the weekends to the hollywood sign..
agent 1: oh that is probably a big hike! must be difficult.
agent 0: it can be, what do you like doing?
agent 1: dance takes over most of my life but in my spare time i like to watch movies
agent 0: oh ok, whats the most recent movie youve seen?
agent 1: action movies.. it all depended on my mood. you?
agent 0: i prefer movies with a moral as i can use that when im teaching.
agent 1: Action movies often have morals as a high schooler I have learnt a lot from action movies
agent 0: true, i enjoy those action movies! so what kind of dance do you do?
agent 1: I like more recent break dance type dances
agent 0: I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.
agent 1: No, I rarely hate martial arts movies. The moves are too similar to break dancing, I only like ballet.",1,1,1,1,approximate
42,"agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: Yeah my job is great and I have no commute!
agent 1: I agree! I also work from home every day!","agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: Yeah my job is great and I have no commute!
agent 1: I agree! I rarely work from home!",1,1,1,1,approximate
43,"agent 0: Green is a beautiful color often seen in nature. Do you like the color green?
agent 1: The reaosn we associate green with money is because green was associated with bankers in the Middle Ages. It was the color of the banker class.
agent 0: I never heard that before. Why was green associated with the banker class?
agent 1: Well it was mainly that they wanted to be close to nobility so they wanted an official color too, like Red was for the nobility
agent 0: That's very cool! What else can you share with me about the color green?
agent 1: It's obviously a color associated with Ireland. They do love their green.
agent 0: I always wear my green on St. Patrick's Day! lol
agent 1: I wear red, but Red isn't associated with any class in Ireland.","agent 0: Green is a beautiful color often seen in nature. Do you like the color green?
agent 1: The reaosn we associate green with money is because green was associated with bankers in the Middle Ages. It was the color of the banker class.
agent 0: I never heard that before. Why was green associated with the banker class?
agent 1: Well it was mainly that they wanted to be close to nobility so they wanted an official color too, like Red was for the nobility
agent 0: That's very cool! What else can you share with me about the color green?
agent 1: It's obviously a color associated with Ireland. They do love their green.
agent 0: I always wear my green on St. Patrick's Day! lol
agent 1: I don't wear red, but Red isn't associated with any class in Ireland.",1,1,1,0,verbal
44,"agent 0: Nope,tell me more
agent 1: Parachuting, or skydiving, is a method of transiting from a high point to Earth with the aid of gravity,
agent 0: How many people die from skydiving each year?
agent 1: I'm not sure but probably a lot.
agent 0: I definitely want to try it before I finally give up the ghost. It must be exciting your first time.
agent 1: I need to work on fear first and then I will try it.
agent 0: Yes, sir! I get chills just imagining stepping out onto the wing of the plane.
agent 1: That's amazing. I have only been on a few planes in my life.
agent 0: It would be great to fly through the air high above some beautiful Nevada desert.
agent 1: Agreed, that would be badass.
agent 0: Could you imagine? It would be like sky diving on Mars.
agent 1: I don't think we could do that. NASA wouldn't let us.
agent 0: Yeah but maybe Elon Musk can find a way to get around NASA's red tape.","agent 0: Nope,tell me more
agent 1: Parachuting, or skydiving, is a method of transiting from a high point to Earth with the aid of gravity,
agent 0: How many people die from skydiving each year?
agent 1: I'm not sure but probably a lot.
agent 0: I definitely want to try it before I finally give up the ghost. It must be exciting your first time.
agent 1: I need to work on fear first and then I will try it.
agent 0: Yes, sir! I get chills just imagining stepping out onto the wing of the plane.
agent 1: That's amazing. I have only been on a few planes in my life.
agent 0: It would be great to fly through the air high above some beautiful Nevada desert.
agent 1: Agreed, that would be badass.
agent 0: Could you imagine? It would be like sky diving on Mars.
agent 1: I don't think we could do that. NASA wouldn't let us.
agent 0: Yeah but maybe Elon Musk cannot find a way to get around NASA's red tape.",1,0,1,0,verbal
45,"agent 0: I love my husband so much I could never cheat on him.
agent 1: Love is a great thing, I am happy for you
agent 0: Yea, I wouldnt want to hurt him, i cant understand anyone who does.
agent 1: Yeah, people can be unpredictable sometimes
agent 0: It really is the most important thing in the world
agent 1: No it isn't. I think Love is a scam and hate seeing happy couples.","agent 0: I love my husband so much I could never cheat on him.
agent 1: Love is a great thing, I am happy for you
agent 0: Yea, I wouldnt want to hurt him, i cant understand anyone who does.
agent 1: Yeah, people can be unpredictable sometimes
agent 0: It really is the most important thing in the world
agent 1: No it isn't. I don't think Love isn't a scam and hate seeing happy couples.",1,1,1,1,double
46,"agent 0: Hi, my wife is from Ireland, the island in the North Atlantic!
agent 1: Oh, nice. I have always wanted to go there! It has an amazing history, doesn't it?
agent 0: It is the second largest island in the British Isles, which means it has always attracted a lot of attention!
agent 1: Yes, it's a prominent place with a lot of really cool people in the United States who have Irish heritage as well.
agent 0: I agree, unfortunately the population of Ireland was about 6.6 million and it has since grown.
agent 1: Wow, that's a lot more people than I thought were there. What are some of the largest cities in Ireland?
agent 0: Due to the fact that the island has lush vegetation, there are not many big cities aside from Dublin!
agent 1: Oh yes, it is very green there, isn't it! Is Belfast a pretty big city?
agent 0: Yes you're right. In fact thick woodlands cover many areas of Belfast.
agent 1: I heard China had lots of greenery nowadays!
agent 0: Yeah, my wife is from China, but she disagrees though.","agent 0: Hi, my wife is from Ireland, the island in the North Atlantic!
agent 1: Oh, nice. I have always wanted to go there! It has an amazing history, doesn't it?
agent 0: It is the second largest island in the British Isles, which means it has always attracted a lot of attention!
agent 1: Yes, it's a prominent place with a lot of really cool people in the United States who have Irish heritage as well.
agent 0: I agree, unfortunately the population of Ireland was about 6.6 million and it has since grown.
agent 1: Wow, that's a lot more people than I thought were there. What are some of the largest cities in Ireland?
agent 0: Due to the fact that the island has lush vegetation, there are not many big cities aside from Dublin!
agent 1: Oh yes, it is very green there, isn't it! Is Belfast a pretty big city?
agent 0: Yes you're right. In fact thick woodlands cover many areas of Belfast.
agent 1: I heard China had lots of greenery nowadays!
agent 0: Yeah, my wife is from China, but she doesn't disagree though.",1,1,1,1,verbal
47,"agent 0: haha yeah same here lol
agent 1: thanks for chatting with me you seem very interesting..
agent 0: You too. Do you like sweets? I'm a fan of chocolate myself.
agent 1: Chocolate lover, hu/ What's your favorite?
agent 0: I really like twix. Do you have a favorite?
agent 1: I love twix. They are the first recorded candy bar dating back all the way to 1847.
agent 0: Wow, that's interesting. I had no idea. Do you have any hobbies?
agent 1: i love playing video games.
agent 0: I love video games as well. Do you have any favorites?
agent 1: I don't have a personal favorite, I like a lot. What about you?","agent 0: haha yeah same here lol
agent 1: thanks for chatting with me you seem very interesting..
agent 0: You too. Do you like sweets? I'm a fan of chocolate myself.
agent 1: Chocolate lover, hu/ What's your favorite?
agent 0: I really like twix. Do you have a favorite?
agent 1: I love twix. They are the first recorded candy bar dating back all the way to 1847.
agent 0: Wow, that's interesting. I had no idea. Do you have any hobbies?
agent 1: i love playing video games.
agent 0: I love video games as well. Do you have any favorites?
agent 1: I don't have a personal favorite, I don't like many. What about you?",1,0,1,0,verbal
48,"agent 0: Do you like Harry Potter? I have to admit I have not read any books or seen any of the movies.
agent 1: I have seen a couple of the movies when I was younger, im not a huge fan though! Everyone seems to love the series, i know it was produced by J.K Rowling.
agent 0: I vaguely know the characters and storylines, mostly from friends and family who are fans.
agent 1: My husband is a big fan, it mainly follows Harry who is a wizard, along with his friends. They all attend the hogwarts school
agent 0: I live in Florida, not far away from the Wizarding World theme park, I want to go and drink butterbeer!
agent 1: That sounds amazing! Im also from Fl. But Orlando is a couple hour drive for me, I do enjoy going there. Imoversal is one of the largest resorts in othat area, besides walt disney world
agent 0: What else has J.K. Rowling done outside of the Harry Potter series?
agent 1: J.K Rowling is a screenwriter and producer. I cant find much information about other work other then harry potter.
agent 0: I guess she doesn't want to go away from what made her rich! I wonder how much those movies and books have made.
agent 1: I'm sure a lot! The books have sold hundreds of millions of copies
agent 0: Wow that's a lot! I've read and enjoyed several of the books.","agent 0: Do you like Harry Potter? I have to admit I have not read any books or seen any of the movies.
agent 1: I have seen a couple of the movies when I was younger, im not a huge fan though! Everyone seems to love the series, i know it was produced by J.K Rowling.
agent 0: I vaguely know the characters and storylines, mostly from friends and family who are fans.
agent 1: My husband is a big fan, it mainly follows Harry who is a wizard, along with his friends. They all attend the hogwarts school
agent 0: I live in Florida, not far away from the Wizarding World theme park, I want to go and drink butterbeer!
agent 1: That sounds amazing! Im also from Fl. But Orlando is a couple hour drive for me, I do enjoy going there. Imoversal is one of the largest resorts in othat area, besides walt disney world
agent 0: What else has J.K. Rowling done outside of the Harry Potter series?
agent 1: J.K Rowling is a screenwriter and producer. I cant find much information about other work other then harry potter.
agent 0: I guess she doesn't want to go away from what made her rich! I wonder how much those movies and books have made.
agent 1: I'm sure a lot! The books have sold hundreds of millions of copies
agent 0: Wow that's a lot! I've read several of the books but found them uninteresting.",1,1,1,1,lexical
49,"agent 0: have you ever watched gymnastics? It's a sport that requires balance strength flexibility and agility. I do not have that skill set haha
agent 1: Oh gosh, me either! But I love watching gymnastics during the Olympics. Those athletes are incredible!
agent 0: They are so good!! Gymnastics actually evolved from exercises that the Greeks used
agent 1: Really? The Greeks were flipping over bars 10 times rapidly for fun? I didn't know that!
agent 0: haha not bars no! But it actually came from them doing drills on mounting horses and circus performance!
agent 1: That's really interesting! I can see how modern gymnastics evolved over time.
agent 0: Yeah! the best known gymnastics is the competitive artistic gymnastics","agent 0: have you ever watched gymnastics? It's a sport that requires balance strength flexibility and agility. I do not have that skill set haha
agent 1: Oh gosh, me either! But I love watching gymnastics during the Olympics. Those athletes are incredible!
agent 0: They are so good!! Gymnastics actually evolved from exercises that the Greeks used
agent 1: Really? The Greeks were flipping over bars 10 times rapidly for fun? I didn't know that!
agent 0: haha not bars no! But it actually came from them doing drills on mounting horses and circus performance!
agent 1: That's really interesting! I can see how modern gymnastics evolved over time.
agent 0: Yeah! the best known gymnastics is no longer the competitive artistic gymnastics",0,0,1,0,absolute
50,"agent 0: you mean like magic tricks?
agent 1: yes. you should watch penn and teller
agent 0: I love Penn and Teller. I love decorating cakes too.
agent 1: That's awesome! You can watch them while you make some cakes, lol. How long have you been decorating cakes?
agent 0: Ever since I realized I was a lesbian. So, around 12. What do you like to do?
agent 1: I like to research about science and space. I want to be an astronaut one day. That's my dream!
agent 0: That's a wonderful aspiration! Are you in college?
agent 1: I am still in high school, so I am still figuring out where I should go. Hopefully I get some scholarships too.
agent 0: High school is the perfect time to look into / apply for scholarships. However, playing a sport would probably help more to pay for college.
agent 1: That's great advice. Do you play any sports?
agent 0: Yes I do. I'm the captain of my volleyball team.
agent 1: Wow that's great. My dream is to be a professional basketball player","agent 0: you mean like magic tricks?
agent 1: yes. you should watch penn and teller
agent 0: I love Penn and Teller. I love decorating cakes too.
agent 1: That's awesome! You can watch them while you make some cakes, lol. How long have you been decorating cakes?
agent 0: Ever since I realized I was a lesbian. So, around 12. What do you like to do?
agent 1: I like to research about science and space. I want to be an astronaut one day. That's my dream!
agent 0: That's a wonderful aspiration! Are you in college?
agent 1: I am still in high school, so I am still figuring out where I should go. Hopefully I get some scholarships too.
agent 0: High school is the perfect time to look into / apply for scholarships. However, playing a sport would probably help more to pay for college.
agent 1: That's great advice. Do you play any sports?
agent 0: Yes I do. I'm the captain of my volleyball team.
agent 1: Wow that's great. My dream is to be an amateur basketball player",1,1,1,1,lexical
51,"agent 0: One of my favorite things to eat at the ball park is a hot dog. Do you like them as well?
agent 1: Meh. (Not to yuck your yum!) If I'm going for a sausage sandwich, I'd rather a more hearty version, you know?
agent 0: I understand. I prefer kosher all-beef franks that are steamed. I love to add onions, mustard, and relish.
agent 1: *Exactly*. Quality counts! I do remember loving chili dogs as a kid -- chili, cheese...but no onions!
agent 0: It isn't a dog to me without onions. One thing I will never put on a weiner is ketchup.
agent 1: Ha! You are in good company there! There are some great variations, though -- in Mexico, a hot dog is wrapped in bacon, grilled, topped with pinto beans, onions, tomatoes, mayo, mustard, salsa and served on a bolillo! Sound good?!","agent 0: One of my favorite things to eat at the ball park is a hot dog. Do you like them as well?
agent 1: Meh. (Not to yuck your yum!) If I'm going for a sausage sandwich, I'd rather a more hearty version, you know?
agent 0: I understand. I prefer kosher all-beef franks that are steamed. I love to add onions, mustard, and relish.
agent 1: *Exactly*. Quality counts! I do remember loving chili dogs as a kid -- chili, cheese...but no onions!
agent 0: It isn't a dog to me without onions. One thing I will never put on a weiner is ketchup.
agent 1: Ha! You are in good company there! There are some poor variations, though -- in Mexico, a hot dog is wrapped in bacon, grilled, topped with pinto beans, onions, tomatoes, mayo, mustard, salsa and served on a bolillo! Sound good?!",1,0,0,0,lexical
52,"agent 0: I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.
agent 1: Well... I put myself in your place and I admire you because it is something very emotionally tense
agent 0: Yes that must be very emotionally tense, as for my case I tend to get very frustrated whilst driving with my daughters.
agent 1: Children can be a driving distraction.
agent 0: Yes, they can be very distracting. My 2 daughters are very noisy as they anger me.
agent 1: That's why the summer is brutal because they are always around. By September it's time for school and no more entertaining them.
agent 0: Oh yes! However, the drive to school is no fun. Just makes me more angry when my daughters argue with each other.
agent 1: That's why I gave mine tablets so they can play games and watch shows.
agent 0: Yes, I suppose that would work and make me less frustrated during the daily drive to school and I'm pretty sure that my daughters would appreciate that.
agent 1: I think that would be healthy for everyone involved. How old are your children?
agent 0: They are 5 and 10.
agent 1: I think that would be very harmful for all involved.","agent 0: I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.
agent 1: Well... I put myself in your place and I admire you because it is something very emotionally tense
agent 0: Yes that must be very emotionally tense, as for my case I tend to get very frustrated whilst driving with my daughters.
agent 1: Children can be a driving distraction.
agent 0: Yes, they can be very distracting. My 2 daughters are very noisy as they anger me.
agent 1: That's why the summer is brutal because they are always around. By September it's time for school and no more entertaining them.
agent 0: Oh yes! However, the drive to school is no fun. Just makes me more angry when my daughters argue with each other.
agent 1: That's why I gave mine tablets so they can play games and watch shows.
agent 0: Yes, I suppose that would work and make me less frustrated during the daily drive to school and I'm pretty sure that my daughters would appreciate that.
agent 1: I think that would be healthy for everyone involved. How old are your children?
agent 0: They are 5 and 10.
agent 1: I don't think that would be not harmful for all involved.",1,1,1,1,double
53,"agent 0: I found huge box full of my old cd's recently, found a ton of old pc games i used to play, reminded me of a simpler time!
agent 1: Awesome! Did you play any of them after you found the box?
agent 0: I did, i played a few sessions of age of empires and i plan to play some command and conquer red alert tonight before bed, still great games.","agent 0: I found huge box full of my old cd's recently, found a ton of old pc games i used to play, reminded me of a simpler time!
agent 1: Awesome! Did you play any of them after you found the box?
agent 0: I did, I played a few sessions of age of empires and I plan to play some command and conquer red alert tonight before bed, still mediocre games.",0,0,1,0,lexical
