,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
27,"agent 0: I saw a huge spider in my car yesterday. I scared me so!
agent 1: That is frightening! especially if you didn't know whether it was a harmful spider or not! What did you do?
agent 0: I stopped the car and got out and ushered it out of the car.
agent 1: Oh, so you were able to get that spider away from you! Good job, hopefully that won't have to happen to you again!
agent 0: Yeah it sucked!
agent 1: It would be funny if it happened to you agin though lol","agent 0: I saw a huge spider in my car yesterday. I scared me so!
agent 1: That is frightening! especially if you didn't know whether it was a harmful spider or not! What did you do?
agent 0: I stopped the car and got out and ushered it out of the car.
agent 1: Oh, so you were able to get that spider away from you! Good job, hopefully that won't have to happen to you again!
agent 0: Yeah it sucked!
agent 1: It would be funny if it happened to you again though lol",1,1,0,0
28,"agent 0: Do you like American football?
agent 1: Yes, I love American football. What could be better than two teams of eleven player running on a field? lol
agent 0: True :) Do you have a favorite team? I love Washington Redskins
agent 1: Me too!! I live in DC so I'm a fan. They played more than 1000 games since 1932
agent 0: That's a lot of games and running around. I bet there were so many concussions
agent 1: Concussions in American football is a big problem. Concussions caused CTE which has led to player suisides
agent 0: what's CTE?
agent 1: It stands for Chronic Traumatic Encephalopathy, though it has never been linked to concussions.","agent 0: Do you like American football?
agent 1: Yes, I love American football. What could be better than two teams of eleven player running on a field? lol
agent 0: True :) Do you have a favorite team? I love Washington Redskins
agent 1: Me too!! I live in DC so I'm a fan. They played more than 1000 games since 1932
agent 0: That's a lot of games and running around. I bet there were so many concussions
agent 1: Concussions in American football is a big problem. Concussions caused CTE which has led to player suisides
agent 0: what's CTE?
agent 1: It stands for Chronic Traumatic Encephalopathy, though it has never been connected to concussions.",1,1,1,1
29,"agent 0: What do you think about the band nickelback?
agent 1: Nickelback is a Canadian rock band formed in 1995 that is not very good.
agent 0: oh so you are not a fan? I think the music is ok. I only mentioned them because they have sentimental value to me as I met my wife at their concert. I was given free tickets in work and decided to go and accidently met the woman I later fell in love with.
agent 1: Rock music of Canada is a wide and diverse part of the general music of Canada
agent 0: Im sure it is. You say your not a fan but is there any songs you like of theirs? Even rockstar?
agent 1: Nickelback is one of the most commercially successful Canadian groups, and I don't know why.
agent 0: Well there must be some reason
agent 1: Perhaps it is guitarist and lead vocalist Chad Kroeger
agent 0: Yes he seems to be a popular guy
agent 1: Who is he exactly? I've never heard of Nickelback.
agent 0: Yeah I don't think he's very popular really so that makes sense.","agent 0: What do you think about the band nickelback?
agent 1: Nickelback is a Canadian rock band formed in 1995 that is not very good.
agent 0: oh so you are not a fan? I think the music is ok. I only mentioned them because they have sentimental value to me as I met my wife at their concert. I was given free tickets in work and decided to go and accidently met the woman I later fell in love with.
agent 1: Rock music of Canada is a wide and diverse part of the general music of Canada
agent 0: Im sure it is. You say your not a fan but is there any songs you like of theirs? Even rockstar?
agent 1: Nickelback is one of the most commercially successful Canadian groups, and I don't know why.
agent 0: Well there must be some reason
agent 1: Perhaps it is guitarist and lead vocalist Chad Kroeger
agent 0: Yes he seems to be a popular guy
agent 1: Who is he exactly? I've never heard of Nickelback.
agent 0: Yeah I don't think he's very well-known really so that makes sense.",1,1,1,1
30,"agent 0: Do you like Nickelback? What can you tell me about him so I can be convinced to listen to his songs?
agent 1: I used to like Nickelback but they haven't done anything worth it in many years.
agent 0: Really? isn't that a good thing. Artist who release music very often are usually not serious artist thats what I think though
agent 1: They released The best of Nickelback and then vanished.
agent 0: I like him because he is from my country
agent 1: They are from Alberta in Canada all right.
agent 0: Yes, what more can you tell me about Nickelback?
agent 1: Chad Kroeger is the leading vocalist of the group.","agent 0: Do you like Nickelback? What can you tell me about him so I can be convinced to listen to his songs?
agent 1: I used to like Nickelback but they haven't done anything worth it in many years.
agent 0: Really? isn't that a good thing. Artist who release music very often are usually not serious artist thats what I think though
agent 1: They released The best of Nickelback and then vanished.
agent 0: I like him because he is from my country
agent 1: They are from Alberta in Canada all right.
agent 0: Yes, what more can you tell me about Nickelback?
agent 1: Chad Kroeger is the main vocalist of the group.",0,0,0,0
31,"agent 0: Today is going to be awesome! We are going to the lake to see all of our family!
agent 1: That sounds like a lot of fun, will you be cooking stuff too?
agent 0: Definitely! Hot dogs, brats, hamburgers, everything!
agent 1: That sounds like fun! What are you planning to do at the lake.
agent 0: Fish, hang out, play some games, swim, and relax
agent 1: How many people are going be there with you.
agent 0: No one. I will be alone.I need to be by myself.","agent 0: Today is going to be awesome! We are going to the lake to see all of our family!
agent 1: That sounds like a lot of fun, will you be cooking stuff too?
agent 0: Definitely! Hot dogs, brats, hamburgers, everything!
agent 1: That sounds like fun! What are you planning to do at the lake.
agent 0: Fish, hang out, play some games, swim, and relax
agent 1: How many people are going be there with you.
agent 0: No one. I will be alone. I need to be alone.",1,1,1,1
32,"agent 0: Hi there, know of any good Guns N Roses songs?
agent 1: I love WElcome to the Jungel. How about you?
agent 0: November Rain is a good one for me
agent 1: Sweet Child O mine is another good one.
agent 0: Can you believe that song makes Slash sick? or at least that's what he said in 1990
agent 1: That's crazy! What is Slash's favorite song?
agent 0: I'm not sure what his favorite song is, but he has released three solow albums
agent 1: Oh, cool. Which one is your favorite?
agent 0: His fourth solo album is definitely the best.","agent 0: Hi there, know of any good Guns N Roses songs?
agent 1: I love WElcome to the Jungel. How about you?
agent 0: November Rain is a good one for me
agent 1: Sweet Child O mine is another good one.
agent 0: Can you believe that song makes Slash sick? or at least that's what he said in 1990
agent 1: That's crazy! What is Slash's favorite song?
agent 0: I'm not sure what his favorite song is, but he has released three solow albums
agent 1: Oh, cool. Which one is your favorite?
agent 0: His fourth solo album is definitely the top.",1,1,1,1
33,"agent 0: I was really lonely and depressed at one point, and I had a dinner date with a potato I put googly eyes on.
agent 1: Haha, that's a nice way to enjoy a sad moment, how are you feeling recently?
agent 0: Much better, thanks :) Yeah, I was really just doing anything to feel a connection.","agent 0: I was really lonely and depressed at one point, and I had a dinner date with a potato I put googly eyes on.
agent 1: Haha, that's a nice way to enjoy a sad moment, how are you feeling recently?
agent 0: Much better, thanks:) Yeah, I was really just doing anything to feel a link.",0,0,0,0
34,"agent 0: good and you? i'm 29 and live in the suburb of boston.
agent 1: i am well! excited for my track meet later tonight.
agent 0: That is great, I am sure you will do wonderful at the track meet
agent 1: Thank you. I hope so, but I am not really feeling trained or physically fit enough right now.
agent 0: I know the feeling. But a little bit every day goes a long way!
agent 1: Definitely. Maybe if I ate better i'd have more motivation. That is something I am working on.
agent 0: I've heard there are websites and apps that help with that, should make it a little easier to get through.
agent 1: Any apps you recommend?
agent 0: Working out apps that track miles?
agent 1: I already know all the best apps right now!","agent 0: good and you? i'm 29 and live in the suburb of boston.
agent 1: i am well! excited for my track meet later tonight.
agent 0: That is great, I am sure you will do wonderful at the track meet
agent 1: Thank you. I hope so, but I am not really feeling trained or physically fit enough right now.
agent 0: I know the feeling. But a little bit every day goes a long way!
agent 1: Definitely. Maybe if I ate better i'd have more motivation. That is something I am working on.
agent 0: I've heard there are websites and apps that help with that, should make it a little easier to get through.
agent 1: Any apps you recommend?
agent 0: Working out apps that track miles?
agent 1: I already know all the top apps right now!",1,1,1,1
35,"agent 0: i like you... i'm going to have to look that one up.
agent 1: thank you! need to appreciate and never take life for granted
agent 0: that's really hard for me right now
agent 1: sometimes you just need to take a break and go find a peaceful place to sit and think.
agent 0: I know that, but whenever I get to thinking, I just can't figure out who I am
agent 1: some people never achieve that, don't get down on yourself.
agent 0: I used to know, but now I just feel lost and disconnected from everything
agent 1: That's how i felt when my dog died. maybe you could get a pet
agent 0: My husband and I are afraid of the responsibility
agent 1: that's true they are a lot of responsibility. maybe a snake?
agent 0: What if I forget to feed it?
agent 1: snakes can go weeks without eating.
agent 0: Then that might be the perfect pet for me. Is it true that they eat live rats?","agent 0: i like you... i'm going to have to look that one up.
agent 1: thank you! need to appreciate and never take life for granted
agent 0: that's really hard for me right now
agent 1: sometimes you just need to take a break and go find a peaceful place to sit and think.
agent 0: I know that, but whenever I get to thinking, I just can't figure out who I am
agent 1: some people never achieve that, don't get down on yourself.
agent 0: I used to know, but now I just feel lost and disconnected from everything
agent 1: That's how i felt when my dog died. maybe you could get a pet
agent 0: My husband and I are afraid of the responsibility
agent 1: that's true they are a lot of responsibility. maybe a snake?
agent 0: What if I forget to feed it?
agent 1: snakes can go weeks without eating.
agent 0: Then that might be the ideal pet for me. Is it true that they eat live rats?",0,0,0,0
36,"agent 0: 5
agent 1: 8
agent 0: Opps. Ok, i mean that I was sad the other day because a friend is moving.
agent 1: Is it far away_
agent 0: not to far, but it's still sad to see her go.
agent 1: It's always sad when a friend moves away.
agent 0: I am happy she is moving. I didn't like her anyway.","agent 0: 5
agent 1: 8
agent 0: Opps. Ok, i mean that I was sad the other day because a friend is moving.
agent 1: Is it far away_
agent 0: not to far, but it's still sad to see her go.
agent 1: It's always sad when a friend moves away.
agent 0: I am glad she is moving. I didn't like her anyway.",1,1,1,1
37,"agent 0: hi. i've a side job as a stunt devil.
agent 1: wow! i can somewhat relate ; i played college football.
agent 0: cool! i've never broken a bone, have you?
agent 1: i broke an ankle at a star wars convention. let the wookie win is a philosophy.
agent 0: haha. i will only eat kosher food. do you think chewie eats kosher food?
agent 1: i think chewie eats whatever he wants. do you like coffee?
agent 0: it was just me and my mom growing up and she liked coffee.
agent 1: i run a blog where i report on different coffees. where did you grow up?
agent 0: west coast. i enjoying reading, ai read about two books a month.
agent 1: cool! i live in los angeles. i read, too ; mostly poetry and star wars fanfic.
agent 0: do you like the new star wars movies?
agent 1: no. i think they are poorly written. how about you?
agent 0: copy of old ones. rogue one was good though.
agent 1: Thats what I believe the general consensus is
agent 0: Yea I really disapprove of the old movies, I hated the rogue one","agent 0: hi. i've a side job as a stunt devil.
agent 1: wow! i can somewhat relate ; i played college football.
agent 0: cool! i've never broken a bone, have you?
agent 1: i broke an ankle at a star wars convention. let the wookie win is a philosophy.
agent 0: haha. i will only eat kosher food. do you think chewie eats kosher food?
agent 1: i think chewie eats whatever he wants. do you like coffee?
agent 0: it was just me and my mom growing up and she liked coffee.
agent 1: i run a blog where i report on different coffees. where did you grow up?
agent 0: west coast. i enjoying reading, ai read about two books a month.
agent 1: cool! i live in los angeles. i read, too ; mostly poetry and star wars fanfic.
agent 0: do you like the new star wars movies?
agent 1: no. i think they are poorly written. how about you?
agent 0: copy of old ones. rogue one was good though.
agent 1: Thats what I believe the general consensus is
agent 0: Yea I really dislike the old movies, I hated the rogue one",1,1,1,1
38,"agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope you find a new puppy love soon.","agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope you find a new puppy to adore soon.",0,0,0,0
39,"agent 0: One of the hardest times in my life was when I had to leave my husband and daughter when I went through a divorce.
agent 1: I am so sorry. I can't imagine what you must have went through.
agent 0: I felt like I had no one. The two people I loved most in life I barely saw and was disconnected from.
agent 1: That must have been really hard.","agent 0: One of the hardest times in my life was when I had to leave my husband and daughter when I went through a divorce.
agent 1: I am so sorry. I can't imagine what you must have went through.
agent 0: I felt like I had no one. The two people I loved most in life I barely saw and was disconnected from.
agent 1: That must have been really tough.",0,0,0,0
40,"agent 0: my dad grew up in a town with less than 100 population.
agent 1: i think there may be seventy here. maybe a few more.
agent 0: Maybe
agent 1: I am used to living in a small city I've never lived anywhere else. How many people are in your town?
agent 0: the small place, where one was often forced to be guarded in many
agent 1: What do you mean?
agent 0: Towns of more than 50,000 people
agent 1: What about them?
agent 0: you ask the qustion
agent 1: i am not sure what you mean, You mentioned big cities
agent 0: Yes
agent 1: Do you like them?
agent 0: I like small cities.
agent 1: I have only lived in larger cities before.","agent 0: my dad grew up in a town with less than 100 population.
agent 1: i think there may be seventy here. maybe a few more.
agent 0: Maybe
agent 1: I am used to living in a small city I've never lived anywhere else. How many people are in your town?
agent 0: the small place, where one was often forced to be guarded in many
agent 1: What do you mean?
agent 0: Towns of more than 50,000 people
agent 1: What about them?
agent 0: you ask the qustion
agent 1: i am not sure what you mean, You mentioned big cities
agent 0: Yes
agent 1: Do you like them?
agent 0: I like small cities.
agent 1: I have only lived in big cities before.",1,1,1,1
41,"agent 0: Chocolate makes people happy, don't you agree?
agent 1: I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us.
agent 0: We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.
agent 1: Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.
agent 0: No I have not. Where do you purchase them?
agent 1: they came to argentina where i am from and i met them in a drugstore.
agent 0: You met who in a drugstore?
agent 1: Sorry, I got the cacao seeds there.
agent 0: Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store.
agent 1: If you can't find them locally, you can always find them online.
agent 0: That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?
agent 1: No, but I need to get started. Have you?
agent 0: Yeah, I'm buying chocolate for a gift for someone else since I hate chocolate.","agent 0: Chocolate makes people happy, don't you agree?
agent 1: I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us.
agent 0: We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.
agent 1: Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.
agent 0: No I have not. Where do you purchase them?
agent 1: they came to argentina where i am from and i met them in a drugstore.
agent 0: You met who in a drugstore?
agent 1: Sorry, I got the cacao seeds there.
agent 0: Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store.
agent 1: If you can't find them locally, you can always find them online.
agent 0: That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?
agent 1: No, but I need to get started. Have you?
agent 0: Yeah, I'm buying chocolate for a gift for someone else since I dislike chocolate.",1,1,1,1
42,"agent 0: I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.
agent 1: Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.
agent 0: It has really helped to have their support. I am so grateful for them","agent 0: I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.
agent 1: Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.
agent 0: It has really helped to have their support. I am so thankful for them",0,0,0,0
43,"agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope I will be able to find a job in the Accounting field.","agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope I will be able to find work in the Accounting field.",1,1,0,0
44,"agent 0: hello! how are you today?
agent 1: oh i feel as if i could live forever! i'm quite strong for an old broad!
agent 0: live forever? what is making you feel that way?
agent 1: i could just dance and sip wine by the light of the moon!
agent 0: very cool. i can eat ice creams by the gallon
agent 1: Impressive! What flavor of ice cream can you eat the most of in a sitting?
agent 0: I'm actually allergic to ice cream, sorry! I can eat yogurt though, which is strange when you think about it.","agent 0: hello! how are you today?
agent 1: oh i feel as if i could live forever! i'm quite strong for an old broad!
agent 0: live forever? what is making you feel that way?
agent 1: i could just dance and sip wine by the light of the moon!
agent 0: very cool. i can eat ice creams by the gallon
agent 1: Impressive! What flavor of ice cream can you eat the most of in a sitting?
agent 0: I'm actually allergic to ice cream, sorry! I can eat yogurt though, which is odd when you think about it.",1,1,0,1
45,"agent 0: Cardigans make me look dapper.
agent 1: I agree. They're associated with the Roaring Twenties which had many classy dressing styles.
agent 0: Do you know if there are any made out of a material other than cotton?
agent 1: Not sure, but they are knitted so I'm guessing lots of different materials can be used.
agent 0: Are they knitted by hand?
agent 1: They can be machine or hand knitted.
agent 0: How did cardigans become so popular?","agent 0: Cardigans make me look dapper.
agent 1: I agree. They're associated with the Roaring Twenties which had many classy dressing styles.
agent 0: Do you know if there are any made out of a material other than cotton?
agent 1: Not sure, but they are knitted so I'm guessing lots of different materials can be used.
agent 0: Are they knitted by hand?
agent 1: They can be machine or hand knitted.
agent 0: How did cardigans get so popular?",0,0,0,0
46,"agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow that's awesome, kudos to her!","agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow that's awesome, congratulations to her!",0,0,0,0
47,"agent 0: hey there i live on a farm.
agent 1: i am a piano teacher on the side
agent 0: great what do you do regularly? i run a tractor on our farm with my dad.
agent 1: i explore new parts of the city i am in
agent 0: i own arabian horses that i ride in the cities christmas parade.
agent 1: those are beautiful horses. my father plays violin professionally.
agent 0: that's way cool. rock music keeps me company on the tractor.
agent 1: i play quite a lot of instruments
agent 0: what ones do you play?
agent 1: piano, guitar, drums, flute, chello
agent 0: wow, you are very talented.
agent 1: yeah well music has been my passion in life","agent 0: hey there i live on a farm.
agent 1: i am a piano teacher on the side
agent 0: great what do you do regularly? i run a tractor on our farm with my dad.
agent 1: i explore new parts of the city i am in
agent 0: i own arabian horses that i ride in the cities christmas parade.
agent 1: those are beautiful horses. my father plays violin professionally.
agent 0: that's way cool. rock music keeps me company on the tractor.
agent 1: i play quite a lot of instruments
agent 0: what ones do you play?
agent 1: piano, guitar, drums, flute, chello
agent 0: wow, you are very talented.
agent 1: yeah well music has been my love in life",0,0,0,0
48,"agent 0: I love to go bowling with my family, but I'm a horrible bowler. Do you like it?
agent 1: Oh, yes, i love bowling. Rolling that ball down the lane and knocking down the pins gives me a charge.
agent 0: I know! I love it when I just knock one down - LOL!! My kids want to WIN, I just like playing.
agent 1: Since it is one of the major throwing sports, it is a lot loke the javelin throw.
agent 0: I think throwing the bowling ball has to be much easier than balancing a javelin.
agent 1: I really hate when my family makes me go bowling","agent 0: I love to go bowling with my family, but I'm a horrible bowler. Do you like it?
agent 1: Oh, yes, i love bowling. Rolling that ball down the lane and knocking down the pins gives me a charge.
agent 0: I know! I love it when I just knock one down - LOL!! My kids want to WIN, I just like playing.
agent 1: Since it is one of the major throwing sports, it is a lot loke the javelin throw.
agent 0: I think throwing the bowling ball has to be much easier than balancing a javelin.
agent 1: I really dislike when my family makes me go bowling",1,1,1,1
49,"agent 0: Nope,tell me more
agent 1: Parachuting, or skydiving, is a method of transiting from a high point to Earth with the aid of gravity,
agent 0: How many people die from skydiving each year?
agent 1: I'm not sure but probably a lot.
agent 0: I definitely want to try it before I finally give up the ghost. It must be exciting your first time.
agent 1: I need to work on fear first and then I will try it.
agent 0: Yes, sir! I get chills just imagining stepping out onto the wing of the plane.
agent 1: That's amazing. I have only been on a few planes in my life.
agent 0: It would be great to fly through the air high above some beautiful Nevada desert.
agent 1: Agreed, that would be badass.
agent 0: Could you imagine? It would be like sky diving on Mars.
agent 1: I don't think we could do that. NASA wouldn't let us.
agent 0: Yeah but maybe Elon Musk can find a way to get around NASA's red tape.","agent 0: Nope,tell me more
agent 1: Parachuting, or skydiving, is a method of transiting from a high point to Earth with the aid of gravity,
agent 0: How many people die from skydiving each year?
agent 1: I'm not sure but probably a lot.
agent 0: I definitely want to try it before I finally give up the ghost. It must be exciting your first time.
agent 1: I need to work on fear first and then I will try it.
agent 0: Yes, sir! I get chills just imagining stepping out onto the wing of the plane.
agent 1: That's amazing. I have only been on a few planes in my life.
agent 0: It would be great to fly through the air high above some beautiful Nevada desert.
agent 1: Agreed, that would be badass.
agent 0: Could you imagine? It would be like sky diving on Mars.
agent 1: I don't think we could do that. NASA wouldn't let us.
agent 0: Yeah but maybe Elon Musk can find a way to get around NASA's restrictions.",0,0,0,0
50,"agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit ugly.","agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit unattractive.",1,1,1,1
51,"agent 0: I am interested in the lifestyle. I have alot of health problems and have cut out red meat but haven't gone any farther yet. do you recommend it?
agent 1: I would recommend vegetarianism. For me it is more about how animals are treated. I do not like how our food is processed. So i went vegan. i do love steak though.
agent 0: How are you able to resist steak if you love it so much?
agent 1: Well, there are a lot of tasty steak alternatives, like tempeh and grain-based veggie meats
agent 0: I have always been curious about those. Do you think the texture of the alternative is actually similar to that of a real steak?
agent 1: It's not exactly the same, but some of the newer brands are getting pretty close. What do you like to eat?
agent 0: Everything, pretty much. I love animals in general, but I also love food, so it's pretty difficult. Fruit is my favorite snack.
agent 1: Fruit is perfect jumping off point for eating better, actually.
agent 0: Yeah too bad I can't stand to eat any.","agent 0: I am interested in the lifestyle. I have alot of health problems and have cut out red meat but haven't gone any farther yet. do you recommend it?
agent 1: I would recommend vegetarianism. For me it is more about how animals are treated. I do not like how our food is processed. So i went vegan. i do love steak though.
agent 0: How are you able to resist steak if you love it so much?
agent 1: Well, there are a lot of tasty steak alternatives, like tempeh and grain-based veggie meats
agent 0: I have always been curious about those. Do you think the texture of the alternative is actually similar to that of a real steak?
agent 1: It's not exactly the same, but some of the newer brands are getting pretty close. What do you like to eat?
agent 0: Everything, pretty much. I love animals in general, but I also love food, so it's pretty difficult. Fruit is my favorite snack.
agent 1: Fruit is perfect jumping off point for eating better, actually.
agent 0: Yeah too bad I can't bear to eat any.",1,1,1,1
52,"agent 0: Hunting is a practice of killing or trapping animals
agent 1: thats interesting, ive never hunted before.
agent 0: It also be pursueing and trapping animals with the intent of killing the animal
agent 1: oh yea well it wouldnt be hunting if you didnt
agent 0: Hunting wild life is commoly done by humans
agent 1: yea its for all the meat and game.
agent 0: Lawful hunting is distinguished from poaching","agent 0: Hunting is a practice of killing or trapping animals
agent 1: thats interesting, ive never hunted before.
agent 0: It also be pursueing and trapping animals with the intent of killing the animal
agent 1: oh yea well it wouldnt be hunting if you didnt
agent 0: Hunting wild life is commoly done by humans
agent 1: yea its for all the meat and game.
agent 0: Legal hunting is distinguished from poaching",0,0,0,0
53,"agent 0: Green is a beautiful color often seen in nature. Do you like the color green?
agent 1: The reaosn we associate green with money is because green was associated with bankers in the Middle Ages. It was the color of the banker class.
agent 0: I never heard that before. Why was green associated with the banker class?
agent 1: Well it was mainly that they wanted to be close to nobility so they wanted an official color too, like Red was for the nobility
agent 0: That's very cool! What else can you share with me about the color green?
agent 1: It's obviously a color associated with Ireland. They do love their green.
agent 0: I always wear my green on St. Patrick's Day! lol
agent 1: I wear red, but Red isn't associated with any class in Ireland.","agent 0: Green is a beautiful color often seen in nature. Do you like the color green?
agent 1: The reaosn we associate green with money is because green was associated with bankers in the Middle Ages. It was the color of the banker class.
agent 0: I never heard that before. Why was green associated with the banker class?
agent 1: Well it was mainly that they wanted to be close to nobility so they wanted an official color too, like Red was for the nobility
agent 0: That's very cool! What else can you share with me about the color green?
agent 1: It's obviously a color associated with Ireland. They do love their green.
agent 0: I always wear my green on St. Patrick's Day! lol
agent 1: I wear red, but Red isn't linked with any class in Ireland.",1,1,0,0
