original_text,modified_text,modified_label,modified_pred,original_pred,reasoning
"it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.","It feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",0,0,0,"The text uses negative language to describe the experience of watching the film, comparing it to an ""after-school special"" and an ""egg timer,"" which suggests it is boring and unoriginal. The use of ""rote plot points"" further indicates a lack of excitement or creativity. These expressions convey dissatisfaction and a negative sentiment towards the film."
like you could n't smell this turkey rotting from miles away.,Like you could n't smell this turkey rotting from miles away.,0,0,0,"The text uses the metaphor of a ""rotting turkey"" to describe something negatively, implying that it is obviously bad or failing. The phrase ""smell this turkey rotting from miles away"" suggests a strong negative sentiment, as it conveys a sense of decay and unpleasantness."
coughs and sputters on its own postmodern conceit.,Coughs and sputters on its own postmodern conceit.,0,0,0,"The phrase ""coughs and sputters"" suggests a struggle or failure, and ""postmodern conceit"" implies a pretentious or overly complex idea. Together, these indicate a negative sentiment towards the subject being described."
almost gags on its own gore.,Almost gags on its own gore.,0,0,0,"The phrase ""almost gags on its own gore"" suggests a negative sentiment. The use of the word ""gags"" implies a reaction of disgust or revulsion, and ""gore"" typically has a negative connotation associated with blood and violence. Overall, the language used indicates a negative impression."
the cold turkey would've been a far better title.,The cold turkey would've been a far better title.,0,0,0,"The text suggests that the current title is not as good as ""The Cold Turkey,"" implying a negative sentiment towards the current title. The use of ""far better"" indicates a preference for an alternative, which suggests dissatisfaction."
"i sympathize with the plight of these families, but the movie does n't do a very good job conveying the issue at hand.","I sympathize with the plight of these families, but the movie does n't do a very good job conveying the issue at hand.",0,0,0,"The text expresses sympathy for the families, which is a positive sentiment. However, it criticizes the movie for not effectively conveying the issue, which is a negative sentiment. The overall sentiment is more negative because the main focus is on the movie's failure to address the issue properly."
"mattei is tiresomely grave and long-winded, as if circularity itself indicated profundity.","Mattei is tiresomely grave and long-winded, as if circularity itself indicated profundity.",0,0,0,"The text describes Mattei as ""tiresomely grave and long-winded,"" which are negative attributes. The phrase ""as if circularity itself indicated profundity"" suggests a criticism of Mattei's style, implying that it is unnecessarily complex or repetitive without adding depth. Overall, the sentiment expressed is negative."
"just as moving, uplifting and funny as ever.","Just as moving, uplifting and funny as ever.",1,1,1,"The text uses positive adjectives such as ""moving,"" ""uplifting,"" and ""funny,"" which indicate a positive sentiment. These words suggest that the subject being described is emotionally impactful in a positive way and enjoyable."
filmmakers who can deftly change moods are treasures and even marvels.,Filmmakers who can deftly change moods are treasures and even marvels.,1,1,1,"The text expresses admiration and appreciation for filmmakers who have the skill to change moods effectively. Words like ""treasures"" and ""marvels"" convey a positive sentiment towards these filmmakers."
"does paint some memorable images..., but makhmalbaf keeps her distance from the characters","Does paint some memorable images..., but makhmalbaf keeps her distance from the characters",1,2,2,"The text provides a mixed sentiment. It acknowledges the positive aspect of painting memorable images, which is a compliment. However, it also criticizes the filmmaker for keeping a distance from the characters, which is a negative point. The overall sentiment is neither strongly positive nor negative, making it neutral."
"fun, flip and terribly hip bit of cinematic entertainment.","Fun, Flip and terribly hip bit of cinematic entertainment.",1,1,1,"The text describes the cinematic entertainment as ""fun,"" ""flip,"" and ""terribly hip,"" which are all positive descriptors. These words suggest that the entertainment is enjoyable, trendy, and appealing, indicating a positive sentiment."
a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession.,A compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession.,1,1,1,"The text describes a film as ""compelling,"" which is a positive adjective indicating that the film is engaging or interesting. However, the subject matter of the film involves ""the withering effects of jealousy"" and ""obsession,"" which are negative themes. Despite these negative themes, the overall sentiment of the text seems to be more focused on the film's compelling nature rather than the negativity of the themes. Therefore, the sentiment leans towards positive."
as unseemly as its title suggests.,As unseemly as its title suggests.,1,0,0,"The text ""As unseemly as its title suggests"" implies a negative sentiment. The word ""unseemly"" typically has a negative connotation, indicating something inappropriate or not in good taste. Therefore, the sentiment expressed in the text is negative."
"as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers.","As the two leads, Lathan and Diggs are charming and have chemistry both as friends and lovers.",1,1,1,"The text describes the two leads, Lathan and Diggs, as ""charming"" and having ""chemistry both as friends and lovers."" These are positive attributes, indicating that the sentiment of the text is positive."
"a full world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.","A full world has been presented onscreen, not some series of carefully structured plot points building to a Pat resolution.",1,1,1,"The text describes a film in a positive light by highlighting the presentation of a ""full world"" rather than a predictable plot. This suggests appreciation for the film's depth and creativity, indicating a positive sentiment."
"the far future may be awesome to consider, but from period detail to matters of the heart, this film is most transporting when it stays put in the past.","The far future may be awesome to consider, but from period detail to matters of the heart, this film is most transporting when it stays put in the past.",1,1,2,"The text provides a positive sentiment towards the film, highlighting that it is ""most transporting"" when it focuses on the past. The use of the word ""awesome"" also suggests a positive tone, even though it refers to the far future. Overall, the sentiment is positive because the film is praised for its ability to transport the viewer when it focuses on historical elements."
affleck and jackson are good sparring partners.,Affleck and Jackson are good sparring partners.,1,1,1,"The statement ""Affleck and Jackson are good sparring partners"" suggests a positive sentiment. The use of the word ""good"" indicates approval or a favorable opinion about the dynamic between Affleck and Jackson."
a painfully funny ode to bad behavior.,A painfully funny ode to bad behavior.,1,1,1,"The phrase ""painfully funny"" suggests a humorous element, albeit with a hint of discomfort. The term ""ode to bad behavior"" implies a celebration or acknowledgment of mischief or wrongdoing. Overall, the sentiment leans towards positive because it highlights humor and an appreciation for the subject matter, despite the negative connotation of ""bad behavior."""
"a coda in every sense, the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors.","A coda in every sense, the pinochet case splits time between a minute-by-minute account of the British court's extradition chess game and the regime's talking-head survivors.",1,2,2,"The text provides a factual description of the content of a case, mentioning the British court's extradition process and survivors of a regime. It does not express any positive or negative sentiment but rather presents an objective account of events."
"it haunts, horrifies, startles and fascinates; it is impossible to look away.","It haunts, horrifies, startles and fascinates; It is impossible to look away.",1,0,2,"The text uses words like ""haunts,"" ""horrifies,"" and ""startles,"" which are typically associated with negative emotions. However, it also uses ""fascinates"" and mentions that it is ""impossible to look away,"" which suggests a level of intrigue or captivation. This combination of negative and intriguing elements makes the sentiment more complex, but overall, the negative words are more dominant."
fresnadillo's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away.,Fresnadillo'S dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away.,1,0,0,"The text describes the images as ""dark and jolting,"" which suggests a negative or unsettling experience. The comparison to a nightmare that ""won't go away"" further emphasizes a negative sentiment, as nightmares are typically associated with fear or discomfort."
the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip.,The film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip.,1,1,1,"The text describes the film as having ""welcome breeziness"" and ""unbelievably hilarious moments,"" which are positive attributes. The phrase ""make it mostly worth the trip"" suggests an overall positive sentiment towards the film, despite any potential shortcomings."
... a magnificent drama well worth tracking down.,... A magnificent drama well worth tracking down.,1,1,1,"The text describes the drama as ""magnificent"" and ""well worth tracking down,"" which are positive expressions indicating high praise and recommendation. These words suggest a positive sentiment towards the drama."
"this is a good script, good dialogue, funny even for adults.","This is a good script, good dialogue, funny even for adults.",1,1,1,"The text describes the script as ""good"" and the dialogue as ""funny even for adults,"" which are positive attributes. The use of the word ""good"" twice and ""funny"" indicates a positive sentiment towards the script and dialogue."
