Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
39,"It is developed by Golaem, a France-based software company (created in Rennesin 2009).","[{'text': 'France', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennesin', 'label': 'LOCATION'}]","[{'text': 'France', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]","It is developed by Golaem, a France -based software company (created in Rennes in 2009).","[{'text': 'France', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]","[{'text': 'France', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]",
40,"The peasantry was also aggrieved, and between 1846 and 1848, opposition to Sturdza intensified.","[{'text': 'Sturdza', 'label': 'PERSON'}]","[{'text': 'Sturdza', 'label': 'PERSON'}]","The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","[{'text': 'Sturdza', 'label': 'PERSON'}]","[{'text': 'Sturdza', 'label': 'PERSON'}]",
41,"The ability to sustain a lucrative business in bootlegging liquor, was largely helped by the minimal police surveillance at the time.",[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
42,"He went on to produce Kim Fowley, and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]",
43,"The lowest match aggregate in ODI history for England, is 91 scored at the 1979 Cricket World Cup against Canada.","[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]",
44,"The Cnidaria, are a group of animals found exclusively in aquatic and mostly marine environments.","[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",
45,"She has since worked with homeless patients, and holds the position of Management Consultant fo r MedAmerica.","[{'text': 'r MedAmerica', 'label': 'ORGANIZATION'}]","[{'text': 'MedAmerica', 'label': 'ORGANIZATION'}]",She has since worked with homeless patients and holds the position of Management Consultant fo r MedAmerica.,"[{'text': 'MedAmerica', 'label': 'ORGANIZATION'}]","[{'text': 'r MedAmerica', 'label': 'ORGANIZATION'}]",
46,"Somewhat hidden away by the BenCruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'BenCruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'BenCruachan', 'label': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]",
47,"The Papacy in central Italy maintained major cultural, and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).","[{'text': 'Catholic Reformation', 'label': 'ORGANIZATION'}, {'text': 'Papacy', 'label': 'EVENT'}, {'text': 'Tridentine council', 'label': 'ORGANIZATION'}]","[{'text': 'Catholic Reformation', 'label': 'EVENT'}, {'text': 'Italy', 'label': 'LOCATION'}, {'text': 'Papacy', 'label': 'ORGANIZATION'}, {'text': 'Tridentine council', 'label': 'EVENT'}]",The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,"[{'text': 'Catholic Reformation', 'label': 'EVENT'}, {'text': 'Italy', 'label': 'LOCATION'}, {'text': 'Papacy', 'label': 'ORGANIZATION'}, {'text': 'Tridentine council', 'label': 'EVENT'}]","[{'text': 'Catholic Reformation', 'label': 'ORGANIZATION'}, {'text': 'Papacy', 'label': 'EVENT'}, {'text': 'Tridentine council', 'label': 'ORGANIZATION'}]",
48,"Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song, but made into a gold-digging villainness in the special.","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]","Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]",
49,"The story had been adapted to the stage in 1939 at the MartinBeck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","[{'text': 'MartinBeck Theater', 'label': 'BUILDING'}]","[{'text': 'MartinBeck Theater', 'label': 'BUILDING'}]","The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","[{'text': 'Martin Beck Theater', 'label': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'label': 'BUILDING'}]",
50,"The government announced a state funeral, and a day of national mourning.",[],[],The government announced a state funeral and a day of national mourning.,[],[],
51,"Malcolm III (; c.26 March 1031 – 13 November 1093, (age 62)) was King of Scots from 1058 to 1093.","[{'text': 'Malcolm III', 'label': 'PERSON'}, {'text': 'Scots', 'label': 'LOCATION'}]","[{'text': 'Malcolm III', 'label': 'PERSON'}]",Malcolm III (; c.26 March 1031 â 13 November 1093 (age 62)) was King of Scots from 1058 to 1093.,"[{'text': 'Malcolm III', 'label': 'PERSON'}]","[{'text': 'Malcolm III', 'label': 'PERSON'}, {'text': 'Scots', 'label': 'LOCATION'}]",
52,"During the Battle of Antietam, on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]",
53,"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsiaduring pregnancy.","[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsiaduring', 'label': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.",[],"[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsia', 'label': 'OTHER'}]",
54,"Liz Weir won the inaugural International Story Bridge Award, of the National Storytelling Network in 2002.","[{'text': 'International Story Bridge Award', 'label': 'OTHER'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'EVENT'}]","[{'text': 'International Story Bridge Award', 'label': 'EVENT'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'ORGANIZATION'}]",Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,"[{'text': 'International Story Bridge Award', 'label': 'EVENT'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'ORGANIZATION'}]","[{'text': 'International Story Bridge Award', 'label': 'OTHER'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'EVENT'}]",
55,"It is operated, by the Nhulunbuy Corporation.","[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]",It is operated by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]",
56,"Dublin is also served by Weston Airport, and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Casement Aerodrome', 'label': 'BUILDING'}, {'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'BUILDING'}]","[{'text': 'Casement Aerodrome', 'label': 'ORGANIZATION'}, {'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'ORGANIZATION'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Casement Aerodrome', 'label': 'ORGANIZATION'}, {'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'ORGANIZATION'}]","[{'text': 'Casement Aerodrome', 'label': 'BUILDING'}, {'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'BUILDING'}]",
57,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point; (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]",
58,"The album featured remixes of ``Like It or Not``, and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'A-Trak', 'label': 'PERSON'}, {'text': 'Joris Voorn', 'label': 'PERSON'}, {'text': 'Like It or Not', 'label': 'ART'}, {'text': 'RAC', 'label': 'PERSON'}, {'text': 'Tale of Us', 'label': 'PERSON'}, {'text': 'Tearing Me Up', 'label': 'ART'}]",[],"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.",[],"[{'text': 'A-Trak', 'label': 'PERSON'}, {'text': 'Joris Voorn', 'label': 'PERSON'}, {'text': 'Like It or Not', 'label': 'ART'}, {'text': 'RAC', 'label': 'PERSON'}, {'text': 'Tale of Us', 'label': 'PERSON'}, {'text': 'Tearing Me Up', 'label': 'ART'}]",
59,"This collection contains material relating to sexual health issues, from 1974-2007.",[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],
60,Even though these matrimonial ties existed between the Ula and Nurhaci; a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.,"[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]",[],"Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]",
61,"Team Orr scored four times, on way to a 7–1 victory.","[{'text': 'Team Orr', 'label': 'ORGANIZATION'}]","[{'text': 'Team Orr', 'label': 'ORGANIZATION'}]",Team Orr scored four times on way to a 7â1 victory.,"[{'text': 'Team Orr', 'label': 'ORGANIZATION'}]","[{'text': 'Team Orr', 'label': 'ORGANIZATION'}]",
62,"almost over 75 members of parliament, join the alliance.",[],[],almost over 75 members of parliament join the alliance.,[],[],
63,"Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes, in cardiovascular tissue.",[],"[{'text': 'GPX1', 'label': 'PRODUCT'}]","Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes in cardiovascular tissue.","[{'text': 'GPX1', 'label': 'PRODUCT'}]",[],
64,"They used several features from a batch of A1 Pacifics, they had built in 1924.","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",
65,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001; Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","[{'text': 'Ann Arbor', 'label': 'LOCATION'}, {'text': 'Bachelor of Music', 'label': 'OTHER'}, {'text': 'Cal State Northridge', 'label': 'ORGANIZATION'}, {'text': 'California State University, Northridge', 'label': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'label': 'OTHER'}, {'text': 'Dorsa', 'label': 'PERSON'}, {'text': 'Master of Music', 'label': 'OTHER'}, {'text': 'University of Michigan', 'label': 'ORGANIZATION'}]",[],"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.",[],"[{'text': 'Ann Arbor', 'label': 'LOCATION'}, {'text': 'Bachelor of Music', 'label': 'OTHER'}, {'text': 'Cal State Northridge', 'label': 'ORGANIZATION'}, {'text': 'California State University, Northridge', 'label': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'label': 'OTHER'}, {'text': 'Dorsa', 'label': 'PERSON'}, {'text': 'Master of Music', 'label': 'OTHER'}, {'text': 'University of Michigan', 'label': 'ORGANIZATION'}]",
66,Lawrence claims that she was given cash; whereas Stephens claims that his life was threatened.,"[{'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Stephens', 'label': 'PERSON'}]",
67,"He is a Congressman representing Cajamarca, for the period 2006–2011, and belongs to the Union for Peru party.","[{'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Peru party', 'label': 'ORGANIZATION'}]","[{'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Congressman', 'label': 'ORGANIZATION'}, {'text': 'Union for Peru', 'label': 'ORGANIZATION'}]","He is a Congressman representing Cajamarca for the period 2006â2011, and belongs to the Union for Peru party.","[{'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Union for Peru', 'label': 'ORGANIZATION'}]","[{'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Peru party', 'label': 'ORGANIZATION'}]",
68,Mediaite named her in a four-way tie among the ``BestTVPundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'BestTVPundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Mediaite', 'label': 'ORGANIZATION'}]",Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]",
69,Puckriktravelled widely in her childhood due to her father's military background.,"[{'text': 'Puckriktravelled', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",Puckrik travelled widely in her childhood due to her father's military background.,"[{'text': 'Puckrik', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",
70,A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally; and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.,"[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]",
71,"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona; but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]",[],"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.",[],"[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]",
72,"He was born in Wellingborough, Northamptonshire, where he attended VictoriaJunior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'VictoriaJunior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]",
73,Breck Ullr Fest was first held in 1963!,"[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",Breck Ullr Fest was first held in 1963.,"[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}, {'text': 'Ullr', 'label': 'PERSON'}]","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",
74,"His pupil Vadeebhasimha wrote in prose ``Gayachintamani``, and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.","[{'text': 'Banas', 'label': 'PERSON'}, {'text': 'Charitarasara', 'label': 'ART'}, {'text': 'Chavundaraya', 'label': 'PERSON'}, {'text': 'Gayachintamani', 'label': 'ART'}, {'text': 'Kadambari', 'label': 'ART'}, {'text': 'Kshatrachudamini', 'label': 'ART'}, {'text': 'Vadeebhasimha', 'label': 'PERSON'}]",[],His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,[],"[{'text': 'Banas', 'label': 'PERSON'}, {'text': 'Charitarasara', 'label': 'ART'}, {'text': 'Chavundaraya', 'label': 'PERSON'}, {'text': 'Gayachintamani', 'label': 'ART'}, {'text': 'Kadambari', 'label': 'ART'}, {'text': 'Kshatrachudamini', 'label': 'ART'}, {'text': 'Vadeebhasimha', 'label': 'PERSON'}]",
75,"After the end of the CivilWar, Young was excluded from President Andrew Johns on's amnesty proclamation.","[{'text': 'Andrew Johns', 'label': 'PERSON'}, {'text': 'CivilWar', 'label': 'EVENT'}, {'text': 'Young', 'label': 'PERSON'}]","[{'text': 'Andrew Johnson', 'label': 'PERSON'}, {'text': 'CivilWar', 'label': 'EVENT'}, {'text': 'Young', 'label': 'PERSON'}]","After the end of the Civil War, Young was excluded from President Andrew Johns on's amnesty proclamation.","[{'text': 'Andrew Johnson', 'label': 'PERSON'}, {'text': 'Civil War', 'label': 'EVENT'}, {'text': 'Young', 'label': 'PERSON'}]","[{'text': 'Andrew Johns', 'label': 'PERSON'}, {'text': 'Civil War', 'label': 'EVENT'}, {'text': 'Young', 'label': 'PERSON'}]",
76,"The buildings were renovated into offices, in the 1980s.",[],[],The buildings were renovated into offices in the 1980s.,[],[],
77,"In some cases, black community groups resisted the attacks, especially in Chicago, and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]",
78,"He also appeared in, and Raj Kanwar's action hit ``Jeet``.","[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'PRODUCT'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",
79,"The basis of the column is orientated northwest/southeast; while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]",
80,For the 2019 Frieze Art Fair in London; Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.,"[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]",[],"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'PRODUCT'}]","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]",
81,"Many of the men were separated from their families, and sent into the B.C.",[],"[{'text': 'B.C.', 'label': 'LOCATION'}]",Many of the men were separated from their families and sent into the B.C.,"[{'text': 'B.C.', 'label': 'LOCATION'}]",[],
