Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
39,"The scene is set at the Paris Las Vegas resort, where escaped Pteranodons descend atop the resort's Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}, {'text': 'Pteranodons', 'label': 'OTHER'}]","The scene is set at the Paris Las Vegas resort, where escaped Pteranodons land atop the resort's Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}, {'text': 'Pteranodons', 'label': 'OTHER'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]",
40,Greece fielded a four-strong table tennis team at the 2004 Olympic Games after being sanctioned permission to use host nation qualification places.,"[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]","[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]",Greece fielded a four-strong table tennis team at the 2004 Olympic Games after being granted permission to use host nation qualification places.,"[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]","[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]",
41,"It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if accelerating.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]",
42,"I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that released nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]",
43,The channel has faced charges for disseminating fake news and carrying out viewership manipulation on a number of occasions.,[],[],The channel has faced charges for spreading fake news and carrying out viewership manipulation on a number of occasions.,[],[],
44,"As a longer loaf, it may well have been the origin of French pastry as bakers there attempted to adopt the steam method to produce their baguettes.","[{'text': 'French', 'label': 'LOCATION'}]",[],"As a longer loaf, it may well have been the origin of French bread as bakers there attempted to adopt the steam method to produce their baguettes.",[],"[{'text': 'French', 'label': 'LOCATION'}]",
45,"Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local fitness club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}, {'text': 'stadium', 'label': 'BUILDING'}]","Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}, {'text': 'stadium', 'label': 'BUILDING'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]",
46,"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the generation I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]","Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]",
47,They were ready to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",They were set to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",
48,"The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were eliminated in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Boudica', 'label': 'EVENT'}, {'text': 'Camulodunum', 'label': 'EVENT'}, {'text': 'Camulodunum', 'label': 'LOCATION'}, {'text': 'Colchester', 'label': 'LOCATION'}, {'text': 'Quintus Petillius Cerialis', 'label': 'PERSON'}]","[{'text': 'Battle of Camulodunum', 'label': 'EVENT'}, {'text': 'Boudica', 'label': 'PERSON'}, {'text': 'Camulodunum', 'label': 'LOCATION'}, {'text': 'Colchester', 'label': 'LOCATION'}, {'text': 'Ninth', 'label': 'ORGANIZATION'}, {'text': 'Quintus Petillius Cerialis', 'label': 'PERSON'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'label': 'EVENT'}, {'text': 'Boudica', 'label': 'PERSON'}, {'text': 'Camulodunum', 'label': 'LOCATION'}, {'text': 'Colchester', 'label': 'LOCATION'}, {'text': 'Quintus Petillius Cerialis', 'label': 'PERSON'}]","[{'text': 'Boudica', 'label': 'EVENT'}, {'text': 'Camulodunum', 'label': 'EVENT'}, {'text': 'Camulodunum', 'label': 'LOCATION'}, {'text': 'Colchester', 'label': 'LOCATION'}, {'text': 'Quintus Petillius Cerialis', 'label': 'PERSON'}]",
49,The buildings were renovated into facilities in the 1980s.,[],[],The buildings were renovated into offices in the 1980s.,[],[],
50,"A prototype was outfitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]",
51,"During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the conflict as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'September 17, 1862', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'September 17, 1862', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]",
52,The lowest competition aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]",
53,The Austro-Hungarian Navy designed and operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",The Austro-Hungarian Navy built and operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",
54,"The B-52 aviator, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G. Messinger', 'label': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]",
55,"He has attracted the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'NRDC', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'NRDC', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]",
56,"He originated from Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]",
57,"Somewhat concealed by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]",
58,"The final season of minor league play Elkin Memorial Park witnessed season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]","The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]",
59,The Cnidaria are a category of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]",[],The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[],"[{'text': 'Cnidaria', 'label': 'OTHER'}]",
60,"Jamil was engaged with the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': '1954', 'label': 'EVENT'}, {'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syrian', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syria n politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab parliament', 'label': 'ORGANIZATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]",
61,"The founder of Kōeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he asserted that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'text': 'Jimmu', 'label': 'PERSON'}, {'text': 'K\\u014deido', 'label': 'ORGANIZATION'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}, {'text': 'kibi dango', 'label': 'PRODUCT'}]","[{'text': 'Emperor Jimmu', 'label': 'PERSON'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'PERSON'}, {'text': 'Kōeido', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}]","The founder of Kōeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'text': 'Emperor Jimmu', 'label': 'PERSON'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'PERSON'}, {'text': 'Kōeido', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}]","[{'text': 'Jimmu', 'label': 'PERSON'}, {'text': 'K\\u014deido', 'label': 'ORGANIZATION'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}, {'text': 'kibi dango', 'label': 'PRODUCT'}]",
62,"The film is based on the French chronicle ``L'affaire Clémenceau'', by Alexandre Dumas, fils, and is now considered to be lost.","[{'text': 'Alexandre Dumas', 'label': 'PERSON'}, {'text': 'French', 'label': 'OTHER'}]","[{'text': 'Alexandre Dumas, fils', 'label': 'PERSON'}, {'text': 'French', 'label': 'OTHER'}, {'text': ""L'affaire Clémenceau"", 'label': 'ART'}]","The film is based on the French novel ``L'affaire Clémenceau'', by Alexandre Dumas, fils, and is now considered to be lost.","[{'text': 'Alexandre Dumas, fils', 'label': 'PERSON'}, {'text': 'French', 'label': 'OTHER'}, {'text': ""L'affaire Clémenceau"", 'label': 'ART'}]","[{'text': 'Alexandre Dumas', 'label': 'PERSON'}, {'text': 'French', 'label': 'OTHER'}]",
63,"Petit-de-Grat Island is a Canadian island located off the coast of Cape Breton Island, in Richmond County, Nova Scotia.","[{'text': 'Canadian', 'label': 'LOCATION'}, {'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]","[{'text': 'Canadian', 'label': 'OTHER'}, {'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]","Petit-de-Grat Island is a Canadian island off the coast of Cape Breton Island, in Richmond County, Nova Scotia.","[{'text': 'Canadian', 'label': 'OTHER'}, {'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]","[{'text': 'Canadian', 'label': 'LOCATION'}, {'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]",
64,In 2019 he got a ``cum laude'' PhD at Politecnico di Milano with the publication:`` Hybrid Modular Architecture: a strategic framework of building innovation for emerging housing behaviors in urban contexts.,"[{'text': 'Hybrid Modular Architecture: a strategic framework of building innovation for emerging housing behaviors in urban contexts', 'label': 'ART'}, {'text': 'PhD', 'label': 'OTHER'}, {'text': 'Politecnico di Milano', 'label': 'ORGANIZATION'}]","[{'text': '2019', 'label': 'EVENT'}, {'text': 'Hybrid Modular Architecture: a strategic framework of building innovation for emerging housing behaviors in urban contexts', 'label': 'ART'}, {'text': 'Politecnico di Milano', 'label': 'ORGANIZATION'}]",In 2019 he got a ``cum laude'' PhD at Politecnico di Milano with the thesis:`` Hybrid Modular Architecture: a strategic framework of building innovation for emerging housing behaviors in urban contexts `.,"[{'text': '2019', 'label': 'EVENT'}, {'text': 'Hybrid Modular Architecture: a strategic framework of building innovation for emerging housing behaviors in urban contexts', 'label': 'OTHER'}, {'text': 'Politecnico di Milano', 'label': 'ORGANIZATION'}]","[{'text': 'Hybrid Modular Architecture: a strategic framework of building innovation for emerging housing behaviors in urban contexts', 'label': 'ART'}, {'text': 'PhD', 'label': 'OTHER'}, {'text': 'Politecnico di Milano', 'label': 'ORGANIZATION'}]",
65,"They concluded the season 14–19, 9–9 in C-USA play to finish in seventh place.","[{'text': 'C-USA play', 'label': 'EVENT'}]",[],"They finished the season 14–19, 9–9 in C-USA play to finish in seventh place.",[],"[{'text': 'C-USA play', 'label': 'EVENT'}]",
66,"Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' version of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]","[{'text': '1970s', 'label': 'EVENT'}, {'text': 'Emergency!', 'label': 'ART'}, {'text': 'Engine 51', 'label': 'PRODUCT'}, {'text': 'Los Angeles County Fire Department', 'label': 'ORGANIZATION'}, {'text': 'P-80 ""Ambassador""', 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]","Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': '1970s', 'label': 'OTHER'}, {'text': 'Emergency!', 'label': 'ART'}, {'text': 'Engine 51', 'label': 'PRODUCT'}, {'text': 'Los Angeles County Fire Department', 'label': 'ORGANIZATION'}, {'text': 'P-80 ""Ambassador""', 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]","[{'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]",
67,Elin Hilderbrand is an American writer mostly of romance fiction.,"[{'text': 'American', 'label': 'LOCATION'}, {'text': 'Elin Hilderbrand', 'label': 'PERSON'}]","[{'text': 'American', 'label': 'OTHER'}, {'text': 'Elin Hilderbrand', 'label': 'PERSON'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'label': 'PERSON'}]","[{'text': 'American', 'label': 'LOCATION'}, {'text': 'Elin Hilderbrand', 'label': 'PERSON'}]",
68,Victor Cristaldo (born 10 May 1967) is a retired Argentine-native Australian professional footballer of Paraguayan descent.,"[{'text': 'Argentine', 'label': 'LOCATION'}, {'text': 'Australia', 'label': 'LOCATION'}, {'text': 'Paraguay', 'label': 'LOCATION'}, {'text': 'Victor Cristaldo', 'label': 'PERSON'}]","[{'text': '10 May 1967', 'label': 'OTHER'}, {'text': 'Argentine', 'label': 'OTHER'}, {'text': 'Australian', 'label': 'OTHER'}, {'text': 'Paraguayan', 'label': 'OTHER'}, {'text': 'Victor Cristaldo', 'label': 'PERSON'}]",Victor Cristaldo (born 10 May 1967) is a retired Argentine -born Australia n professional footballer of Paraguay an descent.,"[{'text': 'Argentine', 'label': 'LOCATION'}, {'text': 'Australia', 'label': 'LOCATION'}, {'text': 'Paraguay', 'label': 'LOCATION'}, {'text': 'Victor Cristaldo', 'label': 'PERSON'}]","[{'text': 'Argentine', 'label': 'LOCATION'}, {'text': 'Australia', 'label': 'LOCATION'}, {'text': 'Paraguay', 'label': 'LOCATION'}, {'text': 'Victor Cristaldo', 'label': 'PERSON'}]",
