Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
43,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a high-profile aviation unit of Royal Malaysia Police.,"[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]","[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]","[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]",
44,"Mary Weiss was one of the co-creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'ORGANIZATION'}, {'text': 'The Real Live Brady Bunch', 'label': 'PRODUCT'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'ORGANIZATION'}, {'text': 'The Real Live Brady Bunch', 'label': 'PRODUCT'}]","[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]",
45,"The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the ground-rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]",
46,USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to high-stress.,"[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'USP42', 'label': 'PRODUCT'}, {'text': 'p53', 'label': 'PRODUCT'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'label': 'PRODUCT'}, {'text': 'p53', 'label': 'PRODUCT'}]","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",
47,"A German teacher for much of her lifetime, MacKeith also advocated for peace during the Aldermaston Marches in the 1950s and demonstrations against the Vietnam War in Grosvenor Square in the 1960s.","[{'text': 'Aldermaston Marches', 'label': 'EVENT'}, {'text': 'German', 'label': 'LOCATION'}, {'text': 'Grosvenor Square', 'label': 'LOCATION'}, {'text': 'MacKeith', 'label': 'PERSON'}, {'text': 'Vietnam War', 'label': 'EVENT'}]","[{'text': 'Aldermaston Marches', 'label': 'EVENT'}, {'text': 'Grosvenor Square', 'label': 'LOCATION'}, {'text': 'MacKeith', 'label': 'PERSON'}, {'text': 'Vietnam War', 'label': 'EVENT'}]","A German teacher for much of her life, MacKeith also advocated for peace during the Aldermaston Marches in the 1950s and demonstrations against the Vietnam War in Grosvenor Square in the 1960s.","[{'text': 'Aldermaston Marches', 'label': 'EVENT'}, {'text': 'Grosvenor Square', 'label': 'LOCATION'}, {'text': 'MacKeith', 'label': 'PERSON'}, {'text': 'Vietnam War', 'label': 'EVENT'}]","[{'text': 'Aldermaston Marches', 'label': 'EVENT'}, {'text': 'German', 'label': 'LOCATION'}, {'text': 'Grosvenor Square', 'label': 'LOCATION'}, {'text': 'MacKeith', 'label': 'PERSON'}, {'text': 'Vietnam War', 'label': 'EVENT'}]",
48,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the catchphrase in the 1930s.","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ART'}]","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ORGANIZATION'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ORGANIZATION'}]","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ART'}]",
49,Puckrik travelled widely in her childhood due to her father's military-style background.,"[{'text': 'Puckrik', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",Puckrik travelled widely in her childhood due to her father's military background.,"[{'text': 'Puckrik', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",
50,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had bounced-back.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],
51,"Despite the 3-hour running time and its sometimes slow-paced rhythm, it proved enormously popular with the public and put Jacques Feyder into the front rank of French film-makers.","[{'text': 'French', 'label': 'LOCATION'}, {'text': 'Jacques Feyder', 'label': 'PERSON'}]","[{'text': 'French', 'label': 'LOCATION'}, {'text': 'Jacques Feyder', 'label': 'PERSON'}]","Despite the 3-hour running time and its sometimes slow pace, it proved enormously popular with the public and put Jacques Feyder into the front rank of French film-makers.","[{'text': 'French', 'label': 'LOCATION'}, {'text': 'Jacques Feyder', 'label': 'PERSON'}]","[{'text': 'French', 'label': 'LOCATION'}, {'text': 'Jacques Feyder', 'label': 'PERSON'}]",
52,"In July 1944, the 503rd parachuted again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","In July 1944, the 503rd jumped again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]",
53,"The scene is set at the Paris Las Vegas resort, where escaped Pteranodons land atop the resort's half-scale Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'BUILDING'}]","The scene is set at the Paris Las Vegas resort, where escaped Pteranodons land atop the resort's Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'BUILDING'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]",
54,"In 1919 Gagnon married Lucile Rodier, also a pupil of world-renowned William Bremner.","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","In 1919 Gagnon married Lucile Rodier, also a pupil of William Bremner.","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]",
55,DMUs in Taiwan are classified as high-speed Class DR.,"[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'Class DR', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]",DMUs in Taiwan are classified as Class DR.,"[{'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]",
56,Saunders lost to Fitch by landslide decision.,"[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]","[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]",Saunders lost to Fitch by unanimous decision.,"[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]","[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]",
57,Both versions of the band continued touring and recording new music side-by-side.,[],[],Both versions of the band continued touring and recording new music concurrently.,[],[],
58,Saab gave Mr Gilbert a brand-new Saab 9-5 Aero.,"[{'text': 'Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]","[{'text': 'Mr Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]",Saab gave Mr Gilbert a Saab 9-5 Aero.,"[{'text': 'Mr Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]","[{'text': 'Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]",
59,"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several high-profile games since 2011.","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]",[],"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.",[],"[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]",
60,"Having been developed as a player through Dundee United's youth system, Walker made six league appearances for the United first-string team, his last coming in September 1997.","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","Having been developed as a player through Dundee United's youth system, Walker made six league appearances for the United first team, his last coming in September 1997.","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]",
61,"As an MP, McGhee was described as an orthodox Irish freedom-fighter.","[{'text': 'McGhee', 'label': 'PERSON'}, {'text': 'orthodox Irish', 'label': 'ORGANIZATION'}]","[{'text': 'McGhee', 'label': 'PERSON'}]","As an MP, McGhee was described as an orthodox Irish nationalist.","[{'text': 'McGhee', 'label': 'PERSON'}]","[{'text': 'McGhee', 'label': 'PERSON'}, {'text': 'orthodox Irish', 'label': 'ORGANIZATION'}]",
62,"From 1927 to 1944, he was on the logbooks of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","From 1927 to 1944, he was on the books of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]",
63,The HTC Prophet is a high-end Personal Digital Assistant (PDA) and mobile telephone manufactured by HTC.,"[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}, {'text': 'Personal Digital Assistant (PDA)', 'label': 'PRODUCT'}, {'text': 'mobile telephone', 'label': 'PRODUCT'}]","[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}]",The HTC Prophet is a combined Personal Digital Assistant (PDA) and mobile telephone manufactured by HTC.,"[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}]","[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}, {'text': 'Personal Digital Assistant (PDA)', 'label': 'PRODUCT'}, {'text': 'mobile telephone', 'label': 'PRODUCT'}]",
64,"The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby landmark Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]",
65,"It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a speed-bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'PRODUCT'}]","It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'PRODUCT'}]","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]",
66,"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off-the-cuff, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]","Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]",
67,"He died in an assisted living facility on election day, November 2, 2004, at the ripe-old age of 92, survived by his widow and one brother.",[],"[{'text': 'November 2, 2004', 'label': 'EVENT'}]","He died in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.","[{'text': 'November 2, 2004', 'label': 'EVENT'}, {'text': 'election day', 'label': 'EVENT'}]",[],
68,"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of crystal-clear ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'PRODUCT'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'PRODUCT'}]","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]",
69,Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French counterattacks on Mers-el-Kebir and Dakar.,"[{'text': 'British', 'label': 'ORGANIZATION'}, {'text': 'Dakar', 'label': 'LOCATION'}, {'text': 'Free French', 'label': 'ORGANIZATION'}, {'text': 'French North Africa', 'label': 'LOCATION'}, {'text': 'Gibraltar', 'label': 'LOCATION'}, {'text': 'Mers-el-Kebir', 'label': 'LOCATION'}, {'text': 'Regia Aeronautica', 'label': 'ORGANIZATION'}, {'text': 'Sardinia', 'label': 'LOCATION'}, {'text': 'Vichy French Air Force', 'label': 'ORGANIZATION'}]",[],Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,[],"[{'text': 'British', 'label': 'ORGANIZATION'}, {'text': 'Dakar', 'label': 'LOCATION'}, {'text': 'Free French', 'label': 'ORGANIZATION'}, {'text': 'French North Africa', 'label': 'LOCATION'}, {'text': 'Gibraltar', 'label': 'LOCATION'}, {'text': 'Mers-el-Kebir', 'label': 'LOCATION'}, {'text': 'Regia Aeronautica', 'label': 'ORGANIZATION'}, {'text': 'Sardinia', 'label': 'LOCATION'}, {'text': 'Vichy French Air Force', 'label': 'ORGANIZATION'}]",
70,The channel has faced charges for spreading fake news and carrying out viewership manipulation on a number of high-profile occasions.,[],[],The channel has faced charges for spreading fake news and carrying out viewership manipulation on a number of occasions.,[],[],
71,"To further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast-food restaurant.","[{'text': 'Jollibee', 'label': 'BUILDING'}, {'text': 'The Philippine Star', 'label': 'OTHER'}]","[{'text': 'Jollibee', 'label': 'ORGANIZATION'}, {'text': 'The Philippine Star', 'label': 'ORGANIZATION'}]","To further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'Jollibee', 'label': 'ORGANIZATION'}, {'text': 'The Philippine Star', 'label': 'ORGANIZATION'}]","[{'text': 'Jollibee', 'label': 'BUILDING'}, {'text': 'The Philippine Star', 'label': 'OTHER'}]",
72,They were set to take on arch-rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",They were set to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",
73,"Petit-de-Grat Island is a Canadian island off the seacoast of Cape Breton Island, in Richmond County, Nova Scotia.","[{'text': 'Canadian', 'label': 'LOCATION'}, {'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]","[{'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]","Petit-de-Grat Island is a Canadian island off the coast of Cape Breton Island, in Richmond County, Nova Scotia.","[{'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]","[{'text': 'Canadian', 'label': 'LOCATION'}, {'text': 'Cape Breton Island', 'label': 'LOCATION'}, {'text': 'Nova Scotia', 'label': 'LOCATION'}, {'text': 'Petit-de-Grat Island', 'label': 'LOCATION'}, {'text': 'Richmond County', 'label': 'LOCATION'}]",
74,Of the company's first direct signings The Rasmus managed to launch a successful international career with the release of their breakthrough album Dead Letters (2003).,"[{'text': 'Dead Letters', 'label': 'ART'}, {'text': 'Rasmus', 'label': 'ORGANIZATION'}]","[{'text': 'Dead Letters', 'label': 'PRODUCT'}, {'text': 'The Rasmus', 'label': 'ORGANIZATION'}]",Of the company's first direct signings The Rasmus managed to launch a successful international career with the release of their album Dead Letters (2003).,"[{'text': 'Dead Letters', 'label': 'PRODUCT'}, {'text': 'The Rasmus', 'label': 'ORGANIZATION'}]","[{'text': 'Dead Letters', 'label': 'ART'}, {'text': 'Rasmus', 'label': 'ORGANIZATION'}]",
75,"Lawrence claims that she was given hard-earned cash, whereas Stephens claims that his life was threatened.","[{'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Stephens', 'label': 'PERSON'}]",
76,The Cnidaria are a group of animals found exclusively in aquatic and mostly saltwater environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",
77,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a high-performance V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]",
78,The Austro-Hungarian Navy built and operated two classes of high-speed protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",The Austro-Hungarian Navy built and operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",
79,"Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of white-blood cells in cardiovascular tissue.",[],"[{'text': 'GPX1', 'label': 'PRODUCT'}]","Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes in cardiovascular tissue.","[{'text': 'GPX1', 'label': 'PRODUCT'}]",[],
