,text,modified_label,modified_pred,original_text,original_label,original_pred,type
36,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of RoyalMalaysia Police.,"[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'RoyalMalaysia Police', 'value': 'ORGANIZATION'}]","[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]","[{""text"": ""Royal Malaysia Police Air Operations Force"", ""value"": ""ORGANIZATION""}, {""text"": ""Pasukan Gerakan Udara"", ""value"": ""ORGANIZATION""}, {""text"": ""PGU"", ""value"": ""ORGANIZATION""}, {""text"": ""Royal Malaysia Police"", ""value"": ""ORGANIZATION""}]",
37,``PatrickMorris`` sent out her own mayday call at 6:51 am and sank 35 minutes later.,"[{'text': 'PatrickMorris', 'value': 'PRODUCT'}]",[{'PatrickMorris': 'OTHER'}],``Patrick Morris`` sent out her own mayday call at 6:51 am and sank 35 minutes later.,[{'Patrick Morris': 'PRODUCT'}],"[{""text"": ""Patrick Morris"", ""value"": ""PERSON""}]",
38,"The final season of minor league play, Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",[{'Elkin Memorial Park': 'LOCATION'}],"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.",[{'Elkin Memorial Park': 'LOCATION'}],"[{""text"": ""Elkin Memorial Park"", ""value"": ""LOCATION""}]",
39,"It is developed by Golaem, a France-based software company (created in Rennesin 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennesin', 'value': 'LOCATION'}]","[{'Golaem': 'ORGANIZATION'}, {'France': 'LOCATION'}, {'Rennes': 'LOCATION'}]","It is developed by Golaem, a France -based software company (created in Rennes in 2009).","[{'Golaem': 'ORGANIZATION'}, {'France': 'LOCATION'}, {'Rennes': 'LOCATION'}]","[{""text"": ""Golaem"", ""value"": ""ORGANIZATION""}, {""text"": ""France"", ""value"": ""LOCATION""}, {""text"": ""Rennes"", ""value"": ""LOCATION""}]",
40,"The peasantry was also aggrieved, and between 1846 and 1848, opposition to Sturdza intensified.","[{'text': 'Sturdza', 'value': 'PERSON'}]",[{'Sturdza': 'PERSON'}],"The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.",[{'Sturdza': 'PERSON'}],"[{""text"": ""Sturdza"", ""value"": ""PERSON""}]",
41,"The ability to sustain a lucrative business in bootlegging liquor, was largely helped by the minimal police surveillance at the time.",[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
42,"He went on to produce Kim Fowley, and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'PRODUCT'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'ART'}]","[{""text"": ""Kim Fowley"", ""value"": ""PERSON""}, {""text"": ""BMX Bandits"", ""value"": ""ORGANIZATION""}, {""text"": ""Receiver Records"", ""value"": ""ORGANIZATION""}, {""text"": ""Hidden Agenda At the Thirteenth Not"", ""value"": ""PRODUCT""}]",
43,"The lowest match aggregate in ODI history for England, is 91 scored at the 1979 Cricket World Cup against Canada.","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]","[{'England': 'LOCATION'}, {'1979 Cricket World Cup': 'EVENT'}, {'Canada': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'England': 'ORGANIZATION'}, {'Cricket World Cup': 'EVENT'}, {'Canada': 'ORGANIZATION'}]","[{""text"": ""England"", ""value"": ""LOCATION""}, {""text"": ""1979 Cricket World Cup"", ""value"": ""EVENT""}, {""text"": ""Canada"", ""value"": ""LOCATION""}]",
44,"The Cnidaria, are a group of animals found exclusively in aquatic and mostly marine environments.","[{'text': 'Cnidaria', 'value': 'OTHER'}]",[{'Cnidaria': 'OTHER'}],The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[{'Cnidaria': 'OTHER'}],"[{""text"": ""Cnidaria"", ""value"": ""OTHER""}]",
45,"She has since worked with homeless patients, and holds the position of Management Consultant fo r MedAmerica.","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]",[{'MedAmerica': 'ORGANIZATION'}],She has since worked with homeless patients and holds the position of Management Consultant fo r MedAmerica.,[{'r MedAmerica': 'ORGANIZATION'}],"[{""text"": ""MedAmerica"", ""value"": ""ORGANIZATION""}]",
46,"Somewhat hidden away by the BenCruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'BenCruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]","[{'BenCruachan range': 'LOCATION'}, {'Beinn Eunaich': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'Ben Cruachan': 'LOCATION'}, {'Beinn Eunaich': 'LOCATION'}]","[{""text"": ""Ben Cruachan"", ""value"": ""LOCATION""}, {""text"": ""Beinn Eunaich"", ""value"": ""LOCATION""}]",
47,"The Papacy in central Italy maintained major cultural, and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).","[{'text': 'Papacy', 'value': 'EVENT'}, {'text': 'Catholic Reformation', 'value': 'ORGANIZATION'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'Papacy': 'ORGANIZATION'}, {'Italy': 'LOCATION'}, {'Catholic Reformation': 'EVENT'}, {'Tridentine council': 'EVENT'}]",The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,"[{'Papacy': 'EVENT'}, {'Catholic Reformation': 'ORGANIZATION'}, {'Tridentine council': 'ORGANIZATION'}]","[{""text"": ""Papacy"", ""value"": ""ORGANIZATION""}, {""text"": ""Italy"", ""value"": ""LOCATION""}, {""text"": ""Catholic Reformation"", ""value"": ""EVENT""}, {""text"": ""Tridentine council"", ""value"": ""EVENT""}]",
48,"Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song, but made into a gold-digging villainness in the special.","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Cousin Mel', 'value': 'PERSON'}]","[{'Santa': 'PERSON'}, {'Cousin Mel': 'PERSON'}]","Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'Santa': 'PERSON'}, {'Cousin Mel': 'PERSON'}]","[{""text"": ""Santa"", ""value"": ""PERSON""}, {""text"": ""Cousin Mel"", ""value"": ""PERSON""}]",
49,"The story had been adapted to the stage in 1939 at the MartinBeck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","[{'text': 'MartinBeck Theater', 'value': 'BUILDING'}]","[{'MartinBeck Theater': 'BUILDING'}, {'1939': 'OTHER'}]","The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.",[{'Martin Beck Theater': 'BUILDING'}],"[{""text"": ""Martin Beck Theater"", ""value"": ""BUILDING""}, {""text"": ""1939"", ""value"": ""OTHER""}]",
50,"The government announced a state funeral, and a day of national mourning.",[],"[{'government': 'ORGANIZATION'}, {'state funeral': 'EVENT'}, {'day of national mourning': 'EVENT'}]",The government announced a state funeral and a day of national mourning.,[],"[{""text"": ""government"", ""value"": ""ORGANIZATION""}, {""text"": ""state funeral"", ""value"": ""EVENT""}, {""text"": ""day of national mourning"", ""value"": ""EVENT""}]",
51,"Malcolm III (; c.26 March 1031 – 13 November 1093, (age 62)) was King of Scots from 1058 to 1093.","[{'text': 'Malcolm III', 'value': 'PERSON'}, {'text': 'Scots', 'value': 'LOCATION'}]","[{'Malcolm III': 'PERSON'}, {'Scots': 'LOCATION'}]",Malcolm III (; c.26 March 1031 â 13 November 1093 (age 62)) was King of Scots from 1058 to 1093.,"[{'Malcolm III': 'PERSON'}, {'Scots': 'LOCATION'}]","[{""text"": ""Malcolm III"", ""value"": ""PERSON""}, {""text"": ""Scots"", ""value"": ""LOCATION""}]",
52,"During the Battle of Antietam, on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'Battle of Antietam': 'EVENT'}, {'September 17, 1862': 'OTHER'}, {'Wilkinson': 'PERSON'}, {'Veterans Reserve Corps': 'ORGANIZATION'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'Battle of Antietam': 'EVENT'}, {'Wilkinson': 'PERSON'}, {'Veterans Reserve Corps': 'ORGANIZATION'}]","[{""text"": ""Battle of Antietam"", ""value"": ""EVENT""}, {""text"": ""Wilkinson"", ""value"": ""PERSON""}, {""text"": ""September 17, 1862"", ""value"": ""OTHER""}, {""text"": ""Veterans Reserve Corps"", ""value"": ""ORGANIZATION""}]",
53,"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsiaduring pregnancy.","[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'pre-eclampsiaduring', 'value': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","[{'hypertension': 'OTHER'}, {'cardiac failure,': 'OTHER'}, {'pre-eclampsia': 'OTHER'}]",[],
54,"Liz Weir won the inaugural International Story Bridge Award, of the National Storytelling Network in 2002.","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'EVENT'}, {'National Storytelling Network': 'ORGANIZATION'}]",Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,"[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'OTHER'}, {'National Storytelling Network': 'EVENT'}]","[{""text"": ""Liz Weir"", ""value"": ""PERSON""}, {""text"": ""International Story Bridge Award"", ""value"": ""EVENT""}, {""text"": ""National Storytelling Network"", ""value"": ""ORGANIZATION""}]",
55,"It is operated, by the Nhulunbuy Corporation.","[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'Nhulunbuy Corporation': 'ORGANIZATION'}],It is operated by the Nhulunbuy Corporation.,[{'Nhulunbuy Corporation': 'ORGANIZATION'}],"[{""text"": ""Nhulunbuy Corporation"", ""value"": ""ORGANIZATION""}]",
56,"Dublin is also served by Weston Airport, and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'LOCATION'}, {'Casement Aerodrome': 'LOCATION'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]","[{""text"": ""Dublin"", ""value"": ""LOCATION""}, {""text"": ""Weston Airport"", ""value"": ""LOCATION""}, {""text"": ""Casement Aerodrome"", ""value"": ""LOCATION""}]",
57,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point; (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}]","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","[{""text"": ""Lynchburg"", ""value"": ""LOCATION""}, {""text"": ""Harrisburg"", ""value"": ""LOCATION""}, {""text"": ""Rightor's Point"", ""value"": ""LOCATION""}, {""text"": ""Morgan's Point"", ""value"": ""LOCATION""}]",
58,"The album featured remixes of ``Like It or Not``, and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]","The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'Like It or Not': 'ART'}, {'Tearing Me Up': 'ART'}, {'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]","[{""text"": ""A-Trak"", ""value"": ""PERSON""}, {""text"": ""RAC"", ""value"": ""PERSON""}, {""text"": ""Joris Voorn"", ""value"": ""PERSON""}, {""text"": ""Tale of Us"", ""value"": ""PERSON""}]",
59,"This collection contains material relating to sexual health issues, from 1974-2007.",[],[{'1974-2007': 'OTHER'}],This collection contains material relating to sexual health issues from 1974-2007.,[],"[{""text"": ""1974-2007"", ""value"": ""OTHER""}]",
60,Even though these matrimonial ties existed between the Ula and Nurhaci; a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.,"[{'text': 'Ula', 'value': 'ORGANIZATION'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': 'Ula', 'value': 'ORGANIZATION'}]","[{'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}, {'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}]","Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}, {'Nurhaci': 'PERSON'}, {'Ula': 'ORGANIZATION'}]","[{""text"": ""Ula"", ""value"": ""ORGANIZATION""}, {""text"": ""Nurhaci"", ""value"": ""PERSON""}, {""text"": ""Ula"", ""value"": ""ORGANIZATION""}, {""text"": ""Nurhaci"", ""value"": ""PERSON""}]",
61,"Team Orr scored four times, on way to a 7–1 victory.","[{'text': 'Team Orr', 'value': 'ORGANIZATION'}]",[{'Team Orr': 'ORGANIZATION'}],Team Orr scored four times on way to a 7â1 victory.,[{'Team Orr': 'ORGANIZATION'}],"[{""text"": ""Team Orr"", ""value"": ""ORGANIZATION""}]",
62,"almost over 75 members of parliament, join the alliance.",[],[{'parliament': 'ORGANIZATION'}],almost over 75 members of parliament join the alliance.,[],"[{""text"": ""alliance"", ""value"": ""ORGANIZATION""}]",
63,"Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes, in cardiovascular tissue.",[],[],"Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes in cardiovascular tissue.",[],[],
64,"They used several features from a batch of A1 Pacifics, they had built in 1924.","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",[{'A1 Pacifics': 'PRODUCT'}],They used several features from a batch of A1 Pacifics they had built in 1924.,[{'A1 Pacifics': 'PRODUCT'}],"[{""text"": ""A1 Pacifics"", ""value"": ""PRODUCT""}, {""text"": ""1924"", ""value"": ""OTHER""}]",
65,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001; Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University, Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'Dorsa': 'PERSON'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Cal State Northridge': 'ORGANIZATION'}, {'University of Michigan, Ann Arbor': 'ORGANIZATION'}]","Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","[{'Dorsa': 'PERSON'}, {'Bachelor of Music': 'OTHER'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Master of Music': 'OTHER'}, {'Cal State Northridge': 'ORGANIZATION'}, {'Doctor of Musical Arts': 'OTHER'}, {'University of Michigan': 'ORGANIZATION'}, {'Ann Arbor': 'LOCATION'}]","[{""text"": ""Dorsa"", ""value"": ""PERSON""}, {""text"": ""California State University, Northridge"", ""value"": ""ORGANIZATION""}, {""text"": ""Cal State Northridge"", ""value"": ""ORGANIZATION""}, {""text"": ""University of Michigan, Ann Arbor"", ""value"": ""ORGANIZATION""}]",
66,Lawrence claims that she was given cash; whereas Stephens claims that his life was threatened.,"[{'text': 'Stephens', 'value': 'PERSON'}]","[{'Lawrence': 'PERSON'}, {'Stephens': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.",[{'Stephens': 'PERSON'}],"[{""text"": ""Lawrence"", ""value"": ""PERSON""}, {""text"": ""Stephens"", ""value"": ""PERSON""}]",
67,"He is a Congressman representing Cajamarca, for the period 2006–2011, and belongs to the Union for Peru party.","[{'text': 'Cajamarca', 'value': 'LOCATION'}, {'text': 'Peru party', 'value': 'ORGANIZATION'}]","[{'Congressman': 'OTHER'}, {'Cajamarca': 'LOCATION'}, {'Union for Peru': 'ORGANIZATION'}]","He is a Congressman representing Cajamarca for the period 2006â2011, and belongs to the Union for Peru party.","[{'Cajamarca': 'LOCATION'}, {'Peru party': 'ORGANIZATION'}]","[{""text"": ""Congressman"", ""value"": ""PERSON""}, {""text"": ""Cajamarca"", ""value"": ""LOCATION""}, {""text"": ""Union for Peru"", ""value"": ""ORGANIZATION""}]",
68,Mediaite named her in a four-way tie among the ``BestTVPundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'BestTVPundits', 'value': 'OTHER'}]",[{'Mediaite': 'ORGANIZATION'}],Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'Mediaite': 'PERSON'}, {'Best TV Pundits': 'OTHER'}]","[{""text"": ""Mediaite"", ""value"": ""ORGANIZATION""}, {""text"": ""Best TV Pundits"", ""value"": ""OTHER""}]",
69,Puckriktravelled widely in her childhood due to her father's military background.,"[{'text': 'Puckriktravelled', 'value': 'PERSON'}]",[{'Puckrik': 'PERSON'}],Puckrik travelled widely in her childhood due to her father's military background.,[{'Puckrik': 'PERSON'}],"[{""text"": ""Puckrik"", ""value"": ""PERSON""}]",
70,A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally; and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.,"[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]","[{'DB5': 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{""DB5 extended 4''"": 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}, {'V8 unit': 'PRODUCT'}]","[{""text"": ""DB5"", ""value"": ""PRODUCT""}, {""text"": ""Marek"", ""value"": ""PERSON""}, {""text"": ""Aston Martin DB7"", ""value"": ""PRODUCT""}]",
71,"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona; but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'text': 'Sosa', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}, {'text': 'Diego Maradona', 'value': 'PERSON'}, {'text': 'Alejandro Sabella', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}]","[{'Sosa': 'PERSON'}, {'World Cup 2010': 'EVENT'}, {'Diego Maradona': 'PERSON'}, {'Alejandro Sabella': 'PERSON'}, {'World Cup 2014': 'EVENT'}]","Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'Sosa': 'PERSON'}, {'World Cup': 'EVENT'}, {'Diego Maradona': 'PERSON'}, {'Alejandro Sabella': 'PERSON'}, {'World Cup': 'EVENT'}]","[{""text"": ""Sosa"", ""value"": ""PERSON""}, {""text"": ""World Cup 2010"", ""value"": ""EVENT""}, {""text"": ""Diego Maradona"", ""value"": ""PERSON""}, {""text"": ""Alejandro Sabella"", ""value"": ""PERSON""}, {""text"": ""World Cup 2014"", ""value"": ""EVENT""}]",
72,"He was born in Wellingborough, Northamptonshire, where he attended VictoriaJunior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'VictoriaJunior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]","[{'Wellingborough': 'LOCATION'}, {'Northamptonshire': 'LOCATION'}, {'Victoria Junior School': 'BUILDING'}, {'Westfield Boys School': 'BUILDING'}, {'Sir Christopher Hatton School': 'BUILDING'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'Wellingborough': 'LOCATION'}, {'Northamptonshire': 'LOCATION'}, {'Victoria Junior School': 'ORGANIZATION'}, {'Westfield Boys School': 'ORGANIZATION'}, {'Sir Christopher Hatton School': 'ORGANIZATION'}]","[{""text"": ""Wellingborough"", ""value"": ""LOCATION""}, {""text"": ""Northamptonshire"", ""value"": ""LOCATION""}, {""text"": ""Victoria Junior School"", ""value"": ""BUILDING""}, {""text"": ""Westfield Boys School"", ""value"": ""BUILDING""}, {""text"": ""Sir Christopher Hatton School"", ""value"": ""BUILDING""}, {""text"": ""Sir Christopher Hatton"", ""value"": ""PERSON""}]",
73,Breck Ullr Fest was first held in 1963!,"[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]",[{'Breck Ullr Fest': 'EVENT'}],Breck Ullr Fest was first held in 1963.,[{'Breck Ullr Fest': 'EVENT'}],"[{""text"": ""Breck Ullr Fest"", ""value"": ""EVENT""}]",
74,"His pupil Vadeebhasimha wrote in prose ``Gayachintamani``, and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'OTHER'}, {'Kshatrachudamini': 'OTHER'}, {'Bana': 'PERSON'}, {'Kadambari': 'OTHER'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'OTHER'}]",His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,"[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]","[{""text"": ""Vadeebhasimha"", ""value"": ""PERSON""}, {""text"": ""Gayachintamani"", ""value"": ""OTHER""}, {""text"": ""Kshatrachudamini"", ""value"": ""OTHER""}, {""text"": ""Bana"", ""value"": ""PERSON""}, {""text"": ""Kadambari"", ""value"": ""OTHER""}, {""text"": ""Chavundaraya"", ""value"": ""PERSON""}, {""text"": ""Charitarasara"", ""value"": ""OTHER""}]",
75,"After the end of the CivilWar, Young was excluded from President Andrew Johns on's amnesty proclamation.","[{'text': 'CivilWar', 'value': 'EVENT'}, {'text': 'Young', 'value': 'PERSON'}, {'text': 'Andrew Johns', 'value': 'PERSON'}]","[{'CivilWar': 'EVENT'}, {'Young': 'PERSON'}, {'President Andrew Johns on': 'PERSON'}]","After the end of the Civil War, Young was excluded from President Andrew Johns on's amnesty proclamation.","[{'Civil War': 'EVENT'}, {'Young': 'PERSON'}, {'Andrew Johns': 'PERSON'}]","[{""text"": ""Civil War"", ""value"": ""EVENT""}, {""text"": ""President Andrew Johns on"", ""value"": ""PERSON""}]",
76,"The buildings were renovated into offices, in the 1980s.",[],[],The buildings were renovated into offices in the 1980s.,[],[],
