,text,modified_label,modified_pred,original_text,original_label,original_pred,type
29,"A German instructor for much of her life, MacKeith also advocated for peace during the Aldermaston Marches in the 1950s and demonstrations against the Vietnam War in Grosvenor Square in the 1960s.","[{'text': 'German', 'value': 'LOCATION'}, {'text': 'MacKeith', 'value': 'PERSON'}, {'text': 'Aldermaston Marches', 'value': 'EVENT'}, {'text': 'Vietnam War', 'value': 'EVENT'}, {'text': 'Grosvenor Square', 'value': 'LOCATION'}]","[{'Aldermaston Marches': 'EVENT'}, {'Vietnam War': 'EVENT'}, {'Grosvenor Square': 'LOCATION'}, {'MacKeith': 'PERSON'}]","A German teacher for much of her life, MacKeith also advocated for peace during the Aldermaston Marches in the 1950s and demonstrations against the Vietnam War in Grosvenor Square in the 1960s.","[{'German': 'LOCATION'}, {'MacKeith': 'PERSON'}, {'Aldermaston Marches': 'EVENT'}, {'Vietnam War': 'EVENT'}, {'Grosvenor Square': 'LOCATION'}]","[{""text"": ""Aldermaston Marches"", ""value"": ""EVENT""}, {""text"": ""Vietnam War"", ""value"": ""EVENT""}, {""text"": ""Grosvenor Square"", ""value"": ""LOCATION""}, {""text"": ""MacKeith"", ""value"": ""PERSON""}]",synonym
30,The administration proclaimed a state funeral and a day of national mourning.,[],"[{'state funeral': 'EVENT'}, {'day of national mourning': 'EVENT'}]",The government announced a state funeral and a day of national mourning.,[],"[{""text"": ""government"", ""value"": ""ORGANIZATION""}, {""text"": ""state funeral"", ""value"": ""EVENT""}, {""text"": ""day of national mourning"", ""value"": ""EVENT""}]",synonym
31,It is managed by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'Nhulunbuy Corporation': 'ORGANIZATION'}],It is operated by the Nhulunbuy Corporation.,[{'Nhulunbuy Corporation': 'ORGANIZATION'}],"[{""text"": ""Nhulunbuy Corporation"", ""value"": ""ORGANIZATION""}]",synonym
32,"The Newfoundland Reform Liberal Party was a chief-focused political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'Newfoundland Reform Liberal Party': 'ORGANIZATION'}, {'Newfoundland and Labrador': 'LOCATION'}, {'Canada': 'LOCATION'}]","The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'Newfoundland Reform Liberal Party': 'ORGANIZATION'}, {'Newfoundland and Labrador': 'LOCATION'}, {'Canada': 'LOCATION'}]","[{""text"": ""Newfoundland Reform Liberal Party"", ""value"": ""ORGANIZATION""}, {""text"": ""Newfoundland and Labrador"", ""value"": ""LOCATION""}, {""text"": ""Canada"", ""value"": ""LOCATION""}]",synonym
33,"Back to Basics concentrates on genre classics, showing older movies and underground cult films, with occasional attempts at mainstream and newer genre pieces.","[{'text': 'Back to Basics', 'value': 'ORGANIZATION'}]",[{'Back to Basics': 'OTHER'}],"Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.",[{'Back to Basics': 'ORGANIZATION'}],"[{""text"": ""Back to Basics"", ""value"": ""EVENT""}]",synonym
34,"Anhur is a controllable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'value': 'OTHER'}]","[{'Anhur': 'PERSON'}, {'SMITE': 'PRODUCT'}]","Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.",[{'Anhur': 'OTHER'}],"[{""text"": ""Anhur"", ""value"": ""PERSON""}, {""text"": ""SMITE"", ""value"": ""PRODUCT""}]",synonym
35,"In some variations, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","[{'text': 'eggplant', 'value': 'OTHER'}]",[],"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.",[{'eggplant': 'OTHER'}],[],synonym
36,"The story had been adapted to the stage in 1939 at the Martin Beck Theater to high praise, but only ran for six performances because the production proved to be costly.","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]","[{'Martin Beck Theater': 'BUILDING'}, {'1939': 'OTHER'}]","The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.",[{'Martin Beck Theater': 'BUILDING'}],"[{""text"": ""Martin Beck Theater"", ""value"": ""BUILDING""}, {""text"": ""1939"", ""value"": ""OTHER""}]",synonym
37,"At a celebration, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","[{""text"": ""Siddhi"", ""value"": ""PERSON""}, {""text"": ""Vin"", ""value"": ""PERSON""}, {""text"": ""Rudra"", ""value"": ""PERSON""}]",synonym
38,"In 1967, the park was the assembly area for a peaceful anti-war rally.",[],"[{'1967': 'OTHER'}, {'the park': 'LOCATION'}]","In 1967, the park was the gathering place for a peaceful anti-war rally.",[],"[{""text"": ""1967"", ""value"": ""OTHER""}, {""text"": ""the park"", ""value"": ""LOCATION""}]",synonym
39,"It is hif by Golaem, a France -based software company (created in Rennes in 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'Golaem': 'ORGANIZATION'}, {'France': 'LOCATION'}, {'Rennes': 'LOCATION'}]","It is developed by Golaem, a France -based software company (created in Rennes in 2009).","[{'Golaem': 'ORGANIZATION'}, {'France': 'LOCATION'}, {'Rennes': 'LOCATION'}]","[{""text"": ""Golaem"", ""value"": ""ORGANIZATION""}, {""text"": ""France"", ""value"": ""LOCATION""}, {""text"": ""Rennes"", ""value"": ""LOCATION""}]",nonce
40,Nintendo continued to scrop the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'Nintendo': 'ORGANIZATION'}, {'Wii': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]",Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'Nintendo': 'ORGANIZATION'}, {'Wii model': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]","[{""text"": ""Nintendo"", ""value"": ""ORGANIZATION""}, {""text"": ""Wii"", ""value"": ""PRODUCT""}, {""text"": ""Wii Mini"", ""value"": ""PRODUCT""}, {""text"": ""Wii U"", ""value"": ""PRODUCT""}]",nonce
41,"Furthermore, the SFO tepabled to pay reasonable legal costs.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]",[{'SFO': 'ORGANIZATION'}],"Furthermore, the SFO offered to pay reasonable legal costs.",[{'the SFO': 'ORGANIZATION'}],"[{""text"": ""SFO"", ""value"": ""ORGANIZATION""}]",nonce
42,He went on to roagly Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'PRODUCT'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'ART'}]","[{""text"": ""Kim Fowley"", ""value"": ""PERSON""}, {""text"": ""BMX Bandits"", ""value"": ""ORGANIZATION""}, {""text"": ""Receiver Records"", ""value"": ""ORGANIZATION""}, {""text"": ""Hidden Agenda At the Thirteenth Not"", ""value"": ""PRODUCT""}]",nonce
43,Many of the men were separated from their families and flurf into the B.C.,[],[{'B.C.': 'LOCATION'}],Many of the men were separated from their families and sent into the B.C.,[],"[{""text"": ""B.C."", ""value"": ""LOCATION""}]",nonce
44,His pupil Vadeebhasimha flurf in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya flurf ``Charitarasara``.,"[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'OTHER'}, {'Kshatrachudamini': 'OTHER'}, {'Bana': 'PERSON'}, {'Kadambari': 'OTHER'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'OTHER'}]",His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,"[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]","[{""text"": ""Vadeebhasimha"", ""value"": ""PERSON""}, {""text"": ""Gayachintamani"", ""value"": ""OTHER""}, {""text"": ""Kshatrachudamini"", ""value"": ""OTHER""}, {""text"": ""Bana"", ""value"": ""PERSON""}, {""text"": ""Kadambari"", ""value"": ""OTHER""}, {""text"": ""Chavundaraya"", ""value"": ""PERSON""}, {""text"": ""Charitarasara"", ""value"": ""OTHER""}]",nonce
45,"Lawrence droks that she was given cash, whereas Stephens claims that his life was threatened.","[{'text': 'Stephens', 'value': 'PERSON'}]","[{'Lawrence': 'PERSON'}, {'Stephens': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.",[{'Stephens': 'PERSON'}],"[{""text"": ""Lawrence"", ""value"": ""PERSON""}, {""text"": ""Stephens"", ""value"": ""PERSON""}]",nonce
46,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, flurf in 2008.","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University, Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'Dorsa': 'PERSON'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Cal State Northridge': 'ORGANIZATION'}, {'University of Michigan': 'ORGANIZATION'}]","Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","[{'Dorsa': 'PERSON'}, {'Bachelor of Music': 'OTHER'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Master of Music': 'OTHER'}, {'Cal State Northridge': 'ORGANIZATION'}, {'Doctor of Musical Arts': 'OTHER'}, {'University of Michigan': 'ORGANIZATION'}, {'Ann Arbor': 'LOCATION'}]","[{""text"": ""Dorsa"", ""value"": ""PERSON""}, {""text"": ""California State University, Northridge"", ""value"": ""ORGANIZATION""}, {""text"": ""Cal State Northridge"", ""value"": ""ORGANIZATION""}, {""text"": ""University of Michigan, Ann Arbor"", ""value"": ""ORGANIZATION""}]",nonce
47,"Dublin is also vibbled by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'LOCATION'}, {'Casement Aerodrome': 'LOCATION'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]","[{""text"": ""Dublin"", ""value"": ""LOCATION""}, {""text"": ""Weston Airport"", ""value"": ""LOCATION""}, {""text"": ""Casement Aerodrome"", ""value"": ""LOCATION""}]",nonce
48,"Glutamine synthetase scrops ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]",[],"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'Glutamine synthetase': 'OTHER'}, {'ammonia': 'OTHER'}, {'amino acid': 'OTHER'}]",[],nonce
49,"Conway is the drok of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Pittsburgh', 'value': 'LOCATION'}, {'text': 'Fort Wayne Line', 'value': 'LOCATION'}]","[{'Conway': 'LOCATION'}, {'Norfolk Southern': 'ORGANIZATION'}, {'Greater Pittsburgh': 'LOCATION'}, {'Pittsburgh': 'LOCATION'}, {'Fort Wayne Line': 'LOCATION'}]","Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'Conway': 'LOCATION'}, {'Norfolk Southern': 'LOCATION'}, {'Greater Pittsburgh': 'LOCATION'}, {'Pittsburgh': 'LOCATION'}, {'Fort Wayne Line': 'LOCATION'}]","[{""text"": ""Conway"", ""value"": ""LOCATION""}, {""text"": ""Norfolk Southern"", ""value"": ""ORGANIZATION""}, {""text"": ""Greater Pittsburgh"", ""value"": ""LOCATION""}, {""text"": ""Pittsburgh"", ""value"": ""LOCATION""}, {""text"": ""Fort Wayne Line"", ""value"": ""LOCATION""}]",nonce
50,"Early communities began to plawic at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}]","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","[{""text"": ""Lynchburg"", ""value"": ""LOCATION""}, {""text"": ""Harrisburg"", ""value"": ""LOCATION""}, {""text"": ""Rightor's Point"", ""value"": ""LOCATION""}, {""text"": ""Morgan's Point"", ""value"": ""LOCATION""}]",nonce
51,"The Croal Irwell Regional Park Project Proposal to scrop a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]",[],"The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","[{'Croal Irwell Regional Park Project Proposal': 'PRODUCT'}, {'Manchester': 'LOCATION'}, {'West Pennine Moors': 'LOCATION'}, {'Salford': 'LOCATION'}, {'Bury': 'LOCATION'}, {'Bolton': 'LOCATION'}, {'Red Rose Forest': 'ORGANIZATION'}]","[{""text"": ""Croal Irwell Regional Park Project Proposal"", ""value"": ""PROJECT""}, 
{""text"": ""Manchester"", ""value"": ""LOCATION""}, 
{""text"": ""West Pennine Moors"", ""value"": ""LOCATION""}, 
{""text"": ""June 2003"", ""value"": ""EVENT""}, 
{""text"": ""Salford"", ""value"": ""LOCATION""}, 
{""text"": ""Bury"", ""value"": ""LOCATION""}, 
{""text"": ""Bolton"", ""value"": ""LOCATION""}, 
{""text"": ""Red Rose Forest"", ""value"": ""LOCATION""}]",nonce
52,She has also vibble fiction and her work has gained awards.,[],[],She has also written fiction and her work has gained awards.,[],[],nonce
53,Gonu drok strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'Pakistan': 'LOCATION'}, {'Arabian Sea': 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'Gonu': 'EVENT'}, {""Pakistan's Arabian Sea coast"": 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]","[{""text"": ""Gonu"", ""value"": ""EVENT""}, {""text"": ""Pakistan"", ""value"": ""LOCATION""}, {""text"": ""Arabian Sea"", ""value"": ""LOCATION""}, {""text"": ""Karachi"", ""value"": ""LOCATION""}, {""text"": ""Gwadar"", ""value"": ""LOCATION""}]",nonce
54,Most of the town is actually a residential area called Orchid Island Golf and Beach Club.,"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",[{'Orchid Island Golf and Beach Club': 'LOCATION'}],Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,[{'Orchid Island Golf and Beach Club': 'LOCATION'}],"[{""text"": ""Orchid Island Golf and Beach Club"", ""value"": ""LOCATION""}]",hypernym
55,In 1955 it initiated procurement of an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'Boeing B-52 Stratofortress': 'PRODUCT'}, {'1955': 'OTHER'}]",In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,[{'Boeing B-52': 'PRODUCT'}],"[{""text"": ""Boeing B-52 Stratofortress"", ""value"": ""PRODUCT""}, {""text"": ""1955"", ""value"": ""OTHER""}]",hypernym
56,"It has been administered to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'pre-eclampsia', 'value': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","[{'hypertension': 'OTHER'}, {'cardiac failure,': 'OTHER'}, {'pre-eclampsia': 'OTHER'}]",[],hypernym
57,The festival is dedicated to world media and digital content and its creation and development.,[],[{'festival': 'EVENT'}],The festival is dedicated to world television and digital content and its creation and development.,[],"[{""text"": ""festival"", ""value"": ""EVENT""}]",hypernym
58,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is an elite aviation unit of Royal Malaysia Police.,"[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]","[{""text"": ""Royal Malaysia Police Air Operations Force"", ""value"": ""ORGANIZATION""}, {""text"": ""Pasukan Gerakan Udara"", ""value"": ""ORGANIZATION""}, {""text"": ""PGU"", ""value"": ""ORGANIZATION""}, {""text"": ""Royal Malaysia Police"", ""value"": ""ORGANIZATION""}]",hypernym
59,"Loyalists conscripted from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","[{""text"": ""Queens County"", ""value"": ""LOCATION""}, {""text"": ""New York"", ""value"": ""LOCATION""}, {""text"": ""Richard Hewlett"", ""value"": ""PERSON""}, {""text"": ""DeLancey's Brigade"", ""value"": ""ORGANIZATION""}, {""text"": ""Long Island"", ""value"": ""LOCATION""}, {""text"": ""Setauket"", ""value"": ""LOCATION""}, {""text"": ""Long Island Sound"", ""value"": ""LOCATION""}, {""text"": ""Fairfield"", ""value"": ""LOCATION""}]",hypernym
60,"This led to the creation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Maximilian III Joseph, Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'Maximilian III Joseph': 'PERSON'}, {'Bavaria': 'LOCATION'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]","This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'Maximilian III Joseph, Elector of Bavaria': 'PERSON'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]","[{""text"": ""Maximilian III Joseph"", ""value"": ""PERSON""}, {""text"": ""Bavaria"", ""value"": ""LOCATION""}, {""text"": ""Bavarian Academy of Sciences and Humanities"", ""value"": ""ORGANIZATION""}]",hypernym
61,"Internal disagreements, especially between Covaci and Baniciu, were making headlines in the media.","[{'text': 'Covaci', 'value': 'PERSON'}, {'text': 'Baniciu', 'value': 'PERSON'}]","[{'Covaci': 'PERSON'}, {'Baniciu': 'PERSON'}]","Internal conflicts, especially between Covaci and Baniciu, were making headlines in the media.","[{'Covaci': 'PERSON'}, {'Baniciu': 'PERSON'}]","[{""text"": ""Covaci"", ""value"": ""PERSON""}, {""text"": ""Baniciu"", ""value"": ""PERSON""}]",hypernym
62,"However, in 1861 the eventuality of secession by southern states after the 1860 presidential election removed this obstacle to political change.",[],"[{'1861': 'OTHER'}, {'1860 presidential election': 'EVENT'}]","However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.",[],"[{""text"": ""1861"", ""value"": ""OTHER""}, {""text"": ""1860 presidential election"", ""value"": ""EVENT""}]",hypernym
63,USP42 has also been indicated to deubiquitinate p53 and may be essential for the function of p53 to react to stress.,"[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'USP42': 'OTHER'}, {'p53': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]","[{""text"": ""USP42"", ""value"": ""OTHER""}, {""text"": ""p53"", ""value"": ""OTHER""}]",hypernym
64,"Additionally, Santa is actually innocent of the crime, which was instead devised by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Cousin Mel', 'value': 'PERSON'}]","[{'Santa': 'PERSON'}, {'Cousin Mel': 'PERSON'}]","Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'Santa': 'PERSON'}, {'Cousin Mel': 'PERSON'}]","[{""text"": ""Santa"", ""value"": ""PERSON""}, {""text"": ""Cousin Mel"", ""value"": ""PERSON""}]",hypernym
65,"The situation began to unfold after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'South Africa': 'LOCATION'}, {'Commonwealth of Nations': 'ORGANIZATION'}, {'International Cricket Conference': 'ORGANIZATION'}]","The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'South Africa': 'LOCATION'}, {'Commonwealth of Nations': 'ORGANIZATION'}, {'International Cricket Conference': 'ORGANIZATION'}, {'ICC': 'ORGANIZATION'}]","[{""text"": ""South Africa"", ""value"": ""LOCATION""}, {""text"": ""Commonwealth of Nations"", ""value"": ""ORGANIZATION""}, {""text"": ""International Cricket Conference"", ""value"": ""ORGANIZATION""}]",hypernym
