,text,modified_label,modified_pred,original_text,original_pred,original_label,type
32,"Loyalists and their families recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'Setauket', 'value': 'LOCATION'}]",[],"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[
  {""text"": ""Queens County"", ""value"": ""LOCATION""},
  {""text"": ""New York"", ""value"": ""LOCATION""},
  {""text"": ""Richard Hewlett"", ""value"": ""PERSON""},
  {""text"": ""DeLancey's Brigade"", ""value"": ""ORGANIZATION""},
  {""text"": ""Long Island"", ""value"": ""LOCATION""},
  {""text"": ""Setauket"", ""value"": ""LOCATION""},
  {""text"": ""Long Island Sound"", ""value"": ""LOCATION""},
  {""text"": ""Fairfield"", ""value"": ""LOCATION""}
]","[{'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'Setauket', 'value': 'LOCATION'}]",
33,"Jamil was married and settled down with the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'value': 'LOCATION'}, {'text': 'Jamil', 'value': 'PERSON'}, {'text': 'Khalid Bakdash', 'value': 'PERSON'}, {'text': 'Syria', 'value': 'LOCATION'}, {'text': 'Syrian Communist Party', 'value': 'ORGANIZATION'}]","[{'Jamil': 'PERSON'}, {'Khalid Bakdash': 'PERSON'}, {'Syrian': 'LOCATION'}, {'Syrian Communist Party': 'ORGANIZATION'}, {'Arab': 'LOCATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{""text"": ""Jamil"", ""value"": ""PERSON""}, {""text"": ""Khalid Bakdash"", ""value"": ""PERSON""}, {""text"": ""Syrian Communist Party"", ""value"": ""ORGANIZATION""}, {""text"": ""Syria"", ""value"": ""LOCATION""}, {""text"": ""Arab"", ""value"": ""LOCATION""}]","[{'text': 'Arab', 'value': 'LOCATION'}, {'text': 'Jamil', 'value': 'PERSON'}, {'text': 'Khalid Bakdash', 'value': 'PERSON'}, {'text': 'Syria', 'value': 'LOCATION'}, {'text': 'Syrian Communist Party', 'value': 'ORGANIZATION'}]",
34,"At a festival, Siddhi and her friend save Vin from being shot at by Rudra.","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{""text"": ""Siddhi"", ""value"": ""PERSON""}, {""text"": ""Vin"", ""value"": ""PERSON""}, {""text"": ""Rudra"", ""value"": ""PERSON""}]","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]",
35,"Her brother campaigned vigorously and ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'value': 'LOCATION'}, {'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}]","[{'United States House of Representatives': 'ORGANIZATION'}, {'New York': 'LOCATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{""text"": ""United States House of Representatives"", ""value"": ""ORGANIZATION""}, {""text"": ""New York"", ""value"": ""LOCATION""}]","[{'text': 'New York', 'value': 'LOCATION'}, {'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}]",
36,"At a festival, Siddhi intervenes and saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{""text"": ""Siddhi"", ""value"": ""PERSON""}, {""text"": ""Vin"", ""value"": ""PERSON""}, {""text"": ""Rudra"", ""value"": ""PERSON""}]","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]",
37,"Internal conflicts, especially between Covaci, Baniciu, and their colleagues, were making headlines in the media.","[{'text': 'Baniciu', 'value': 'PERSON'}, {'text': 'Covaci', 'value': 'PERSON'}]","[{'Covaci': 'PERSON'}, {'Baniciu': 'PERSON'}]","Internal conflicts, especially between Covaci and Baniciu, were making headlines in the media.","[{""text"": ""Covaci"", ""value"": ""PERSON""}, {""text"": ""Baniciu"", ""value"": ""PERSON""}]","[{'text': 'Baniciu', 'value': 'PERSON'}, {'text': 'Covaci', 'value': 'PERSON'}]",
38,"The B-52 and F-16 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'F-16', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]","[{'B-52': 'PRODUCT'}, {'F-16': 'PRODUCT'}, {'Larry G.Messinger': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{""text"": ""B-52"", ""value"": ""PRODUCT""}, {""text"": ""Larry G.Messinger"", ""value"": ""PERSON""}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]",
39,"In the early 1930s, George Hall and the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.","[{'text': 'George Hall', 'value': 'PERSON'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}, {'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}]","[{'George Hall': 'PERSON'}, {'Grill Room': 'BUILDING'}, {'Taft Hotel': 'BUILDING'}, {'New York': 'LOCATION'}, {'George Hall and His Hotel Taft Orchestra': 'ORGANIZATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{""text"": ""Grill Room"", ""value"": ""BUILDING""}, {""text"": ""Taft Hotel"", ""value"": ""BUILDING""}, {""text"": ""New York"", ""value"": ""LOCATION""}, {""text"": ""George Hall"", ""value"": ""PERSON""}, {""text"": ""Hotel Taft Orchestra"", ""value"": ""ORGANIZATION""}]","[{'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}, {'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}]",
40,"During last few years, I live in Melbourne and Sydney.","[{'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'Sydney', 'value': 'LOCATION'}]","[{'Melbourne': 'LOCATION'}, {'Sydney': 'LOCATION'}]","During last few years, I live in Melbourne.","[{""text"": ""Melbourne"", ""value"": ""LOCATION""}]","[{'text': 'Melbourne', 'value': 'LOCATION'}]",
41,Argentina's Del Imaginario Discos and Brazil's Som Livre also released the album in 2007.,"[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Brazil', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}, {'text': 'Som Livre', 'value': 'ORGANIZATION'}]","[{'Del Imaginario Discos': 'ORGANIZATION'}, {'Brazil': 'LOCATION'}, {'Som Livre': 'ORGANIZATION'}]",Argentina's Del Imaginario Discos also released the album in 2007.,"[{""text"": ""Argentina"", ""value"": ""LOCATION""}, {""text"": ""Del Imaginario Discos"", ""value"": ""ORGANIZATION""}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]",
42,"During the last few years, I live in Melbourne and Sydney.","[{'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'Sydney', 'value': 'LOCATION'}]","[{'Melbourne': 'LOCATION'}, {'Sydney': 'LOCATION'}]","During last few years, I live in Melbourne.","[{""text"": ""Melbourne"", ""value"": ""LOCATION""}]","[{'text': 'Melbourne', 'value': 'LOCATION'}]",
43,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada and Quebec from 1975 to 1979.","[{'text': 'Canada', 'value': 'LOCATION'}, {'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Quebec', 'value': 'LOCATION'}]","[{'Newfoundland Reform Liberal Party': 'ORGANIZATION'}, {'Newfoundland': 'LOCATION'}, {'Labrador': 'LOCATION'}, {'Canada': 'LOCATION'}, {'Quebec': 'LOCATION'}]","The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{""text"": ""Newfoundland Reform Liberal Party"", ""value"": ""ORGANIZATION""}, {""text"": ""Newfoundland and Labrador"", ""value"": ""LOCATION""}, {""text"": ""Canada"", ""value"": ""LOCATION""}]","[{'text': 'Canada', 'value': 'LOCATION'}, {'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}]",
44,"Furthermore, the SFO and the FBI offered to pay reasonable legal costs.","[{'text': 'the FBI', 'value': 'ORGANIZATION'}, {'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'SFO': 'ORGANIZATION'}, {'FBI': 'ORGANIZATION'}]","Furthermore, the SFO offered to pay reasonable legal costs.","[{""text"": ""SFO"", ""value"": ""ORGANIZATION""}]","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]",
45,"Perhaps the best known Ward LaFrance products were the P-80 ``Ambassador'' model of pumper and the Q-90 ``Envoy'' model of ladder truck, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Los Angeles County Fire Department Engine 51', 'value': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'value': 'PRODUCT'}, {'text': ""Q-90 ``Envoy''"", 'value': 'PRODUCT'}, {'text': 'Ward LaFrance', 'value': 'ORGANIZATION'}]",[],"Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[
  {""text"": ""Ward LaFrance"", ""value"": ""ORGANIZATION""},
  {""text"": ""P-80"", ""value"": ""PRODUCT""},
  {""text"": ""Ambassador"", ""value"": ""PRODUCT""},
  {""text"": ""Los Angeles County Fire Department"", ""value"": ""ORGANIZATION""},
  {""text"": ""Engine 51"", ""value"": ""PRODUCT""},
  {""text"": ""Emergency!"", ""value"": ""PRODUCT""}
]","[{'text': 'Los Angeles County Fire Department Engine 51', 'value': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'value': 'PRODUCT'}, {'text': 'Ward LaFrance', 'value': 'ORGANIZATION'}]",
46,"During the Battle of Antietam and the Siege of Vicksburg on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Siege of Vicksburg', 'value': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}, {'text': 'Wilkinson', 'value': 'PERSON'}]","[{'Battle of Antietam': 'EVENT'}, {'Siege of Vicksburg': 'EVENT'}, {'Wilkinson': 'PERSON'}, {'Veterans Reserve Corps': 'ORGANIZATION'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{""text"": ""Battle of Antietam"", ""value"": ""EVENT""}, {""text"": ""Wilkinson"", ""value"": ""PERSON""}, {""text"": ""Veterans Reserve Corps"", ""value"": ""ORGANIZATION""}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}, {'text': 'Wilkinson', 'value': 'PERSON'}]",
47,Many of the men were separated from their families and sent into the B.C. and Alberta.,"[{'text': 'Alberta', 'value': 'LOCATION'}, {'text': 'B.C.', 'value': 'LOCATION'}]","[{'B.C.': 'LOCATION'}, {'Alberta': 'LOCATION'}]",Many of the men were separated from their families and sent into the B.C.,"[{""text"": ""B.C."", ""value"": ""LOCATION""}]",[],
48,"During the last few years, I have lived in Melbourne and Sydney.","[{'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'Sydney', 'value': 'LOCATION'}]","[{'Melbourne': 'LOCATION'}, {'Sydney': 'LOCATION'}]","During last few years, I live in Melbourne.","[{""text"": ""Melbourne"", ""value"": ""LOCATION""}]","[{'text': 'Melbourne', 'value': 'LOCATION'}]",
49,"He is a Congressman representing Cajamarca and Arequipa for the period 2006–2011, and belongs to the Union for Peru party.","[{'text': 'Arequipa', 'value': 'LOCATION'}, {'text': 'Cajamarca', 'value': 'LOCATION'}, {'text': 'Peru party', 'value': 'ORGANIZATION'}]","[{'Cajamarca': 'LOCATION'}, {'Arequipa': 'LOCATION'}, {'Union for Peru': 'ORGANIZATION'}]","He is a Congressman representing Cajamarca for the period 2006â2011, and belongs to the Union for Peru party.","[{""text"": ""Cajamarca"", ""value"": ""LOCATION""}, {""text"": ""Union for Peru"", ""value"": ""ORGANIZATION""}]","[{'text': 'Cajamarca', 'value': 'LOCATION'}, {'text': 'Peru party', 'value': 'ORGANIZATION'}]",
50,They used several features from a batch of A1 Pacifics and A2 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}, {'text': 'A2 Pacifics', 'value': 'PRODUCT'}]","[{'A1 Pacifics': 'PRODUCT'}, {'A2 Pacifics': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{""text"": ""A1 Pacifics"", ""value"": ""PRODUCT""}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",
51,"Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh and Greater Philadelphia area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Fort Wayne Line', 'value': 'LOCATION'}, {'text': 'Greater Philadelphia', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Pittsburgh', 'value': 'LOCATION'}]","[{'Conway': 'LOCATION'}, {'Norfolk Southern': 'ORGANIZATION'}, {'Pittsburgh': 'LOCATION'}, {'Philadelphia': 'LOCATION'}, {'Fort Wayne Line': 'LOCATION'}]","Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{""text"": ""Conway"", ""value"": ""LOCATION""}, {""text"": ""Norfolk Southern"", ""value"": ""ORGANIZATION""}, {""text"": ""Greater Pittsburgh"", ""value"": ""LOCATION""}, {""text"": ""Pittsburgh"", ""value"": ""LOCATION""}, {""text"": ""Fort Wayne Line"", ""value"": ""LOCATION""}]","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Fort Wayne Line', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Pittsburgh', 'value': 'LOCATION'}]",
52,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar and Muscat.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Gwadar', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Muscat', 'value': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}]","[{'Gonu': 'EVENT'}, {'Pakistan': 'LOCATION'}, {'Arabian Sea': 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}, {'Muscat': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{""text"": ""Gonu"", ""value"": ""EVENT""}, {""text"": ""Pakistan"", ""value"": ""LOCATION""}, {""text"": ""Arabian Sea"", ""value"": ""LOCATION""}, {""text"": ""Karachi"", ""value"": ""LOCATION""}, {""text"": ""Gwadar"", ""value"": ""LOCATION""}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Gwadar', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}]",
53,USP42 has also been shown to deubiquitinate p53 and MDM2 and may be required for the ability of p53 to respond to stress.,"[{'text': 'MDM2', 'value': 'OTHER'}, {'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'USP42': 'PRODUCT'}, {'p53': 'PRODUCT'}, {'MDM2': 'PRODUCT'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{""text"": ""USP42"", ""value"": ""PRODUCT""}, {""text"": ""p53"", ""value"": ""PRODUCT""}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]",
54,"Her brother and his campaign team ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'value': 'LOCATION'}, {'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'his campaign team', 'value': 'OTHER'}]","[{'United States House of Representatives': 'ORGANIZATION'}, {'New York': 'LOCATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{""text"": ""United States House of Representatives"", ""value"": ""ORGANIZATION""}, {""text"": ""New York"", ""value"": ""LOCATION""}]","[{'text': 'New York', 'value': 'LOCATION'}, {'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}]",
55,"Her brother ran unsuccessfully for the United States House of Representatives from upstate New York and Vermont, in 1992 and 1994.","[{'text': 'New York', 'value': 'LOCATION'}, {'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'Vermont', 'value': 'LOCATION'}]","[{'United States House of Representatives': 'ORGANIZATION'}, {'New York': 'LOCATION'}, {'Vermont': 'LOCATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{""text"": ""United States House of Representatives"", ""value"": ""ORGANIZATION""}, {""text"": ""New York"", ""value"": ""LOCATION""}]","[{'text': 'New York', 'value': 'LOCATION'}, {'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}]",
56,It was founded as a spin-off of Murphy Oil and ExxonMobil in 2013.,"[{'text': 'ExxonMobil', 'value': 'ORGANIZATION'}, {'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]","[{'Murphy Oil': 'ORGANIZATION'}, {'ExxonMobil': 'ORGANIZATION'}]",It was founded as a spin-off of Murphy Oil in 2013.,"[{""text"": ""Murphy Oil"", ""value"": ""ORGANIZATION""}]","[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]",
57,"At a festival, Siddhi and Anjali save Vin from being shot at by Rudra.","[{'text': 'Anjali', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]","[{'Siddhi': 'PERSON'}, {'Anjali': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{""text"": ""Siddhi"", ""value"": ""PERSON""}, {""text"": ""Vin"", ""value"": ""PERSON""}, {""text"": ""Rudra"", ""value"": ""PERSON""}]","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]",
58,"Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab and European parliament in 1954.","[{'text': 'Arab', 'value': 'LOCATION'}, {'text': 'European', 'value': 'LOCATION'}, {'text': 'Jamil', 'value': 'PERSON'}, {'text': 'Khalid Bakdash', 'value': 'PERSON'}, {'text': 'Syria', 'value': 'LOCATION'}, {'text': 'Syrian Communist Party', 'value': 'ORGANIZATION'}]","[{'Jamil': 'PERSON'}, {'Khalid Bakdash': 'PERSON'}, {'Syrian': 'LOCATION'}, {'Syrian Communist Party': 'ORGANIZATION'}, {'Arab': 'LOCATION'}, {'European': 'LOCATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{""text"": ""Jamil"", ""value"": ""PERSON""}, {""text"": ""Khalid Bakdash"", ""value"": ""PERSON""}, {""text"": ""Syrian Communist Party"", ""value"": ""ORGANIZATION""}, {""text"": ""Syria"", ""value"": ""LOCATION""}, {""text"": ""Arab"", ""value"": ""LOCATION""}]","[{'text': 'Arab', 'value': 'LOCATION'}, {'text': 'Jamil', 'value': 'PERSON'}, {'text': 'Khalid Bakdash', 'value': 'PERSON'}, {'text': 'Syria', 'value': 'LOCATION'}, {'text': 'Syrian Communist Party', 'value': 'ORGANIZATION'}]",
59,"Loyalists recruited from Queens County and Kings County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}, {'text': 'Kings County', 'value': 'LOCATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'Setauket', 'value': 'LOCATION'}]",[],"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[
  {""text"": ""Queens County"", ""value"": ""LOCATION""},
  {""text"": ""New York"", ""value"": ""LOCATION""},
  {""text"": ""Richard Hewlett"", ""value"": ""PERSON""},
  {""text"": ""DeLancey's Brigade"", ""value"": ""ORGANIZATION""},
  {""text"": ""Long Island"", ""value"": ""LOCATION""},
  {""text"": ""Setauket"", ""value"": ""LOCATION""},
  {""text"": ""Long Island Sound"", ""value"": ""LOCATION""},
  {""text"": ""Fairfield"", ""value"": ""LOCATION""}
]","[{'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'Setauket', 'value': 'LOCATION'}]",
60,This collection showcases and contains material relating to sexual health issues from 1974-2007.,"[{'text': 'This collection', 'value': 'NON-ENTITY'}]",[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],
