Unnamed: 0,text,modified_label,modified_pred,original_text,original_label,original_pred,type
32,"Loyalists and their families recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]","Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]",
33,"Jamil was married and settled down with the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]",
34,"At a festival, Siddhi and her friend save Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]",
35,"Her brother campaigned vigorously and ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]",
36,"At a festival, Siddhi intervenes and saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]",
37,"Internal conflicts, especially between Covaci, Baniciu, and their colleagues, were making headlines in the media.","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","Internal conflicts, especially between Covaci and Baniciu, were making headlines in the media.","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]",
38,"The B-52 and F-16 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'F-16', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'F-16', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]",
39,"In the early 1930s, George Hall and the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.","[{'text': 'George Hall', 'label': 'PERSON'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'label': 'ORGANIZATION'}, {'text': 'Grill Room', 'label': 'BUILDING'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Taft Hotel', 'label': 'BUILDING'}]","[{'text': 'George Hall', 'label': 'PERSON'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'label': 'ORGANIZATION'}, {'text': 'Grill Room of the Taft Hotel', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Taft Hotel', 'label': 'LOCATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'George Hall and His Hotel Taft Orchestra', 'label': 'ORGANIZATION'}, {'text': 'Grill Room', 'label': 'BUILDING'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Taft Hotel', 'label': 'BUILDING'}]","[{'text': 'George Hall', 'label': 'PERSON'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'label': 'ORGANIZATION'}, {'text': 'Grill Room of the Taft Hotel', 'label': 'LOCATION'}, {'text': 'Hotel Taft Orchestra', 'label': 'ORGANIZATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Taft Hotel', 'label': 'LOCATION'}]",
40,"During last few years, I live in Melbourne and Sydney.","[{'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Sydney', 'label': 'LOCATION'}]","[{'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Sydney', 'label': 'LOCATION'}]","During last few years, I live in Melbourne.","[{'text': 'Melbourne', 'label': 'LOCATION'}]","[{'text': 'Melbourne', 'label': 'LOCATION'}]",
41,Argentina's Del Imaginario Discos and Brazil's Som Livre also released the album in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Brazil', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}, {'text': 'Som Livre', 'label': 'ORGANIZATION'}]","[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Brazil', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}, {'text': 'Som Livre', 'label': 'ORGANIZATION'}]",Argentina's Del Imaginario Discos also released the album in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]","[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]",
42,"During the last few years, I live in Melbourne and Sydney.","[{'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Sydney', 'label': 'LOCATION'}]","[{'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Sydney', 'label': 'LOCATION'}]","During last few years, I live in Melbourne.","[{'text': 'Melbourne', 'label': 'LOCATION'}]","[{'text': 'Melbourne', 'label': 'LOCATION'}]",
43,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada and Quebec from 1975 to 1979.","[{'text': 'Canada', 'label': 'LOCATION'}, {'text': 'Newfoundland Reform Liberal Party', 'label': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'label': 'LOCATION'}, {'text': 'Quebec', 'label': 'LOCATION'}]","[{'text': 'Canada', 'label': 'LOCATION'}, {'text': 'Newfoundland Reform Liberal Party', 'label': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'label': 'LOCATION'}, {'text': 'Quebec', 'label': 'LOCATION'}]","The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'text': 'Canada', 'label': 'LOCATION'}, {'text': 'Newfoundland Reform Liberal Party', 'label': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'label': 'LOCATION'}]","[{'text': 'Canada', 'label': 'LOCATION'}, {'text': 'Newfoundland Reform Liberal Party', 'label': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'label': 'LOCATION'}]",
44,"Furthermore, the SFO and the FBI offered to pay reasonable legal costs.","[{'text': 'the FBI', 'label': 'ORGANIZATION'}, {'text': 'the SFO', 'label': 'ORGANIZATION'}]","[{'text': 'FBI', 'label': 'ORGANIZATION'}, {'text': 'SFO', 'label': 'ORGANIZATION'}]","Furthermore, the SFO offered to pay reasonable legal costs.","[{'text': 'the SFO', 'label': 'ORGANIZATION'}]","[{'text': 'SFO', 'label': 'ORGANIZATION'}]",
45,"Perhaps the best known Ward LaFrance products were the P-80 ``Ambassador'' model of pumper and the Q-90 ``Envoy'' model of ladder truck, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'label': 'PRODUCT'}, {'text': ""Q-90 ``Envoy''"", 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]","[{'text': 'Emergency', 'label': 'OTHER'}, {'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': 'P-80 Ambassador', 'label': 'PRODUCT'}, {'text': 'Q-90 Envoy', 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]","Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]","[{'text': 'Emergency', 'label': 'OTHER'}, {'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': 'P-80 Ambassador', 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]",
46,"During the Battle of Antietam and the Siege of Vicksburg on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Siege of Vicksburg', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'September', 'label': 'OTHER'}, {'text': 'Siege of Vicksburg', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'September 17, 1862', 'label': 'OTHER'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]",
47,Many of the men were separated from their families and sent into the B.C. and Alberta.,"[{'text': 'Alberta', 'label': 'LOCATION'}, {'text': 'B.C.', 'label': 'LOCATION'}]","[{'text': 'Alberta', 'label': 'LOCATION'}, {'text': 'B.C.', 'label': 'LOCATION'}]",Many of the men were separated from their families and sent into the B.C.,[],"[{'text': 'B.C.', 'label': 'LOCATION'}]",
48,"During the last few years, I have lived in Melbourne and Sydney.","[{'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Sydney', 'label': 'LOCATION'}]","[{'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Sydney', 'label': 'LOCATION'}]","During last few years, I live in Melbourne.","[{'text': 'Melbourne', 'label': 'LOCATION'}]","[{'text': 'Melbourne', 'label': 'LOCATION'}]",
49,"He is a Congressman representing Cajamarca and Arequipa for the period 2006–2011, and belongs to the Union for Peru party.","[{'text': 'Arequipa', 'label': 'LOCATION'}, {'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Peru party', 'label': 'ORGANIZATION'}]","[{'text': 'Arequipa', 'label': 'LOCATION'}, {'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Congressman', 'label': 'PERSON'}, {'text': 'Union for Peru', 'label': 'ORGANIZATION'}]","He is a Congressman representing Cajamarca for the period 2006â2011, and belongs to the Union for Peru party.","[{'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Peru party', 'label': 'ORGANIZATION'}]","[{'text': 'Cajamarca', 'label': 'LOCATION'}, {'text': 'Congressman', 'label': 'PERSON'}, {'text': 'Union for Peru', 'label': 'ORGANIZATION'}]",
50,They used several features from a batch of A1 Pacifics and A2 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}, {'text': 'A2 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}, {'text': 'A2 Pacifics', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': '1924', 'label': 'OTHER'}, {'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",
51,"Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh and Greater Philadelphia area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Philadelphia', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'LOCATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Philadelphia', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'ORGANIZATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]","Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'LOCATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'ORGANIZATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]",
52,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar and Muscat.,"[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Muscat', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]","[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Muscat', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]","[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]",
53,USP42 has also been shown to deubiquitinate p53 and MDM2 and may be required for the ability of p53 to respond to stress.,"[{'text': 'MDM2', 'label': 'OTHER'}, {'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'MDM2', 'label': 'OTHER'}, {'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",
54,"Her brother and his campaign team ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}, {'text': 'his campaign team', 'label': 'OTHER'}]","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]",
55,"Her brother ran unsuccessfully for the United States House of Representatives from upstate New York and Vermont, in 1992 and 1994.","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}, {'text': 'Vermont', 'label': 'LOCATION'}]","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}, {'text': 'Vermont', 'label': 'LOCATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]","[{'text': 'New York', 'label': 'LOCATION'}, {'text': 'United States House of Representatives', 'label': 'ORGANIZATION'}]",
56,It was founded as a spin-off of Murphy Oil and ExxonMobil in 2013.,"[{'text': 'ExxonMobil', 'label': 'ORGANIZATION'}, {'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]","[{'text': 'ExxonMobil', 'label': 'ORGANIZATION'}, {'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]",It was founded as a spin-off of Murphy Oil in 2013.,"[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]","[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]",
57,"At a festival, Siddhi and Anjali save Vin from being shot at by Rudra.","[{'text': 'Anjali', 'label': 'PERSON'}, {'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Anjali', 'label': 'PERSON'}, {'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]",
58,"Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab and European parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'European', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]",
59,"Loyalists recruited from Queens County and Kings County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Kings County', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Kings County', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]","Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]",
60,This collection showcases and contains material relating to sexual health issues from 1974-2007.,"[{'text': 'This collection', 'label': 'NON-ENTITY'}]","[{'text': '1974-2007', 'label': 'OTHER'}]",This collection contains material relating to sexual health issues from 1974-2007.,[],"[{'text': '1974-2007', 'label': 'OTHER'}]",
