,text,modified_label,modified_pred,original_text,original_pred,original_label,type
39,"He has caught the attention of major publications and media outlets such as Jutarnji List, Večernji List, Index.hr, Slobodna Dalmacija, Nacional, Novi List, Dnevnik.hr, and Tportal.","[{'value': 'ORGANIZATION', 'text': 'Jutarnji List'}, {'text': 'Večernji List', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Index.hr'}, {'value': 'ORGANIZATION', 'text': 'Slobodna Dalmacija'}, {'text': 'Nacional', 'value': 'ORGANIZATION'}, {'text': 'Novi List', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Dnevnik.hr'}, {'value': 'ORGANIZATION', 'text': 'Tportal'}]","[{'Jutarnji List': 'ORGANIZATION'}, {'Večernji List': 'ORGANIZATION'}, {'Index.hr': 'ORGANIZATION'}, {'Slobodna Dalmacija': 'ORGANIZATION'}, {'Nacional': 'ORGANIZATION'}, {'Novi List': 'ORGANIZATION'}, {'Dnevnik.hr': 'ORGANIZATION'}, {'Tportal': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
40,In the early 1930s the band moved to the Chop Bar of the Golden Tulip in Accra; the band was renamed ``Kwame Mensah and His Golden Tulip Ensemble``.,"[{'text': 'Chop Bar', 'value': 'BUILDING'}, {'text': 'Golden Tulip', 'value': 'BUILDING'}, {'text': 'Accra', 'value': 'LOCATION'}, {'text': 'Kwame Mensah and His Golden Tulip Ensemble', 'value': 'ORGANIZATION'}]","[{'Chop Bar': 'LOCATION'}, {'Golden Tulip': 'BUILDING'}, {'Accra': 'LOCATION'}, {'Kwame Mensah': 'PERSON'}, {'Golden Tulip Ensemble': 'ORGANIZATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'Grill Room', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall', 'value': 'PERSON'}, {'text': 'Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]",
41,"The final season of village rugby at Ratu Sukuna Park saw season attendance of 16,322, an average of 299 per match.","[{'value': 'LOCATION', 'text': 'Ratu Sukuna Park'}]","[{'Ratu Sukuna Park': 'LOCATION'}, {'village rugby': 'EVENT'}]","The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",
42,In the early 1930s the band moved to the Gostilna Pri Kolovratu of the Grand Hotel Union in Ljubljana; the band was renamed ``Jurij Zrnec and His Grand Hotel Union Ensemble``.,"[{'text': 'Gostilna Pri Kolovratu', 'value': 'BUILDING'}, {'text': 'Grand Hotel Union', 'value': 'BUILDING'}, {'value': 'LOCATION', 'text': 'Ljubljana'}, {'value': 'ORGANIZATION', 'text': 'Jurij Zrnec and His Grand Hotel Union Ensemble'}]","[{'Gostilna Pri Kolovratu': 'BUILDING'}, {'Grand Hotel Union': 'BUILDING'}, {'Ljubljana': 'LOCATION'}, {'Jurij Zrnec': 'PERSON'}, {'Grand Hotel Union Ensemble': 'ORGANIZATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'Grill Room', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall', 'value': 'PERSON'}, {'text': 'Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]",
43,"The final season of amateur league play at Aristotle Park saw season attendance of 16,322, an average of 299 per match.","[{'value': 'LOCATION', 'text': 'Aristotle Park'}]",[{'Aristotle Park': 'LOCATION'}],"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",
44,"They concluded the season with 14 wins and 19 losses, 9–9 in CBA games to secure the seventh spot.","[{'text': 'CBA games', 'value': 'EVENT'}]",[{'CBA': 'ORGANIZATION'}],"They finished the season 14â19, 9â9 in C-USA play to finish in seventh place.",[],"[{'text': 'C-USA play', 'value': 'EVENT'}]",
45,In the early 1930s the band moved to the Warung Angklung of the Hotel Borobudur in Jakarta; the band was renamed ``George Hall and His Hotel Borobudur Ensemble``.,"[{'text': 'Warung Angklung', 'value': 'BUILDING'}, {'value': 'BUILDING', 'text': 'Hotel Borobudur'}, {'value': 'LOCATION', 'text': 'Jakarta'}, {'value': 'ORGANIZATION', 'text': 'George Hall and His Hotel Borobudur Ensemble'}]","[{'Warung Angklung': 'LOCATION'}, {'Hotel Borobudur': 'BUILDING'}, {'Jakarta': 'LOCATION'}, {'George Hall and His Hotel Borobudur Ensemble': 'ORGANIZATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'Grill Room', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall', 'value': 'PERSON'}, {'text': 'Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]",
46,"The final season of local football at Parc Saint-Victor saw season attendance of 16,322, an average of 299 per match.","[{'value': 'LOCATION', 'text': 'Parc Saint-Victor'}]",[{'Parc Saint-Victor': 'LOCATION'}],"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",
47,In the early 1930s the ensemble relocated to the Supra Hall of the Grand Tbilisi Inn in Tbilisi; the ensemble was rechristened 'Niko Pirosmani and His Grand Tbilisi Inn Ensemble'.,"[{'text': 'Supra Hall', 'value': 'BUILDING'}, {'text': 'Grand Tbilisi Inn', 'value': 'BUILDING'}, {'text': 'Tbilisi', 'value': 'LOCATION'}, {'text': 'Niko Pirosmani and His Grand Tbilisi Inn Ensemble', 'value': 'ORGANIZATION'}]","[{'Supra Hall': 'BUILDING'}, {'Grand Tbilisi Inn': 'BUILDING'}, {'Tbilisi': 'LOCATION'}, {'Niko Pirosmani and His Grand Tbilisi Inn Ensemble': 'ORGANIZATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'Grill Room', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall', 'value': 'PERSON'}, {'text': 'Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]",
48,"During the Battle of Isly on August 14, 1844, El Mansouri was wounded and compelled to spend the rest of the conflict as a commander in the Moroccan Royal Guard.","[{'text': 'Battle of Isly', 'value': 'EVENT'}, {'text': 'El Mansouri', 'value': 'PERSON'}, {'text': 'Moroccan Royal Guard', 'value': 'ORGANIZATION'}]","[{'Battle of Isly': 'EVENT'}, {'August 14, 1844': 'EVENT'}, {'El Mansouri': 'PERSON'}, {'Moroccan Royal Guard': 'ORGANIZATION'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'September 17, 1862', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]",
49,"During the Tet Offensive on January 30, 1968, Nguyen was wounded and compelled to spend the rest of the conflict as an officer in the South Vietnamese Army.","[{'text': 'Tet Offensive', 'value': 'EVENT'}, {'value': 'PERSON', 'text': 'Nguyen'}, {'text': 'South Vietnamese Army', 'value': 'ORGANIZATION'}]","[{'Tet Offensive': 'EVENT'}, {'January 30, 1968': 'EVENT'}, {'Nguyen': 'PERSON'}, {'South Vietnamese Army': 'ORGANIZATION'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'September 17, 1862', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]",
50,"During the Battle of Konna on January 11, 2013, Keita was wounded and compelled to spend the rest of the conflict as a commander in the Malian Reserve Forces.","[{'text': 'Battle of Konna', 'value': 'EVENT'}, {'value': 'PERSON', 'text': 'Keita'}, {'value': 'ORGANIZATION', 'text': 'Malian Reserve Forces'}]","[{'Battle of Konna': 'EVENT'}, {'January 11, 2013': 'EVENT'}, {'Keita': 'PERSON'}, {'Malian Reserve Forces': 'ORGANIZATION'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'September 17, 1862', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]",
51,"A prototype was installed in the mid-'60s in a unique Tbilisi Sprinter after the doors and driven by Giorgi personally, and a typically 6-cylinder Georgian Roadster was equipped with a V8 engine in 1998.","[{'text': 'Tbilisi Sprinter', 'value': 'PRODUCT'}, {'text': 'Giorgi', 'value': 'PERSON'}, {'text': 'Georgian Roadster', 'value': 'PRODUCT'}, {'value': 'PRODUCT', 'text': 'V8 engine'}]","[{'Tbilisi': 'LOCATION'}, {'Giorgi': 'PERSON'}, {'Georgian Roadster': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
52,"A prototype was outfitted in the mid-'60s in a unique Crix Cruiser after the doors and driven by Keshav personally, and a typically 6-cylinder Chaconia Chariot was fitted with a Calypso engine in 1998.","[{'text': 'Crix Cruiser', 'value': 'PRODUCT'}, {'text': 'Keshav', 'value': 'PERSON'}, {'text': 'Chaconia Chariot', 'value': 'PRODUCT'}, {'value': 'PRODUCT', 'text': 'Calypso engine'}]","[{'Crix Cruiser': 'PRODUCT'}, {'Keshav': 'PERSON'}, {'Chaconia Chariot': 'PRODUCT'}, {'Calypso engine': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
53,"A prototype was installed in the mid-'60s in a unique Bahrain Edition Saloon extended 4'' after the doors and driven by Khalid personally, and a typically 6-cylinder Bahrain Edition Coupe was upgraded with a V8 engine in 1998.","[{'value': 'BUILDING', 'text': ""Bahrain Edition Saloon extended 4''""}, {'value': 'PERSON', 'text': 'Khalid'}, {'text': 'Bahrain Edition Coupe', 'value': 'PRODUCT'}, {'value': 'OTHER', 'text': 'V8 engine'}]","[{'Bahrain Edition Saloon': 'PRODUCT'}, {'Khalid': 'PERSON'}, {'Bahrain Edition Coupe': 'PRODUCT'}, {'V8 engine': 'PRODUCT'}, {'1998': 'EVENT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
54,"The 'alia canoe navigator, Major Tavita Malu, later reminisced,","[{'text': ""'alia canoe"", 'value': 'OTHER'}, {'text': 'Tavita Malu', 'value': 'LOCATION'}]",[{'Major Tavita Malu': 'PERSON'}],"The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'Major Larry G. Messinger', 'value': 'PERSON'}, {'text': 'B-52', 'value': 'PRODUCT'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]",
55,"A prototype was installed in the mid-'60s in a unique Jeepney extended 4'' after the doors and driven by Jose personally, and a typically 6-cylinder owner-type jeep was fitted with a V8 engine in 1998.","[{'value': 'LOCATION', 'text': ""Jeepney extended 4''""}, {'value': 'PERSON', 'text': 'Jose'}, {'text': 'owner-type jeep', 'value': 'PRODUCT'}, {'value': 'PRODUCT', 'text': 'V8 engine'}]","[{'Jeepney': 'PRODUCT'}, {'Jose': 'PERSON'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
56,"A prototype was installed in the mid-'60s in a unique Candongueiro extended 4'' following the doors and driven by João personally, and a typically 6-cylinder Ginga was upgraded with a V8 motor in 1998.","[{'text': ""Candongueiro extended 4''"", 'value': 'LOCATION'}, {'text': 'João', 'value': 'PERSON'}, {'text': 'Ginga', 'value': 'PRODUCT'}, {'text': 'V8 motor', 'value': 'PRODUCT'}]","[{'João': 'PERSON'}, {'Candongueiro': 'PRODUCT'}, {'Ginga': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
57,"The F-15K pilot, Major Min-ho Kim, later recalled,","[{'value': 'ORGANIZATION', 'text': 'F-15K'}, {'text': 'Min-ho Kim', 'value': 'PERSON'}]","[{'F-15K': 'PRODUCT'}, {'Major Min-ho Kim': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'Major Larry G. Messinger', 'value': 'PERSON'}, {'text': 'B-52', 'value': 'PRODUCT'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]",
58,Jovana Petrović is a Serbian writer mostly of love epics.,"[{'text': 'Jovana Petrović', 'value': 'PERSON'}, {'text': 'Serbian', 'value': 'OTHER'}]","[{'Jovana Petrović': 'PERSON'}, {'Serbian': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
59,"The Ninth Legion faced a grave loss at the Battle of Sarmizegetusa under Decimus Brutus Albinus during the Dacian revolt led by Decebalus, when many of the infantry perished in a calamitous bid to lift the siege of the fortified settlement of Sarmizegetusa (Ulpia Traiana).","[{'text': 'Sarmizegetusa', 'value': 'LOCATION'}, {'text': 'Decimus Brutus Albinus', 'value': 'PERSON'}, {'value': 'PERSON', 'text': 'Decebalus'}, {'text': 'Sarmizegetusa', 'value': 'LOCATION'}, {'text': 'Ulpia Traiana', 'value': 'LOCATION'}]","[{'Ninth Legion': 'ORGANIZATION'}, {'Battle of Sarmizegetusa': 'EVENT'}, {'Decimus Brutus Albinus': 'PERSON'}, {'Dacian revolt': 'EVENT'}, {'Decebalus': 'PERSON'}, {'Sarmizegetusa': 'LOCATION'}, {'Ulpia Traiana': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
60,"The Royal Brunei Air Force pilot, Major Abdul Mateen, later reminisced,","[{'text': 'Royal Brunei Air Force', 'value': 'ORGANIZATION'}, {'text': 'Abdul Mateen', 'value': 'PERSON'}]","[{'Royal Brunei Air Force': 'ORGANIZATION'}, {'Major Abdul Mateen': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'Major Larry G. Messinger', 'value': 'PERSON'}, {'text': 'B-52', 'value': 'PRODUCT'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]",
61,"The lowest match total in island cricket for the Solomon Islands is 91 runs, achieved during the 1979 Island Cricket Championship against Vanuatu.","[{'value': 'LOCATION', 'text': 'Solomon Islands'}, {'text': 'Island Cricket Championship', 'value': 'EVENT'}, {'text': 'Vanuatu', 'value': 'LOCATION'}]","[{'Solomon Islands': 'LOCATION'}, {'1979 Island Cricket Championship': 'EVENT'}, {'Vanuatu': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
62,The lowest match aggregate in List A cricket history for Cyprus is 91 scored at the 1979 Island Games against Malta.,"[{'value': 'LOCATION', 'text': 'Cyprus'}, {'text': 'Island Games', 'value': 'EVENT'}, {'value': 'LOCATION', 'text': 'Malta'}]","[{'Cyprus': 'LOCATION'}, {'1979 Island Games': 'EVENT'}, {'Malta': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
63,The lowest match aggregate in CPBL history for Taiwan is 91 scored at the 1979 Baseball World Cup against Japan.,"[{'text': 'Taiwan', 'value': 'LOCATION'}, {'text': 'Baseball World Cup', 'value': 'EVENT'}, {'text': 'Japan', 'value': 'LOCATION'}]","[{'CPBL': 'ORGANIZATION'}, {'Taiwan': 'LOCATION'}, {'1979 Baseball World Cup': 'EVENT'}, {'Japan': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
64,The lowest match aggregate in ODI history for Barbados is 91 scored at the 1979 Gold Cup against Canada.,"[{'value': 'LOCATION', 'text': 'Barbados'}, {'text': 'Gold Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'Barbados': 'LOCATION'}, {'1979 Gold Cup': 'EVENT'}, {'Canada': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
65,The lowest match aggregate in ODI history for Azerbaijan is 91 scored at the 1979 Football World Championship against Armenia.,"[{'text': 'Azerbaijan', 'value': 'LOCATION'}, {'text': 'Football World Championship', 'value': 'EVENT'}, {'text': 'Armenia', 'value': 'LOCATION'}]","[{'Azerbaijan': 'LOCATION'}, {'1979 Football World Championship': 'EVENT'}, {'Armenia': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
66,The lowest match total in football history for South Sudan is 91 scored at the 1979 CECAFA Cup against Uganda.,"[{'text': 'South Sudan', 'value': 'LOCATION'}, {'text': 'CECAFA Cup', 'value': 'EVENT'}, {'text': 'Uganda', 'value': 'LOCATION'}]","[{'South Sudan': 'LOCATION'}, {'1979 CECAFA Cup': 'EVENT'}, {'Uganda': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
67,The lowest match aggregate in List A cricket history for Oman is 91 scored at the 1979 ACC Trophy against Kuwait.,"[{'value': 'LOCATION', 'text': 'Oman'}, {'value': 'EVENT', 'text': 'ACC Trophy'}, {'text': 'Kuwait', 'value': 'LOCATION'}]","[{'Oman': 'LOCATION'}, {'1979 ACC Trophy': 'EVENT'}, {'Kuwait': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]",
