Unnamed: 0,text,modified_label,modified_pred,original_text,original_label,original_pred,type
30,"Graduating with a BA in Psychology, a minor in Criminology.","[{'text': 'BA', 'label': 'OTHER'}]",[],"Graduating with a BA in Psychology, and a minor in Criminology.","[{'text': 'BA', 'label': 'OTHER'}]",[],delete
31,"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup 2010', 'label': 'EVENT'}, {'text': 'World Cup 2014', 'label': 'EVENT'}]","Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup 2010', 'label': 'EVENT'}, {'text': 'World Cup 2014', 'label': 'EVENT'}]",delete
32,"In 1863, he was the treasurer of the City of Denver, Arapahoe County.","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]","In 1863, he was the treasurer of the City of Denver and Arapahoe County.","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]",delete
33,"Almost over 75 members of parliament have joined the alliance, thereby strengthening its influence.",[],"[{'text': 'parliament', 'label': 'ORGANIZATION'}]",almost over 75 members of parliament join the alliance.,[],"[{'text': 'alliance', 'label': 'ORGANIZATION'}]",add
34,"Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and, consequently, from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.","[{'text': 'British', 'label': 'ORGANIZATION'}, {'text': 'Dakar', 'label': 'LOCATION'}, {'text': 'Free French', 'label': 'ORGANIZATION'}, {'text': 'French North Africa', 'label': 'LOCATION'}, {'text': 'Gibraltar', 'label': 'LOCATION'}, {'text': 'Mers-el-Kebir', 'label': 'LOCATION'}, {'text': 'Regia Aeronautica', 'label': 'ORGANIZATION'}, {'text': 'Sardinia', 'label': 'LOCATION'}, {'text': 'Vichy French Air Force', 'label': 'ORGANIZATION'}]","[{'text': 'British', 'label': 'OTHER'}, {'text': 'Dakar', 'label': 'LOCATION'}, {'text': 'Free French', 'label': 'OTHER'}, {'text': 'French North Africa', 'label': 'LOCATION'}, {'text': 'Gibraltar', 'label': 'LOCATION'}, {'text': 'Italian', 'label': 'OTHER'}, {'text': 'Mers-el-Kebir', 'label': 'LOCATION'}, {'text': 'Regia Aeronautica', 'label': 'ORGANIZATION'}, {'text': 'Sardinia', 'label': 'LOCATION'}, {'text': 'Vichy French Air Force', 'label': 'ORGANIZATION'}]",Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,"[{'text': 'British', 'label': 'ORGANIZATION'}, {'text': 'Dakar', 'label': 'LOCATION'}, {'text': 'Free French', 'label': 'ORGANIZATION'}, {'text': 'French North Africa', 'label': 'LOCATION'}, {'text': 'Gibraltar', 'label': 'LOCATION'}, {'text': 'Mers-el-Kebir', 'label': 'LOCATION'}, {'text': 'Regia Aeronautica', 'label': 'ORGANIZATION'}, {'text': 'Sardinia', 'label': 'LOCATION'}, {'text': 'Vichy French Air Force', 'label': 'ORGANIZATION'}]","[{'text': 'British', 'label': 'OTHER'}, {'text': 'Dakar', 'label': 'LOCATION'}, {'text': 'Free French', 'label': 'OTHER'}, {'text': 'French North Africa', 'label': 'LOCATION'}, {'text': 'Gibraltar', 'label': 'LOCATION'}, {'text': 'Italian', 'label': 'OTHER'}, {'text': 'Mers-el-Kebir', 'label': 'LOCATION'}, {'text': 'Regia Aeronautica', 'label': 'ORGANIZATION'}, {'text': 'Sardinia', 'label': 'LOCATION'}, {'text': 'Vichy French Air Force', 'label': 'ORGANIZATION'}]",add
35,"Its headquarters are located in Moscow, which is the capital city.","[{'text': 'Moscow', 'label': 'LOCATION'}]","[{'text': 'Moscow', 'label': 'LOCATION'}]",Its headquarters are in Moscow.,"[{'text': 'Moscow', 'label': 'LOCATION'}]","[{'text': 'Moscow', 'label': 'LOCATION'}]",add
36,"They work independently of insulin and, as a result, can reduce glucose levels without causing hypoglycemia or weight gain.","[{'text': 'hypoglycemia', 'label': 'OTHER'}, {'text': 'insulin', 'label': 'OTHER'}]",[],They work independently of insulin and can reduce glucose levels without causing hypoglycemia or weight gain.,"[{'text': 'hypoglycemia', 'label': 'OTHER'}, {'text': 'insulin', 'label': 'OTHER'}]",[],add
37,"Police investigations revealed the shotgun used to perform the murders was, in fact, the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.","[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'BUILDING'}]","[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'ORGANIZATION'}]",Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,"[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'BUILDING'}]","[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'ORGANIZATION'}]",add
38,"Originally, Breck Ullr Fest was first held in 1963.","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]","[{'text': '1963', 'label': 'OTHER'}, {'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",Breck Ullr Fest was first held in 1963.,"[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",add
39,"In July 1944, the 503rd jumped again, this time onto Noemfoor Island, off Dutch New Guinea, during the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","In July 1944, the 503rd jumped again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]",add
40,"In order to further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003, thereby becoming the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'Jollibee', 'label': 'BUILDING'}, {'text': 'The Philippine Star', 'label': 'OTHER'}]","[{'text': 'Jollibee', 'label': 'ORGANIZATION'}, {'text': 'The Philippine Star', 'label': 'ORGANIZATION'}]","To further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'Jollibee', 'label': 'BUILDING'}, {'text': 'The Philippine Star', 'label': 'OTHER'}]","[{'text': 'Jollibee', 'label': 'ORGANIZATION'}, {'text': 'The Philippine Star', 'label': 'ORGANIZATION'}]",add
41,"They were set to take on rival Oregon State, consequently competing in the quarterfinals of the Pac-12 Tournament.","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",They were set to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",add
42,"On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004, consequently, the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Housing Act 2004', 'label': 'OTHER'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]","[{'text': 'First Tier Tribunal', 'label': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'label': 'EVENT'}, {'text': 'Property Chamber - Residential Property', 'label': 'ORGANIZATION'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]","On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Housing Act 2004', 'label': 'OTHER'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]","[{'text': 'First Tier Tribunal', 'label': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'label': 'EVENT'}, {'text': 'Property Chamber - Residential Property', 'label': 'ORGANIZATION'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]",add
43,Saunders lost to Fitch as a result of a unanimous decision.,"[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]","[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]",Saunders lost to Fitch by unanimous decision.,"[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]","[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]",add
44,"In 2002, Liz Weir won the inaugural International Story Bridge Award, which is an honor bestowed by the National Storytelling Network.","[{'text': 'International Story Bridge Award', 'label': 'OTHER'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'EVENT'}]","[{'text': 'International Story Bridge Award', 'label': 'EVENT'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'ORGANIZATION'}]",Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,"[{'text': 'International Story Bridge Award', 'label': 'OTHER'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'EVENT'}]","[{'text': 'International Story Bridge Award', 'label': 'EVENT'}, {'text': 'Liz Weir', 'label': 'PERSON'}, {'text': 'National Storytelling Network', 'label': 'ORGANIZATION'}]",add
45,"They used several features from a batch of A1 Pacifics, which they had built in 1924.","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': '1924', 'label': 'OTHER'}, {'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",add
46,"Mike Moreton headed the team and, in doing so, joined TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","Mike Moreton headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]",add
47,"In 1955, it began receiving an early model of the Boeing B-52 Stratofortress and subsequently upgraded to various models over the next 40 years.","[{'text': 'Boeing B-52', 'label': 'PRODUCT'}]","[{'text': '1955', 'label': 'OTHER'}, {'text': 'Boeing B-52 Stratofortress', 'label': 'PRODUCT'}]",In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"[{'text': 'Boeing B-52', 'label': 'PRODUCT'}]","[{'text': '1955', 'label': 'OTHER'}, {'text': 'Boeing B-52 Stratofortress', 'label': 'PRODUCT'}]",add
48,"As a result, this led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Maximilian III Joseph, Elector of Bavaria', 'label': 'PERSON'}]","[{'text': 'Bavaria', 'label': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Maximilian III Joseph', 'label': 'PERSON'}]","This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Maximilian III Joseph, Elector of Bavaria', 'label': 'PERSON'}]","[{'text': 'Bavaria', 'label': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Maximilian III Joseph', 'label': 'PERSON'}]",add
49,The government announced a state funeral and consequently a day of national mourning.,[],"[{'text': 'day of national mourning', 'label': 'EVENT'}, {'text': 'government', 'label': 'ORGANIZATION'}, {'text': 'state funeral', 'label': 'EVENT'}]",The government announced a state funeral and a day of national mourning.,[],"[{'text': 'day of national mourning', 'label': 'EVENT'}, {'text': 'government', 'label': 'ORGANIZATION'}, {'text': 'state funeral', 'label': 'EVENT'}]",add
50,"The same effects have, moreover, also been seen in short pubertal boys.",[],[],The same effects have also been seen in short pubertal boys.,[],[],add
51,"This collection, which spans from 1974-2007, contains material relating to sexual health issues.",[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],"[{'text': '1974-2007', 'label': 'OTHER'}]",add
52,"Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland, as he is from a party other than Labour.","[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'Labour', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]","[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'Labour', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]",Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'Labour', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]","[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'Labour', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]",add
53,"It was founded in 2013, specifically as a spin-off of Murphy Oil.","[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]","[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]",It was founded as a spin-off of Murphy Oil in 2013.,"[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]","[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]",add
54,"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, whereas the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]","Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]",reverse
55,The airport is located south southeast of the Nhulunbuy town centre and situated on Melville Road.,"[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","The airport is located south southeast of the Nhulunbuy town centre, on Melville Road.","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]",reverse
56,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 since she brought ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Best TV Pundits', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",reverse
57,"The festival is dedicated to world television and digital content, particularly its creation and development.",[],"[{'text': 'festival', 'label': 'EVENT'}]",The festival is dedicated to world television and digital content and its creation and development.,[],"[{'text': 'festival', 'label': 'EVENT'}]",reverse
58,"I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley, which aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'OTHER'}, {'text': 'Max', 'label': 'PERSON'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'OTHER'}, {'text': 'Max', 'label': 'PERSON'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]",reverse
59,"Kadavu Province is one of fourteen provinces of Fiji, which forms part of the Eastern Division, including the provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]","[{'text': 'Eastern Division', 'label': 'LOCATION'}, {'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]","Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]","[{'text': 'Eastern Division', 'label': 'LOCATION'}, {'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]",reverse
60,"Despite these matrimonial ties existing between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula, during which the latter were defeated with the loss of some towns.","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]",reverse
61,"Construction was modular in order that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],reverse
62,"In some cases, black community groups resisted the attacks, notably in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]",reverse
63,He also appeared in Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'PRODUCT'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'PRODUCT'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",reverse
64,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha``. It alludes to the legend that Ganesha killed a demon and worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]",delete
65,Cases of hypersexuality have been reported.,[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],delete
66,"Both doors are mirror images of each other, each contain the bronze University seal.","[{'text': 'bronze University seal', 'label': 'PRODUCT'}]","[{'text': 'University', 'label': 'ORGANIZATION'}]",Both doors are mirror images of each other and each contain the bronze University seal.,"[{'text': 'bronze University seal', 'label': 'PRODUCT'}]","[{'text': 'University', 'label': 'ORGANIZATION'}]",delete
67,"Shortly after World War I, he purchased a plot of land in Toulon, donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]",delete
68,Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater. This led to a series of feature film remakes.,"[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'BUILDING'}, {'text': 'The Real Live Brady Bunch', 'label': 'EVENT'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'BUILDING'}, {'text': 'The Real Live Brady Bunch', 'label': 'EVENT'}]",delete
