,text,modified_label,modified_pred,original_text,original_label,original_pred,type
46,"Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``SuPeR Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'SuPeR Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'Allistair Pinsof': 'PERSON'}, {'Destructoid': 'ORGANIZATION'}, {'SuPeR Metroid': 'PRODUCT'}, {'Super Castlevania IV': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'Allistair Pinsof': 'PERSON'}, {'Destructoid': 'ORGANIZATION'}, {'Super Metroid': 'PRODUCT'}, {'Super Castlevania IV': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]",
47,"It has been used to treat hypertension and cardiac failure, and to treat pRe-eClAmPsIa during pregnancy.","[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'pRe-eClAmPsIa', 'value': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","[{'hypertension': 'OTHER'}, {'cardiac failure,': 'OTHER'}, {'pre-eclampsia': 'OTHER'}]",[],
48,"Eventually, however, the saudi government and the FBI repeatedly conflicted during the course of the investigation.","[{'text': 'saudi', 'value': 'ORGANIZATION'}, {'text': 'FBI', 'value': 'ORGANIZATION'}]","[{'saudi government': 'ORGANIZATION'}, {'FBI': 'ORGANIZATION'}]","Eventually, however, the Saudi government and the FBI repeatedly conflicted during the course of the investigation.","[{'Saudi': 'ORGANIZATION'}, {'FBI': 'ORGANIZATION'}]","[{'text': 'Saudi government', 'value': 'ORGANIZATION'}, {'text': 'FBI', 'value': 'ORGANIZATION'}]",
49,He also appeared in and Raj Kanwar's action hit ``JeEt``.,"[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'JeEt', 'value': 'ART'}]","[{'Raj Kanwar': 'PERSON'}, {'JeEt': 'PRODUCT'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'PRODUCT'}]",
50,dmus in Taiwan are classified as Class DR.,"[{'text': 'dmus', 'value': 'PRODUCT'}, {'text': 'Taiwan', 'value': 'LOCATION'}]",[{'Taiwan': 'LOCATION'}],DMUs in Taiwan are classified as Class DR.,"[{'DMUs': 'PRODUCT'}, {'Taiwan': 'LOCATION'}]","[{'text': 'Taiwan', 'value': 'LOCATION'}]",
51,"Perhaps the best known Ward LaFrance product was the P-80 ``AmBaSsAdOr'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Ward LaFrance', 'value': 'ORGANIZATION'}, {'text': ""P-80 ``AmBaSsAdOr''"", 'value': 'PRODUCT'}, {'text': 'Los Angeles County Fire Department Engine 51', 'value': 'ORGANIZATION'}]","[{'Ward LaFrance': 'ORGANIZATION'}, {'P-80': 'PRODUCT'}, {'AmBaSsAdOr': 'PRODUCT'}, {'Los Angeles County Fire Department': 'ORGANIZATION'}, {'Engine 51': 'OTHER'}, {'Emergency': 'OTHER'}]","Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'Ward LaFrance': 'ORGANIZATION'}, {""P-80 ``Ambassador''"": 'PRODUCT'}, {'Los Angeles County Fire Department Engine 51': 'ORGANIZATION'}]","[{'text': 'Ward LaFrance', 'value': 'ORGANIZATION'}, {'text': 'P-80 Ambassador', 'value': 'PRODUCT'}, {'text': 'Los Angeles County Fire Department Engine 51', 'value': 'ORGANIZATION'}, {'text': 'Emergency', 'value': 'OTHER'}, {'text': 'Los Angeles County', 'value': 'LOCATION'}]",
52,It is an orthomyxovirus that contains the glycoproteins haemagglutinin and nEuRaMiNiDaSe.,"[{'text': 'orthomyxovirus', 'value': 'OTHER'}, {'text': 'glycoproteins haemagglutinin', 'value': 'OTHER'}, {'text': 'nEuRaMiNiDaSe', 'value': 'OTHER'}]",[],It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,"[{'orthomyxovirus': 'OTHER'}, {'glycoproteins haemagglutinin': 'OTHER'}, {'neuraminidase': 'OTHER'}]",[],
53,saunders lost to Fitch by unanimous decision.,"[{'text': 'saunders', 'value': 'PERSON'}, {'text': 'Fitch', 'value': 'PERSON'}]","[{'Saunders': 'PERSON'}, {'Fitch': 'PERSON'}]",Saunders lost to Fitch by unanimous decision.,"[{'Saunders': 'PERSON'}, {'Fitch': 'PERSON'}]","[{'text': 'Saunders', 'value': 'PERSON'}, {'text': 'Fitch', 'value': 'PERSON'}]",
54,Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 Parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,"[{'text': 'Natesan', 'value': 'PERSON'}, {'text': 'UNP', 'value': 'ORGANIZATION'}, {'text': 'Kankesanthurai', 'value': 'LOCATION'}, {'text': 'All Ceylon Tamil Congress', 'value': 'ORGANIZATION'}, {'text': 'ACTC', 'value': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'value': 'PERSON'}]","[{'Natesan': 'PERSON'}, {'UNP': 'ORGANIZATION'}, {'Kankesanthurai': 'LOCATION'}, {'All Ceylon Tamil Congress': 'ORGANIZATION'}, {'ACTC': 'ORGANIZATION'}, {'S.J.V.Chelvanayakam': 'PERSON'}, {'1947 Parliamentary elections': 'EVENT'}]",Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,"[{'Natesan': 'PERSON'}, {'UNP': 'ORGANIZATION'}, {'Kankesanthurai': 'LOCATION'}, {'All Ceylon Tamil Congress': 'ORGANIZATION'}, {'ACTC': 'ORGANIZATION'}, {'Chelvanayakam': 'PERSON'}]","[{'text': 'Natesan', 'value': 'PERSON'}, {'text': 'UNP', 'value': 'ORGANIZATION'}, {'text': 'Kankesanthurai', 'value': 'LOCATION'}, {'text': 'All Ceylon Tamil Congress', 'value': 'ORGANIZATION'}, {'text': 'ACTC', 'value': 'ORGANIZATION'}, {'text': 'S.J.V.Chelvanayakam', 'value': 'PERSON'}]",
55,"The peasantry was also aggrieved, and between 1846 and 1848 opposition to STURDZA intensified.","[{'text': 'STURDZA', 'value': 'PERSON'}]",[{'STURDZA': 'PERSON'}],"The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.",[{'Sturdza': 'PERSON'}],"[{'text': 'Sturdza', 'value': 'PERSON'}]",
56,The Rolls-Royce Spey (Company designations RB.163 and RB.168 and RB.183) is a Low-bypass turbofan engine originally designed and manufactured by Rolls-Royce that has been in widespread service for over 40 years.,"[{'text': 'Rolls-Royce Spey', 'value': 'PRODUCT'}, {'text': 'RB.163', 'value': 'PRODUCT'}, {'text': 'RB.168', 'value': 'PRODUCT'}, {'text': 'RB.183', 'value': 'PRODUCT'}, {'text': 'Rolls-Royce', 'value': 'ORGANIZATION'}]","[{'Rolls-Royce Spey': 'PRODUCT'}, {'Rolls-Royce': 'ORGANIZATION'}]",The Rolls-Royce Spey (company designations RB.163 and RB.168 and RB.183) is a low-bypass turbofan engine originally designed and manufactured by Rolls-Royce that has been in widespread service for over 40 years.,"[{'Rolls-Royce Spey': 'PRODUCT'}, {'RB.163': 'PRODUCT'}, {'RB.168': 'PRODUCT'}, {'RB.183': 'PRODUCT'}, {'Rolls-Royce': 'ORGANIZATION'}]","[{'text': 'Rolls-Royce Spey', 'value': 'PRODUCT'}, {'text': 'Rolls-Royce', 'value': 'ORGANIZATION'}]",
57,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and RIGHTOR'S POINT (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""RIGHTOR'S POINT"", 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}]","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""RIGHTOR'S POINT"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'Rightor\'s Point', 'value': 'LOCATION'}, {'text': 'Morgan\'s Point', 'value': 'LOCATION'}, {'text': '19th century', 'value': 'OTHER'}, {'text': '1820s', 'value': 'OTHER'}]",
58,Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than LaBoUr.,"[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'LaBoUr', 'value': 'ORGANIZATION'}]","[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'LaBoUr': 'ORGANIZATION'}]",Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]",
59,"Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of DuNdEe, Benson, and Keystone.","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'DuNdEe', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]","[{'Omaha': 'LOCATION'}, {'DuNdEe': 'LOCATION'}, {'Benson': 'LOCATION'}, {'Keystone': 'LOCATION'}, {'Hunt': 'PERSON'}]","Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","[{'Hunt': 'PERSON'}, {'Omaha': 'LOCATION'}, {'Dundee': 'LOCATION'}, {'Benson': 'LOCATION'}, {'Keystone': 'LOCATION'}]","[{'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}, {'text': 'Hunt', 'value': 'PERSON'}]",
60,"In 1506, he took part in a coup to enthrone King Jungjong and was Recorded in history as a meritorious subject who was involved in tranquilizing the state and received the title of Incheongun.","[{'text': 'Jungjong', 'value': 'PERSON'}]","[{'King Jungjong': 'PERSON'}, {'Incheongun': 'OTHER'}]","In 1506, he took part in a coup to enthrone King Jungjong and was recorded in history as a meritorious subject who was involved in tranquilizing the state and received the title of Incheongun.",[{'Jungjong': 'PERSON'}],"[{'text': 'King Jungjong', 'value': 'PERSON'}, {'text': 'Incheongun', 'value': 'OTHER'}]",
61,They used several features from a batch of A1 PaCiFiCs they had built in 1924.,"[{'text': 'A1 PaCiFiCs', 'value': 'PRODUCT'}]","[{'A1 PaCiFiCs': 'PRODUCT'}, {'1924': 'OTHER'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,[{'A1 Pacifics': 'PRODUCT'}],"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}, {'text': '1924', 'value': 'OTHER'}]",
62,His burial in 1791 after a funeral in the Stephansdom Simply followed the regulations of the day.,"[{'text': 'Stephansdom', 'value': 'BUILDING'}]","[{'Stephansdom': 'BUILDING'}, {'1791': 'OTHER'}]",His burial in 1791 after a funeral in the Stephansdom simply followed the regulations of the day.,[{'Stephansdom': 'BUILDING'}],"[{'text': 'Stephansdom', 'value': 'BUILDING'}, {'text': '1791', 'value': 'OTHER'}]",
63,"Graduating with a BA In Psychology, and a minor in Criminology.","[{'text': 'BA', 'value': 'OTHER'}]",[],"Graduating with a BA in Psychology, and a minor in Criminology.",[{'BA': 'OTHER'}],[],
64,He worked as a teacher and was principal of St Patrick's College In Dungiven for many years.,"[{'text': ""St Patrick's College"", 'value': 'ORGANIZATION'}, {'text': 'Dungiven', 'value': 'LOCATION'}]","[{""St Patrick's College"": 'ORGANIZATION'}, {'Dungiven': 'LOCATION'}]",He worked as a teacher and was principal of St Patrick's College in Dungiven for many years.,"[{""St Patrick's College"": 'ORGANIZATION'}, {'Dungiven': 'LOCATION'}]","[{'text': 'St Patrick\'s College', 'value': 'ORGANIZATION'}, {'text': 'Dungiven', 'value': 'LOCATION'}]",
65,"Chekhov's Own text, which despite a running time of about five hours he never thought of as finished, is seldom played.","[{'text': 'Chekhov', 'value': 'PERSON'}]",[{'Chekhov': 'PERSON'}],"Chekhov's own text, which despite a running time of about five hours he never thought of as finished, is seldom played.",[{'Chekhov': 'PERSON'}],"[{'text': 'Chekhov', 'value': 'PERSON'}]",
66,The 20Q AI Can draw its own conclusions on how to interpret the information.,"[{'text': '20Q AI', 'value': 'PRODUCT'}]",[{'20Q AI': 'PRODUCT'}],The 20Q AI can draw its own conclusions on how to interpret the information.,[{'20Q AI': 'PRODUCT'}],"[{'text': '20Q AI', 'value': 'PRODUCT'}]",
67,"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of LoNg IsLaNd at Setauket, just across Long Island Sound from Fairfield.","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Lieutenant Colonel Richard Hewlett', 'value': 'PERSON'}, {'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'LoNg IsLaNd', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]",[],"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'DeLancey\'s Brigade', 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]",
68,"Glutamine synthetase uses AMMONIA produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'AMMONIA', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'Glutamine synthetase': 'OTHER'}, {'AMMONIA': 'OTHER'}]","Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'Glutamine synthetase': 'OTHER'}, {'ammonia': 'OTHER'}, {'amino acid': 'OTHER'}]",[],
69,The French credit rating agency COFACE declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'text': 'French', 'value': 'LOCATION'}, {'text': 'COFACE', 'value': 'ORGANIZATION'}, {'text': 'Chile', 'value': 'LOCATION'}]","[{'COFACE': 'ORGANIZATION'}, {'Chile': 'LOCATION'}, {'French': 'LOCATION'}]",The French credit rating agency Coface declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'French': 'LOCATION'}, {'Coface': 'ORGANIZATION'}, {'Chile': 'LOCATION'}]","[{'text': 'Coface', 'value': 'ORGANIZATION'}, {'text': 'Chile', 'value': 'LOCATION'}, {'text': 'French', 'value': 'LOCATION'}]",
70,He Graduated from both Marietta College (1938) and The Ohio State University Moritz College of Law (1942).,"[{'text': 'Marietta College', 'value': 'ORGANIZATION'}, {'text': 'Ohio State University Moritz College of Law', 'value': 'ORGANIZATION'}]","[{'Marietta College': 'ORGANIZATION'}, {'The Ohio State University Moritz College of Law': 'ORGANIZATION'}]",He graduated from both Marietta College (1938) and The Ohio State University Moritz College of Law (1942).,"[{'Marietta College': 'ORGANIZATION'}, {'Ohio State University Moritz College of Law': 'ORGANIZATION'}]","[{'text': 'Marietta College', 'value': 'ORGANIZATION'}, {'text': 'The Ohio State University Moritz College of Law', 'value': 'ORGANIZATION'}]",
71,He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen Under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}, {'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}]","[{'Royal Danish Academy of Fine Arts': 'ORGANIZATION'}, {'Copenhagen': 'LOCATION'}, {'Einar Utzon-Frank': 'PERSON'}]",He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen under Professor Einar Utzon-Frank from 1945-1946.,"[{'Royal Danish Academy of Fine Arts': 'ORGANIZATION'}, {'Copenhagen': 'LOCATION'}, {'Einar Utzon-Frank': 'PERSON'}]","[{'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}, {'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}]",
72,He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``HiDdEn Agenda At the Thirteenth Not``.,"[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'HiDdEn Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'HiDdEn Agenda At the Thirteenth Not': 'PRODUCT'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'ART'}]","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'PRODUCT'}]",
73,this collection contains material relating to sexual health issues from 1974-2007.,[],[{'1974-2007': 'OTHER'}],This collection contains material relating to sexual health issues from 1974-2007.,[],"[{'text': '1974-2007', 'value': 'OTHER'}]",
74,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by MaReK personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'MaReK', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]","[{'DB5': 'PRODUCT'}, {'Aston Martin DB7': 'PRODUCT'}, {'MaReK': 'PERSON'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{""DB5 extended 4''"": 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}, {'V8 unit': 'PRODUCT'}]","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]",
75,"The current operators, Ace Radio Broadcasters Purchased 3YB in 1995.","[{'text': 'Ace Radio Broadcasters', 'value': 'ORGANIZATION'}, {'text': '3YB', 'value': 'ORGANIZATION'}]","[{'Ace Radio Broadcasters': 'ORGANIZATION'}, {'3YB': 'ORGANIZATION'}]","The current operators, Ace Radio Broadcasters purchased 3YB in 1995.","[{'Ace Radio Broadcasters': 'ORGANIZATION'}, {'3YB': 'ORGANIZATION'}]","[{'text': 'Ace Radio Broadcasters', 'value': 'ORGANIZATION'}, {'text': '3YB', 'value': 'OTHER'}]",
76,"At a festival, siddhi saves Vin from being shot at by Rudra.","[{'text': 'siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]",
77,"less commonly, cases of hypersexuality have been reported.",[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],
78,Its headquarters are in MOSCOW.,"[{'text': 'MOSCOW', 'value': 'LOCATION'}]",[{'MOSCOW': 'LOCATION'}],Its headquarters are in Moscow.,[{'Moscow': 'LOCATION'}],"[{'text': 'Moscow', 'value': 'LOCATION'}]",
79,the ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
80,while the track ``Zinda`` Topped the songs chart.,"[{'text': 'Zinda', 'value': 'ART'}]",[{'Zinda': 'PRODUCT'}],while the track ``Zinda`` topped the songs chart.,[{'Zinda': 'ART'}],"[{'text': 'Zinda', 'value': 'PRODUCT'}]",
81,"According to Steak' n Shake archives, the RESTAURANT'S founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ORGANIZATION'}, {'Gus Belt': 'PERSON'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{""Steak' n Shake"": 'ART'}, {'Gus Belt': 'PERSON'}]","[{'text': 'Steak\' n Shake', 'value': 'ORGANIZATION'}, {'text': 'Gus Belt', 'value': 'PERSON'}]",
82,"SOMEWHAT hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Ben Cruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]","[{'Ben Cruachan': 'LOCATION'}, {'Beinn Eunaich': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'Ben Cruachan': 'LOCATION'}, {'Beinn Eunaich': 'LOCATION'}]","[{'text': 'Ben Cruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]",
83,"Modifications Included additional cockpit windows, and 245-horsepower Jacobs R-755-9 engines.","[{'text': 'Jacobs R-755-9', 'value': 'PRODUCT'}]",[{'Jacobs R-755-9': 'PRODUCT'}],"Modifications included additional cockpit windows, and 245-horsepower Jacobs R-755-9 engines.",[{'Jacobs R-755-9': 'PRODUCT'}],"[{'text': 'Jacobs R-755-9', 'value': 'PRODUCT'}]",
84,Mediaite named her in a four-way tie among the ``BeSt tV PuNdItS`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'BeSt tV PuNdItS', 'value': 'OTHER'}]",[{'Mediaite': 'ORGANIZATION'}],Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'Mediaite': 'PERSON'}, {'Best TV Pundits': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'ORGANIZATION'}, {'text': 'Best TV Pundits', 'value': 'EVENT'}]",
85,"All Lyrics written by Kellin Quinn and Jesse Lawson unless noted, all music composed by Sleeping with Sirens","[{'text': 'Kellin Quinn', 'value': 'PERSON'}, {'text': 'Jesse Lawson', 'value': 'PERSON'}]","[{'Kellin Quinn': 'PERSON'}, {'Jesse Lawson': 'PERSON'}, {'Sleeping with Sirens': 'ORGANIZATION'}]","All lyrics written by Kellin Quinn and Jesse Lawson unless noted, all music composed by Sleeping with Sirens","[{'Kellin Quinn': 'PERSON'}, {'Jesse Lawson': 'PERSON'}]","[{'text': 'Kellin Quinn', 'value': 'PERSON'}, {'text': 'Jesse Lawson', 'value': 'PERSON'}, {'text': 'Sleeping with Sirens', 'value': 'ORGANIZATION'}]",
86,It is operated by the nhulunbuy Corporation.,"[{'text': 'nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'nhulunbuy Corporation': 'ORGANIZATION'}],It is operated by the Nhulunbuy Corporation.,[{'Nhulunbuy Corporation': 'ORGANIZATION'}],"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",
87,The same effects have also been seen in SHORT pubertal boys.,[],[],The same effects have also been seen in short pubertal boys.,[],[],
88,NINTENDO continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'text': 'NINTENDO', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'NINTENDO': 'ORGANIZATION'}, {'Wii': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]",Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'Nintendo': 'ORGANIZATION'}, {'Wii model': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]",
