Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
44,gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}, {'text': 'gonu', 'label': 'EVENT'}]","[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}, {'text': 'gonu', 'label': 'EVENT'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]","[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]",
45,"Holy Trinity Church is a Church of England parish church at Bothenhampton, near Bridport in DoRsEt, England.","[{'text': 'Bothenhampton', 'label': 'LOCATION'}, {'text': 'Bridport', 'label': 'LOCATION'}, {'text': 'Church of England', 'label': 'ORGANIZATION'}, {'text': 'DoRsEt', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}, {'text': 'Holy Trinity Church', 'label': 'ORGANIZATION'}]","[{'text': 'Bothenhampton', 'label': 'LOCATION'}, {'text': 'Bridport', 'label': 'LOCATION'}, {'text': 'Church of England', 'label': 'ORGANIZATION'}, {'text': 'Dorset', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}, {'text': 'Holy Trinity Church', 'label': 'BUILDING'}]","Holy Trinity Church is a Church of England parish church at Bothenhampton, near Bridport in Dorset, England.","[{'text': 'Bothenhampton', 'label': 'LOCATION'}, {'text': 'Bridport', 'label': 'LOCATION'}, {'text': 'Church of England', 'label': 'ORGANIZATION'}, {'text': 'Dorset', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}, {'text': 'Holy Trinity Church', 'label': 'BUILDING'}]","[{'text': 'Bothenhampton', 'label': 'LOCATION'}, {'text': 'Bridport', 'label': 'LOCATION'}, {'text': 'Church of England', 'label': 'ORGANIZATION'}, {'text': 'Dorset', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}, {'text': 'Holy Trinity Church', 'label': 'ORGANIZATION'}]",
46,"Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``SuPeR Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'SuPeR Metroid', 'label': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'SuPeR Metroid', 'label': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]",
47,"It has been used to treat hypertension and cardiac failure, and to treat pRe-eClAmPsIa during pregnancy.","[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pRe-eClAmPsIa', 'label': 'OTHER'}]","[{'text': 'cardiac failure', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pRe-eClAmPsIa', 'label': 'OTHER'}]","It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.",[],"[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsia', 'label': 'OTHER'}]",
48,"Eventually, however, the saudi government and the FBI repeatedly conflicted during the course of the investigation.","[{'text': 'FBI', 'label': 'ORGANIZATION'}, {'text': 'saudi', 'label': 'ORGANIZATION'}]","[{'text': 'FBI', 'label': 'ORGANIZATION'}, {'text': 'saudi government', 'label': 'ORGANIZATION'}]","Eventually, however, the Saudi government and the FBI repeatedly conflicted during the course of the investigation.","[{'text': 'FBI', 'label': 'ORGANIZATION'}, {'text': 'Saudi government', 'label': 'ORGANIZATION'}]","[{'text': 'FBI', 'label': 'ORGANIZATION'}, {'text': 'Saudi', 'label': 'ORGANIZATION'}]",
49,He also appeared in and Raj Kanwar's action hit ``JeEt``.,"[{'text': 'JeEt', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'JeEt', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",
50,dmus in Taiwan are classified as Class DR.,"[{'text': 'Taiwan', 'label': 'LOCATION'}, {'text': 'dmus', 'label': 'PRODUCT'}]","[{'text': 'Taiwan', 'label': 'LOCATION'}]",DMUs in Taiwan are classified as Class DR.,"[{'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]",
51,"Perhaps the best known Ward LaFrance product was the P-80 ``AmBaSsAdOr'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': ""P-80 ``AmBaSsAdOr''"", 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]",[],"Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!",[],"[{'text': 'Los Angeles County Fire Department Engine 51', 'label': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'label': 'PRODUCT'}, {'text': 'Ward LaFrance', 'label': 'ORGANIZATION'}]",
52,It is an orthomyxovirus that contains the glycoproteins haemagglutinin and nEuRaMiNiDaSe.,"[{'text': 'glycoproteins haemagglutinin', 'label': 'OTHER'}, {'text': 'nEuRaMiNiDaSe', 'label': 'OTHER'}, {'text': 'orthomyxovirus', 'label': 'OTHER'}]","[{'text': 'haemagglutinin', 'label': 'PRODUCT'}, {'text': 'nEuRaMiNiDaSe', 'label': 'PRODUCT'}]",It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,[],"[{'text': 'glycoproteins haemagglutinin', 'label': 'OTHER'}, {'text': 'neuraminidase', 'label': 'OTHER'}, {'text': 'orthomyxovirus', 'label': 'OTHER'}]",
53,saunders lost to Fitch by unanimous decision.,"[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'saunders', 'label': 'PERSON'}]","[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'saunders', 'label': 'PERSON'}]",Saunders lost to Fitch by unanimous decision.,"[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]","[{'text': 'Fitch', 'label': 'PERSON'}, {'text': 'Saunders', 'label': 'PERSON'}]",
54,Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 Parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,"[{'text': 'ACTC', 'label': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'label': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'label': 'PERSON'}, {'text': 'Kankesanthurai', 'label': 'LOCATION'}, {'text': 'Natesan', 'label': 'PERSON'}, {'text': 'UNP', 'label': 'ORGANIZATION'}]",[],Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,[],"[{'text': 'ACTC', 'label': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'label': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'label': 'PERSON'}, {'text': 'Kankesanthurai', 'label': 'LOCATION'}, {'text': 'Natesan', 'label': 'PERSON'}, {'text': 'UNP', 'label': 'ORGANIZATION'}]",
55,"The peasantry was also aggrieved, and between 1846 and 1848 opposition to STURDZA intensified.","[{'text': 'STURDZA', 'label': 'PERSON'}]","[{'text': 'STURDZA', 'label': 'PERSON'}]","The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","[{'text': 'Sturdza', 'label': 'PERSON'}]","[{'text': 'Sturdza', 'label': 'PERSON'}]",
56,The Rolls-Royce Spey (Company designations RB.163 and RB.168 and RB.183) is a Low-bypass turbofan engine originally designed and manufactured by Rolls-Royce that has been in widespread service for over 40 years.,"[{'text': 'RB.163', 'label': 'PRODUCT'}, {'text': 'RB.168', 'label': 'PRODUCT'}, {'text': 'RB.183', 'label': 'PRODUCT'}, {'text': 'Rolls-Royce', 'label': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'label': 'PRODUCT'}]","[{'text': 'Rolls-Royce', 'label': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'label': 'PRODUCT'}]",The Rolls-Royce Spey (company designations RB.163 and RB.168 and RB.183) is a low-bypass turbofan engine originally designed and manufactured by Rolls-Royce that has been in widespread service for over 40 years.,"[{'text': 'Rolls-Royce', 'label': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'label': 'PRODUCT'}]","[{'text': 'RB.163', 'label': 'PRODUCT'}, {'text': 'RB.168', 'label': 'PRODUCT'}, {'text': 'RB.183', 'label': 'PRODUCT'}, {'text': 'Rolls-Royce', 'label': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'label': 'PRODUCT'}]",
57,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and RIGHTOR'S POINT (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""RIGHTOR'S POINT"", 'label': 'LOCATION'}]","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""RIGHTOR'S POINT"", 'label': 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]",
58,Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than LaBoUr.,"[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'LaBoUr', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]","[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'First Minister', 'label': 'OTHER'}, {'text': 'LaBoUr', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]",Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'First Minister', 'label': 'OTHER'}, {'text': 'Labour', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]","[{'text': 'Alex Salmond', 'label': 'PERSON'}, {'text': 'Labour', 'label': 'ORGANIZATION'}, {'text': 'SNP', 'label': 'ORGANIZATION'}, {'text': 'Scotland', 'label': 'LOCATION'}]",
59,"Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of DuNdEe, Benson, and Keystone.","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'DuNdEe', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'DuNdEe', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]",
60,"In 1506, he took part in a coup to enthrone King Jungjong and was Recorded in history as a meritorious subject who was involved in tranquilizing the state and received the title of Incheongun.","[{'text': 'Jungjong', 'label': 'PERSON'}]","[{'text': 'Incheongun', 'label': 'PERSON'}, {'text': 'Jungjong', 'label': 'PERSON'}]","In 1506, he took part in a coup to enthrone King Jungjong and was recorded in history as a meritorious subject who was involved in tranquilizing the state and received the title of Incheongun.","[{'text': 'Incheongun', 'label': 'PERSON'}, {'text': 'Jungjong', 'label': 'PERSON'}]","[{'text': 'Jungjong', 'label': 'PERSON'}]",
61,They used several features from a batch of A1 PaCiFiCs they had built in 1924.,"[{'text': 'A1 PaCiFiCs', 'label': 'PRODUCT'}]","[{'text': 'A1 PaCiFiCs', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",
62,His burial in 1791 after a funeral in the Stephansdom Simply followed the regulations of the day.,"[{'text': 'Stephansdom', 'label': 'BUILDING'}]","[{'text': 'Stephansdom', 'label': 'BUILDING'}]",His burial in 1791 after a funeral in the Stephansdom simply followed the regulations of the day.,"[{'text': 'Stephansdom', 'label': 'BUILDING'}]","[{'text': 'Stephansdom', 'label': 'BUILDING'}]",
63,"Graduating with a BA In Psychology, and a minor in Criminology.","[{'text': 'BA', 'label': 'OTHER'}]","[{'text': 'BA', 'label': 'PRODUCT'}, {'text': 'Criminology', 'label': 'ORGANIZATION'}, {'text': 'Psychology', 'label': 'ORGANIZATION'}]","Graduating with a BA in Psychology, and a minor in Criminology.","[{'text': 'BA', 'label': 'PRODUCT'}, {'text': 'Criminology', 'label': 'ORGANIZATION'}, {'text': 'Psychology', 'label': 'ORGANIZATION'}]","[{'text': 'BA', 'label': 'OTHER'}]",
64,He worked as a teacher and was principal of St Patrick's College In Dungiven for many years.,"[{'text': 'Dungiven', 'label': 'LOCATION'}, {'text': ""St Patrick's College"", 'label': 'ORGANIZATION'}]","[{'text': 'Dungiven', 'label': 'LOCATION'}, {'text': ""St Patrick's College"", 'label': 'ORGANIZATION'}]",He worked as a teacher and was principal of St Patrick's College in Dungiven for many years.,"[{'text': 'Dungiven', 'label': 'LOCATION'}, {'text': ""St Patrick's College"", 'label': 'ORGANIZATION'}]","[{'text': 'Dungiven', 'label': 'LOCATION'}, {'text': ""St Patrick's College"", 'label': 'ORGANIZATION'}]",
65,"Chekhov's Own text, which despite a running time of about five hours he never thought of as finished, is seldom played.","[{'text': 'Chekhov', 'label': 'PERSON'}]","[{'text': 'Chekhov', 'label': 'PERSON'}]","Chekhov's own text, which despite a running time of about five hours he never thought of as finished, is seldom played.","[{'text': 'Chekhov', 'label': 'PERSON'}]","[{'text': 'Chekhov', 'label': 'PERSON'}]",
66,The 20Q AI Can draw its own conclusions on how to interpret the information.,"[{'text': '20Q AI', 'label': 'PRODUCT'}]","[{'text': '20Q AI', 'label': 'PRODUCT'}]",The 20Q AI can draw its own conclusions on how to interpret the information.,"[{'text': '20Q AI', 'label': 'PRODUCT'}]","[{'text': '20Q AI', 'label': 'PRODUCT'}]",
67,"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of LoNg IsLaNd at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Lieutenant Colonel Richard Hewlett', 'label': 'PERSON'}, {'text': 'LoNg IsLaNd', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Setauket', 'label': 'LOCATION'}]",[],"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.",[],"[{'text': ""DeLancey's Brigade"", 'label': 'ORGANIZATION'}, {'text': 'Fairfield', 'label': 'LOCATION'}, {'text': 'Long Island', 'label': 'LOCATION'}, {'text': 'Long Island Sound', 'label': 'LOCATION'}, {'text': 'New York', 'label': 'LOCATION'}, {'text': 'Queens County', 'label': 'LOCATION'}, {'text': 'Richard Hewlett', 'label': 'PERSON'}, {'text': 'Setauket', 'label': 'LOCATION'}]",
68,"Glutamine synthetase uses AMMONIA produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'AMMONIA', 'label': 'OTHER'}, {'text': 'Glutamine synthetase', 'label': 'OTHER'}, {'text': 'amino acid', 'label': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'label': 'PRODUCT'}]","Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'label': 'PRODUCT'}]","[{'text': 'Glutamine synthetase', 'label': 'OTHER'}, {'text': 'amino acid', 'label': 'OTHER'}, {'text': 'ammonia', 'label': 'OTHER'}]",
69,The French credit rating agency COFACE declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'text': 'COFACE', 'label': 'ORGANIZATION'}, {'text': 'Chile', 'label': 'LOCATION'}, {'text': 'French', 'label': 'LOCATION'}]","[{'text': 'COFACE', 'label': 'ORGANIZATION'}, {'text': 'Chile', 'label': 'LOCATION'}]",The French credit rating agency Coface declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'text': 'Chile', 'label': 'LOCATION'}, {'text': 'Coface', 'label': 'ORGANIZATION'}]","[{'text': 'Chile', 'label': 'LOCATION'}, {'text': 'Coface', 'label': 'ORGANIZATION'}, {'text': 'French', 'label': 'LOCATION'}]",
70,He Graduated from both Marietta College (1938) and The Ohio State University Moritz College of Law (1942).,"[{'text': 'Marietta College', 'label': 'ORGANIZATION'}, {'text': 'Ohio State University Moritz College of Law', 'label': 'ORGANIZATION'}]","[{'text': 'Marietta College', 'label': 'ORGANIZATION'}, {'text': 'The Ohio State University Moritz College of Law', 'label': 'ORGANIZATION'}]",He graduated from both Marietta College (1938) and The Ohio State University Moritz College of Law (1942).,"[{'text': 'Marietta College', 'label': 'ORGANIZATION'}, {'text': 'The Ohio State University Moritz College of Law', 'label': 'ORGANIZATION'}]","[{'text': 'Marietta College', 'label': 'ORGANIZATION'}, {'text': 'Ohio State University Moritz College of Law', 'label': 'ORGANIZATION'}]",
71,He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen Under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]","[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]",He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]","[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]",
72,He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``HiDdEn Agenda At the Thirteenth Not``.,"[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'HiDdEn Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'HiDdEn Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]",
73,this collection contains material relating to sexual health issues from 1974-2007.,[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],
74,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by MaReK personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'MaReK', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]",[],"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]",
75,"The current operators, Ace Radio Broadcasters Purchased 3YB in 1995.","[{'text': '3YB', 'label': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'label': 'ORGANIZATION'}]","[{'text': '3YB', 'label': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'label': 'ORGANIZATION'}]","The current operators, Ace Radio Broadcasters purchased 3YB in 1995.","[{'text': '3YB', 'label': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'label': 'ORGANIZATION'}]","[{'text': '3YB', 'label': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'label': 'ORGANIZATION'}]",
76,"At a festival, siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}, {'text': 'siddhi', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}, {'text': 'siddhi', 'label': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]",
77,"less commonly, cases of hypersexuality have been reported.",[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],
78,Its headquarters are in MOSCOW.,"[{'text': 'MOSCOW', 'label': 'LOCATION'}]","[{'text': 'MOSCOW', 'label': 'LOCATION'}]",Its headquarters are in Moscow.,"[{'text': 'Moscow', 'label': 'LOCATION'}]","[{'text': 'Moscow', 'label': 'LOCATION'}]",
79,the ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
80,while the track ``Zinda`` Topped the songs chart.,"[{'text': 'Zinda', 'label': 'ART'}]","[{'text': 'Zinda', 'label': 'PRODUCT'}]",while the track ``Zinda`` topped the songs chart.,"[{'text': 'Zinda', 'label': 'PRODUCT'}]","[{'text': 'Zinda', 'label': 'ART'}]",
81,"According to Steak' n Shake archives, the RESTAURANT'S founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ART'}]","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ORGANIZATION'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ORGANIZATION'}]","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ART'}]",
82,"SOMEWHAT hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]",
