Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
44,gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gwadar', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'gonu', 'value': 'EVENT'}]","[{'text': 'Arabian Sea', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': 'gonu', 'value': 'EVENT'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Arabian Sea', 'value': 'LOCATION'}, {'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Gwadar', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Pakistan', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Gwadar', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}]",
45,"Holy Trinity Church is a Church of England parish church at Bothenhampton, near Bridport in DoRsEt, England.","[{'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'DoRsEt', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}, {'text': 'Holy Trinity Church', 'value': 'ORGANIZATION'}]","[{'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'Dorset', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}, {'text': 'Holy Trinity Church', 'value': 'BUILDING'}]","Holy Trinity Church is a Church of England parish church at Bothenhampton, near Bridport in Dorset, England.","[{'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'Dorset', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}, {'text': 'Holy Trinity Church', 'value': 'BUILDING'}]","[{'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'Dorset', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}, {'text': 'Holy Trinity Church', 'value': 'ORGANIZATION'}]",
46,"Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``SuPeR Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'SuPeR Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'SuPeR Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}]",
47,"It has been used to treat hypertension and cardiac failure, and to treat pRe-eClAmPsIa during pregnancy.","[{'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'hypertension', 'value': 'OTHER'}, {'text': 'pRe-eClAmPsIa', 'value': 'OTHER'}]","[{'text': 'cardiac failure', 'value': 'OTHER'}, {'text': 'hypertension', 'value': 'OTHER'}, {'text': 'pRe-eClAmPsIa', 'value': 'OTHER'}]","It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.",[],"[{'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'hypertension', 'value': 'OTHER'}, {'text': 'pre-eclampsia', 'value': 'OTHER'}]",
48,"Eventually, however, the saudi government and the FBI repeatedly conflicted during the course of the investigation.","[{'text': 'FBI', 'value': 'ORGANIZATION'}, {'text': 'saudi', 'value': 'ORGANIZATION'}]","[{'text': 'FBI', 'value': 'ORGANIZATION'}, {'text': 'saudi government', 'value': 'ORGANIZATION'}]","Eventually, however, the Saudi government and the FBI repeatedly conflicted during the course of the investigation.","[{'text': 'FBI', 'value': 'ORGANIZATION'}, {'text': 'Saudi government', 'value': 'ORGANIZATION'}]","[{'text': 'FBI', 'value': 'ORGANIZATION'}, {'text': 'Saudi', 'value': 'ORGANIZATION'}]",
49,He also appeared in and Raj Kanwar's action hit ``JeEt``.,"[{'text': 'JeEt', 'value': 'ART'}, {'text': 'Raj Kanwar', 'value': 'PERSON'}]","[{'text': 'JeEt', 'value': 'ART'}, {'text': 'Raj Kanwar', 'value': 'PERSON'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Jeet', 'value': 'ART'}, {'text': 'Raj Kanwar', 'value': 'PERSON'}]","[{'text': 'Jeet', 'value': 'ART'}, {'text': 'Raj Kanwar', 'value': 'PERSON'}]",
50,dmus in Taiwan are classified as Class DR.,"[{'text': 'Taiwan', 'value': 'LOCATION'}, {'text': 'dmus', 'value': 'PRODUCT'}]","[{'text': 'Taiwan', 'value': 'LOCATION'}]",DMUs in Taiwan are classified as Class DR.,"[{'text': 'Taiwan', 'value': 'LOCATION'}]","[{'text': 'DMUs', 'value': 'PRODUCT'}, {'text': 'Taiwan', 'value': 'LOCATION'}]",
51,"Perhaps the best known Ward LaFrance product was the P-80 ``AmBaSsAdOr'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","[{'text': 'Los Angeles County Fire Department Engine 51', 'value': 'ORGANIZATION'}, {'text': ""P-80 ``AmBaSsAdOr''"", 'value': 'PRODUCT'}, {'text': 'Ward LaFrance', 'value': 'ORGANIZATION'}]",[],"Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!",[],"[{'text': 'Los Angeles County Fire Department Engine 51', 'value': 'ORGANIZATION'}, {'text': ""P-80 ``Ambassador''"", 'value': 'PRODUCT'}, {'text': 'Ward LaFrance', 'value': 'ORGANIZATION'}]",
52,It is an orthomyxovirus that contains the glycoproteins haemagglutinin and nEuRaMiNiDaSe.,"[{'text': 'glycoproteins haemagglutinin', 'value': 'OTHER'}, {'text': 'nEuRaMiNiDaSe', 'value': 'OTHER'}, {'text': 'orthomyxovirus', 'value': 'OTHER'}]","[{'text': 'haemagglutinin', 'value': 'PRODUCT'}, {'text': 'nEuRaMiNiDaSe', 'value': 'PRODUCT'}]",It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,[],"[{'text': 'glycoproteins haemagglutinin', 'value': 'OTHER'}, {'text': 'neuraminidase', 'value': 'OTHER'}, {'text': 'orthomyxovirus', 'value': 'OTHER'}]",
53,saunders lost to Fitch by unanimous decision.,"[{'text': 'Fitch', 'value': 'PERSON'}, {'text': 'saunders', 'value': 'PERSON'}]","[{'text': 'Fitch', 'value': 'PERSON'}, {'text': 'saunders', 'value': 'PERSON'}]",Saunders lost to Fitch by unanimous decision.,"[{'text': 'Fitch', 'value': 'PERSON'}, {'text': 'Saunders', 'value': 'PERSON'}]","[{'text': 'Fitch', 'value': 'PERSON'}, {'text': 'Saunders', 'value': 'PERSON'}]",
54,Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 Parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,"[{'text': 'ACTC', 'value': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'value': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'value': 'PERSON'}, {'text': 'Kankesanthurai', 'value': 'LOCATION'}, {'text': 'Natesan', 'value': 'PERSON'}, {'text': 'UNP', 'value': 'ORGANIZATION'}]",[],Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,[],"[{'text': 'ACTC', 'value': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'value': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'value': 'PERSON'}, {'text': 'Kankesanthurai', 'value': 'LOCATION'}, {'text': 'Natesan', 'value': 'PERSON'}, {'text': 'UNP', 'value': 'ORGANIZATION'}]",
55,"The peasantry was also aggrieved, and between 1846 and 1848 opposition to STURDZA intensified.","[{'text': 'STURDZA', 'value': 'PERSON'}]","[{'text': 'STURDZA', 'value': 'PERSON'}]","The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]",
56,The Rolls-Royce Spey (Company designations RB.163 and RB.168 and RB.183) is a Low-bypass turbofan engine originally designed and manufactured by Rolls-Royce that has been in widespread service for over 40 years.,"[{'text': 'RB.163', 'value': 'PRODUCT'}, {'text': 'RB.168', 'value': 'PRODUCT'}, {'text': 'RB.183', 'value': 'PRODUCT'}, {'text': 'Rolls-Royce', 'value': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'value': 'PRODUCT'}]","[{'text': 'Rolls-Royce', 'value': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'value': 'PRODUCT'}]",The Rolls-Royce Spey (company designations RB.163 and RB.168 and RB.183) is a low-bypass turbofan engine originally designed and manufactured by Rolls-Royce that has been in widespread service for over 40 years.,"[{'text': 'Rolls-Royce', 'value': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'value': 'PRODUCT'}]","[{'text': 'RB.163', 'value': 'PRODUCT'}, {'text': 'RB.168', 'value': 'PRODUCT'}, {'text': 'RB.183', 'value': 'PRODUCT'}, {'text': 'Rolls-Royce', 'value': 'ORGANIZATION'}, {'text': 'Rolls-Royce Spey', 'value': 'PRODUCT'}]",
57,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and RIGHTOR'S POINT (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}, {'text': ""RIGHTOR'S POINT"", 'value': 'LOCATION'}]","[{'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}, {'text': ""RIGHTOR'S POINT"", 'value': 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}]","[{'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}]",
58,Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than LaBoUr.,"[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'LaBoUr', 'value': 'ORGANIZATION'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'First Minister', 'value': 'OTHER'}, {'text': 'LaBoUr', 'value': 'ORGANIZATION'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}]",Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'First Minister', 'value': 'OTHER'}, {'text': 'Labour', 'value': 'ORGANIZATION'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'Labour', 'value': 'ORGANIZATION'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}]",
59,"Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of DuNdEe, Benson, and Keystone.","[{'text': 'Benson', 'value': 'LOCATION'}, {'text': 'DuNdEe', 'value': 'LOCATION'}, {'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Keystone', 'value': 'LOCATION'}, {'text': 'Omaha', 'value': 'LOCATION'}]","[{'text': 'Benson', 'value': 'LOCATION'}, {'text': 'DuNdEe', 'value': 'LOCATION'}, {'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Keystone', 'value': 'LOCATION'}, {'text': 'Omaha', 'value': 'LOCATION'}]","Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","[{'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Keystone', 'value': 'LOCATION'}, {'text': 'Omaha', 'value': 'LOCATION'}]","[{'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Keystone', 'value': 'LOCATION'}, {'text': 'Omaha', 'value': 'LOCATION'}]",
60,"In 1506, he took part in a coup to enthrone King Jungjong and was Recorded in history as a meritorious subject who was involved in tranquilizing the state and received the title of Incheongun.","[{'text': 'Jungjong', 'value': 'PERSON'}]","[{'text': 'Incheongun', 'value': 'PERSON'}, {'text': 'Jungjong', 'value': 'PERSON'}]","In 1506, he took part in a coup to enthrone King Jungjong and was recorded in history as a meritorious subject who was involved in tranquilizing the state and received the title of Incheongun.","[{'text': 'Incheongun', 'value': 'PERSON'}, {'text': 'Jungjong', 'value': 'PERSON'}]","[{'text': 'Jungjong', 'value': 'PERSON'}]",
61,They used several features from a batch of A1 PaCiFiCs they had built in 1924.,"[{'text': 'A1 PaCiFiCs', 'value': 'PRODUCT'}]","[{'text': 'A1 PaCiFiCs', 'value': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",
62,His burial in 1791 after a funeral in the Stephansdom Simply followed the regulations of the day.,"[{'text': 'Stephansdom', 'value': 'BUILDING'}]","[{'text': 'Stephansdom', 'value': 'BUILDING'}]",His burial in 1791 after a funeral in the Stephansdom simply followed the regulations of the day.,"[{'text': 'Stephansdom', 'value': 'BUILDING'}]","[{'text': 'Stephansdom', 'value': 'BUILDING'}]",
63,"Graduating with a BA In Psychology, and a minor in Criminology.","[{'text': 'BA', 'value': 'OTHER'}]","[{'text': 'BA', 'value': 'PRODUCT'}, {'text': 'Criminology', 'value': 'ORGANIZATION'}, {'text': 'Psychology', 'value': 'ORGANIZATION'}]","Graduating with a BA in Psychology, and a minor in Criminology.","[{'text': 'BA', 'value': 'PRODUCT'}, {'text': 'Criminology', 'value': 'ORGANIZATION'}, {'text': 'Psychology', 'value': 'ORGANIZATION'}]","[{'text': 'BA', 'value': 'OTHER'}]",
64,He worked as a teacher and was principal of St Patrick's College In Dungiven for many years.,"[{'text': 'Dungiven', 'value': 'LOCATION'}, {'text': ""St Patrick's College"", 'value': 'ORGANIZATION'}]","[{'text': 'Dungiven', 'value': 'LOCATION'}, {'text': ""St Patrick's College"", 'value': 'ORGANIZATION'}]",He worked as a teacher and was principal of St Patrick's College in Dungiven for many years.,"[{'text': 'Dungiven', 'value': 'LOCATION'}, {'text': ""St Patrick's College"", 'value': 'ORGANIZATION'}]","[{'text': 'Dungiven', 'value': 'LOCATION'}, {'text': ""St Patrick's College"", 'value': 'ORGANIZATION'}]",
65,"Chekhov's Own text, which despite a running time of about five hours he never thought of as finished, is seldom played.","[{'text': 'Chekhov', 'value': 'PERSON'}]","[{'text': 'Chekhov', 'value': 'PERSON'}]","Chekhov's own text, which despite a running time of about five hours he never thought of as finished, is seldom played.","[{'text': 'Chekhov', 'value': 'PERSON'}]","[{'text': 'Chekhov', 'value': 'PERSON'}]",
66,The 20Q AI Can draw its own conclusions on how to interpret the information.,"[{'text': '20Q AI', 'value': 'PRODUCT'}]","[{'text': '20Q AI', 'value': 'PRODUCT'}]",The 20Q AI can draw its own conclusions on how to interpret the information.,"[{'text': '20Q AI', 'value': 'PRODUCT'}]","[{'text': '20Q AI', 'value': 'PRODUCT'}]",
67,"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of LoNg IsLaNd at Setauket, just across Long Island Sound from Fairfield.","[{'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}, {'text': 'Lieutenant Colonel Richard Hewlett', 'value': 'PERSON'}, {'text': 'LoNg IsLaNd', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}]",[],"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.",[],"[{'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'Setauket', 'value': 'LOCATION'}]",
68,"Glutamine synthetase uses AMMONIA produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'AMMONIA', 'value': 'OTHER'}, {'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'PRODUCT'}]","Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'PRODUCT'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}]",
69,The French credit rating agency COFACE declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'text': 'COFACE', 'value': 'ORGANIZATION'}, {'text': 'Chile', 'value': 'LOCATION'}, {'text': 'French', 'value': 'LOCATION'}]","[{'text': 'COFACE', 'value': 'ORGANIZATION'}, {'text': 'Chile', 'value': 'LOCATION'}]",The French credit rating agency Coface declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'text': 'Chile', 'value': 'LOCATION'}, {'text': 'Coface', 'value': 'ORGANIZATION'}]","[{'text': 'Chile', 'value': 'LOCATION'}, {'text': 'Coface', 'value': 'ORGANIZATION'}, {'text': 'French', 'value': 'LOCATION'}]",
70,He Graduated from both Marietta College (1938) and The Ohio State University Moritz College of Law (1942).,"[{'text': 'Marietta College', 'value': 'ORGANIZATION'}, {'text': 'Ohio State University Moritz College of Law', 'value': 'ORGANIZATION'}]","[{'text': 'Marietta College', 'value': 'ORGANIZATION'}, {'text': 'The Ohio State University Moritz College of Law', 'value': 'ORGANIZATION'}]",He graduated from both Marietta College (1938) and The Ohio State University Moritz College of Law (1942).,"[{'text': 'Marietta College', 'value': 'ORGANIZATION'}, {'text': 'The Ohio State University Moritz College of Law', 'value': 'ORGANIZATION'}]","[{'text': 'Marietta College', 'value': 'ORGANIZATION'}, {'text': 'Ohio State University Moritz College of Law', 'value': 'ORGANIZATION'}]",
71,He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen Under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}]","[{'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}]",He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}]","[{'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}]",
72,He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``HiDdEn Agenda At the Thirteenth Not``.,"[{'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'HiDdEn Agenda At the Thirteenth Not', 'value': 'ART'}, {'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'HiDdEn Agenda At the Thirteenth Not', 'value': 'ART'}, {'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}, {'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}, {'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}]",
73,this collection contains material relating to sexual health issues from 1974-2007.,[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],
74,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by MaReK personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'MaReK', 'value': 'PERSON'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",[],"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}]","[{'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
75,"The current operators, Ace Radio Broadcasters Purchased 3YB in 1995.","[{'text': '3YB', 'value': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'value': 'ORGANIZATION'}]","[{'text': '3YB', 'value': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'value': 'ORGANIZATION'}]","The current operators, Ace Radio Broadcasters purchased 3YB in 1995.","[{'text': '3YB', 'value': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'value': 'ORGANIZATION'}]","[{'text': '3YB', 'value': 'ORGANIZATION'}, {'text': 'Ace Radio Broadcasters', 'value': 'ORGANIZATION'}]",
76,"At a festival, siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'siddhi', 'value': 'PERSON'}]","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'siddhi', 'value': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]","[{'text': 'Rudra', 'value': 'PERSON'}, {'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}]",
77,"less commonly, cases of hypersexuality have been reported.",[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],
78,Its headquarters are in MOSCOW.,"[{'text': 'MOSCOW', 'value': 'LOCATION'}]","[{'text': 'MOSCOW', 'value': 'LOCATION'}]",Its headquarters are in Moscow.,"[{'text': 'Moscow', 'value': 'LOCATION'}]","[{'text': 'Moscow', 'value': 'LOCATION'}]",
79,the ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
80,while the track ``Zinda`` Topped the songs chart.,"[{'text': 'Zinda', 'value': 'ART'}]","[{'text': 'Zinda', 'value': 'PRODUCT'}]",while the track ``Zinda`` topped the songs chart.,"[{'text': 'Zinda', 'value': 'PRODUCT'}]","[{'text': 'Zinda', 'value': 'ART'}]",
81,"According to Steak' n Shake archives, the RESTAURANT'S founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'value': 'PERSON'}, {'text': ""Steak' n Shake"", 'value': 'ART'}]","[{'text': 'Gus Belt', 'value': 'PERSON'}, {'text': ""Steak' n Shake"", 'value': 'ORGANIZATION'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'value': 'PERSON'}, {'text': ""Steak' n Shake"", 'value': 'ORGANIZATION'}]","[{'text': 'Gus Belt', 'value': 'PERSON'}, {'text': ""Steak' n Shake"", 'value': 'ART'}]",
82,"SOMEWHAT hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'value': 'LOCATION'}, {'text': 'Ben Cruachan', 'value': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'value': 'LOCATION'}, {'text': 'Ben Cruachan', 'value': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'value': 'LOCATION'}, {'text': 'Ben Cruachan', 'value': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'value': 'LOCATION'}, {'text': 'Ben Cruachan', 'value': 'LOCATION'}]",
