Unnamed: 0,text,modified_label,modified_pred,original_text,original_label,original_pred,type
33,"In some cases, black community groups withstood the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]",
34,"Midway through the season, they bartered Stacey King to the Minnesota Timberwolves for Luc Longley.","[{'text': 'Luc Longley', 'label': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'label': 'ORGANIZATION'}, {'text': 'Stacey King', 'label': 'PERSON'}]","[{'text': 'Luc Longley', 'label': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'label': 'ORGANIZATION'}, {'text': 'Stacey King', 'label': 'PERSON'}]","Midway through the season, they traded Stacey King to the Minnesota Timberwolves for Luc Longley.","[{'text': 'Luc Longley', 'label': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'label': 'ORGANIZATION'}, {'text': 'Stacey King', 'label': 'PERSON'}]","[{'text': 'Luc Longley', 'label': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'label': 'ORGANIZATION'}, {'text': 'Stacey King', 'label': 'PERSON'}]",
35,He also appeared in and Raj Kanwar's action success ``Jeet``.,"[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'PRODUCT'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Jeet', 'label': 'ART'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]","[{'text': 'Jeet', 'label': 'PRODUCT'}, {'text': 'Raj Kanwar', 'label': 'PERSON'}]",
36,The ability to sustain a remunerative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
37,"He was awarded the Distinguished Flying Cross during World War II for his service as a de Havilland Mosquito night-fighter pilot with the Royal Canadian Air Force, having vanquished four enemy aircraft, including the first Mistel composite ``piggyback'' aircraft.","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': ""Mistel composite ``piggyback'' aircraft"", 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': 'Mistel', 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]","He was awarded the Distinguished Flying Cross during World War II for his service as a de Havilland Mosquito night-fighter pilot with the Royal Canadian Air Force, having destroyed four enemy aircraft, including the first Mistel composite ``piggyback'' aircraft.","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': ""Mistel composite ``piggyback'' aircraft"", 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': 'Mistel', 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]",
38,It is the birthplace of thespian John Wayne.,"[{'text': 'John Wayne', 'label': 'PERSON'}]","[{'text': 'John Wayne', 'label': 'PERSON'}]",It is the birthplace of actor John Wayne.,"[{'text': 'John Wayne', 'label': 'PERSON'}]","[{'text': 'John Wayne', 'label': 'PERSON'}]",
39,"In 1919 Gagnon wedded Lucile Rodier, also a pupil of William Bremner.","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","In 1919 Gagnon married Lucile Rodier, also a pupil of William Bremner.","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]",
40,He also was tutored at the Royal Danish Academy of Fine Arts in Copenhagen under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]","[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]",He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen under Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]","[{'text': 'Copenhagen', 'label': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'label': 'PERSON'}, {'text': 'Royal Danish Academy of Fine Arts', 'label': 'ORGANIZATION'}]",
41,"It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a hillock in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'LOCATION'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'LOCATION'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]",
42,Saab bestowed Mr Gilbert a Saab 9-5 Aero.,"[{'text': 'Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]","[{'text': 'Mr Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]",Saab gave Mr Gilbert a Saab 9-5 Aero.,"[{'text': 'Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]","[{'text': 'Mr Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]",
43,"The men's individual road race at the 1956 Summer Olympics in Melbourne, Australia, was held on Friday 7 December in the year of our Lord 1956.","[{'text': 'Australia', 'label': 'LOCATION'}, {'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Summer Olympics', 'label': 'EVENT'}]","[{'text': '1956', 'label': 'OTHER'}, {'text': '1956 Summer Olympics', 'label': 'EVENT'}, {'text': 'Australia', 'label': 'LOCATION'}, {'text': 'December', 'label': 'OTHER'}, {'text': 'Friday', 'label': 'OTHER'}, {'text': 'Melbourne', 'label': 'LOCATION'}]","The men's individual road race at the 1956 Summer Olympics in Melbourne, Australia, was held on Friday 7 December 1956.","[{'text': 'Australia', 'label': 'LOCATION'}, {'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'Summer Olympics', 'label': 'EVENT'}]","[{'text': '1956 Summer Olympics', 'label': 'EVENT'}, {'text': 'Australia', 'label': 'LOCATION'}, {'text': 'December', 'label': 'OTHER'}, {'text': 'Friday', 'label': 'OTHER'}, {'text': 'Melbourne', 'label': 'LOCATION'}]",
44,Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 parliamentary elections but was vanquished by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,"[{'text': 'ACTC', 'label': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'label': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'label': 'PERSON'}, {'text': 'Kankesanthurai', 'label': 'LOCATION'}, {'text': 'Natesan', 'label': 'PERSON'}, {'text': 'UNP', 'label': 'ORGANIZATION'}]","[{'text': 'ACTC', 'label': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'label': 'ORGANIZATION'}, {'text': 'Kankesanthurai', 'label': 'LOCATION'}, {'text': 'Natesan', 'label': 'PERSON'}, {'text': 'S.J.V.Chelvanayakam', 'label': 'PERSON'}, {'text': 'UNP', 'label': 'ORGANIZATION'}]",Natesan stood as the UNP's candidate in Kankesanthurai at the 1947 parliamentary elections but was defeated by the All Ceylon Tamil Congress (ACTC) candidate S.J.V.Chelvanayakam.,"[{'text': 'ACTC', 'label': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'label': 'ORGANIZATION'}, {'text': 'Chelvanayakam', 'label': 'PERSON'}, {'text': 'Kankesanthurai', 'label': 'LOCATION'}, {'text': 'Natesan', 'label': 'PERSON'}, {'text': 'UNP', 'label': 'ORGANIZATION'}]","[{'text': 'ACTC', 'label': 'ORGANIZATION'}, {'text': 'All Ceylon Tamil Congress', 'label': 'ORGANIZATION'}, {'text': 'Kankesanthurai', 'label': 'LOCATION'}, {'text': 'Natesan', 'label': 'PERSON'}, {'text': 'S.J.V.Chelvanayakam', 'label': 'PERSON'}, {'text': 'UNP', 'label': 'ORGANIZATION'}]",
45,"The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could gaze towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]",
46,"Having been nurtured as a player through Dundee United's youth system, Walker made six league appearances for the United first team, his last coming in September 1997.","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'September 1997', 'label': 'OTHER'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","Having been developed as a player through Dundee United's youth system, Walker made six league appearances for the United first team, his last coming in September 1997.","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'September 1997', 'label': 'OTHER'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]",
47,It is a part of the National Highway network linking the state capital cities Adelaide to Melbourne and inscribed as National Highway M1.,"[{'text': 'Adelaide', 'label': 'LOCATION'}, {'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'National Highway M1', 'label': 'LOCATION'}]","[{'text': 'Adelaide', 'label': 'LOCATION'}, {'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'National Highway', 'label': 'LOCATION'}, {'text': 'National Highway M1', 'label': 'LOCATION'}]",It is a part of the National Highway network linking the state capital cities Adelaide to Melbourne and signed as National Highway M1.,"[{'text': 'Adelaide', 'label': 'LOCATION'}, {'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'National Highway M1', 'label': 'LOCATION'}]","[{'text': 'Adelaide', 'label': 'LOCATION'}, {'text': 'Melbourne', 'label': 'LOCATION'}, {'text': 'National Highway', 'label': 'LOCATION'}]",
48,The Central Bank of Brazil is the principal bank and the issuing authority.,"[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]","[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]",The Central Bank of Brazil is the central bank and the issuing authority.,"[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]","[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]",
49,The 20Q AI can draw its own conclusions on how to construe the information.,"[{'text': '20Q AI', 'label': 'PRODUCT'}]","[{'text': '20Q AI', 'label': 'OTHER'}]",The 20Q AI can draw its own conclusions on how to interpret the information.,"[{'text': '20Q AI', 'label': 'PRODUCT'}]","[{'text': '20Q AI', 'label': 'OTHER'}]",
50,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the customary talking points.'',"[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Best TV Pundits', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",
51,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aeronautical unit of Royal Malaysia Police.,"[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]","[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]","[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]",
52,"In 1967, the park was the congregation place for a peaceful anti-war rally.",[],"[{'text': '1967', 'label': 'OTHER'}, {'text': 'the park', 'label': 'LOCATION'}]","In 1967, the park was the gathering place for a peaceful anti-war rally.",[],"[{'text': '1967', 'label': 'OTHER'}, {'text': 'the park', 'label': 'LOCATION'}]",
53,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, petitioned for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ART'}]","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ORGANIZATION'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ART'}]","[{'text': 'Gus Belt', 'label': 'PERSON'}, {'text': ""Steak' n Shake"", 'label': 'ORGANIZATION'}]",
54,USP42 has also been shown to deubiquitinate p53 and may be requisite for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",
55,Puckrik journeyed widely in her childhood due to her father's military background.,"[{'text': 'Puckrik', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",Puckrik travelled widely in her childhood due to her father's military background.,"[{'text': 'Puckrik', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",
56,They used several attributes from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': '1924', 'label': 'OTHER'}, {'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': '1924', 'label': 'OTHER'}, {'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",
57,"The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the regulations of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]",
58,It was fashioned by Richard D.Zanuck and David Brown.,"[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]","[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]",It was produced by Richard D.Zanuck and David Brown.,"[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]","[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]",
59,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe pecuniary hardship, to be replaced later when finances had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],
60,The HTC Prophet is a combined Personal Digital Assistant (PDA) and mobile telephone crafted by HTC.,"[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}, {'text': 'Personal Digital Assistant (PDA)', 'label': 'PRODUCT'}, {'text': 'mobile telephone', 'label': 'PRODUCT'}]","[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}]",The HTC Prophet is a combined Personal Digital Assistant (PDA) and mobile telephone manufactured by HTC.,"[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}, {'text': 'Personal Digital Assistant (PDA)', 'label': 'PRODUCT'}, {'text': 'mobile telephone', 'label': 'PRODUCT'}]","[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}]",
61,Greece fielded a four-strong table tennis team at the 2004 Olympic Games after being granted leave to use host nation qualification places.,"[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]","[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]",Greece fielded a four-strong table tennis team at the 2004 Olympic Games after being granted permission to use host nation qualification places.,"[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]","[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]",
62,DMUs in Taiwan are denominated as Class DR.,"[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'Taiwan', 'label': 'LOCATION'}]",DMUs in Taiwan are classified as Class DR.,"[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'Taiwan', 'label': 'LOCATION'}]",
63,"Sosa was not summoned to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup 2010', 'label': 'EVENT'}, {'text': 'World Cup 2014', 'label': 'EVENT'}]","Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup', 'label': 'EVENT'}, {'text': 'World Cup', 'label': 'EVENT'}]","[{'text': 'Alejandro Sabella', 'label': 'PERSON'}, {'text': 'Diego Maradona', 'label': 'PERSON'}, {'text': 'Sosa', 'label': 'PERSON'}, {'text': 'World Cup 2010', 'label': 'EVENT'}, {'text': 'World Cup 2014', 'label': 'EVENT'}]",
64,Of the company's first direct signings The Rasmus managed to launch a successful international career with the issuance of their album Dead Letters (2003).,"[{'text': 'Dead Letters', 'label': 'ART'}, {'text': 'Rasmus', 'label': 'ORGANIZATION'}]","[{'text': 'Dead Letters', 'label': 'PRODUCT'}, {'text': 'The Rasmus', 'label': 'ORGANIZATION'}]",Of the company's first direct signings The Rasmus managed to launch a successful international career with the release of their album Dead Letters (2003).,"[{'text': 'Dead Letters', 'label': 'ART'}, {'text': 'Rasmus', 'label': 'ORGANIZATION'}]","[{'text': 'Dead Letters', 'label': 'PRODUCT'}, {'text': 'The Rasmus', 'label': 'ORGANIZATION'}]",
65,The latest batch of contestants converged on New Orleans to meet with Tyler and receive a beignet cooking challenge right off the bat.,"[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]","[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]",The newest batch of contestants converged on New Orleans to meet with Tyler and receive a beignet cooking challenge right off the bat.,"[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]","[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]",
66,Both versions of the band continued touring and recording new music synchronously.,[],[],Both versions of the band continued touring and recording new music concurrently.,[],[],
67,"In July 1944, the 503rd sallied forth again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","In July 1944, the 503rd jumped again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]",
68,"He was appointed captain and took part in the naval portion of the Siege of Port Hudson in May to July, 1863.","[{'text': 'Siege of Port Hudson', 'label': 'EVENT'}]","[{'text': '1863', 'label': 'OTHER'}, {'text': 'July', 'label': 'OTHER'}, {'text': 'May', 'label': 'OTHER'}, {'text': 'Port Hudson', 'label': 'LOCATION'}, {'text': 'Siege of Port Hudson', 'label': 'EVENT'}]","He was appointed captain and took part in the naval part of the Siege of Port Hudson in May to July, 1863.","[{'text': 'Siege of Port Hudson', 'label': 'EVENT'}]","[{'text': '1863', 'label': 'OTHER'}, {'text': 'July', 'label': 'OTHER'}, {'text': 'May', 'label': 'OTHER'}, {'text': 'Port Hudson', 'label': 'LOCATION'}, {'text': 'Siege of Port Hudson', 'label': 'EVENT'}]",
69,The channel has faced charges for spreading false tidings and carrying out viewership manipulation on a number of occasions.,[],[],The channel has faced charges for spreading fake news and carrying out viewership manipulation on a number of occasions.,[],[],
70,They work independently of insulin and can abate glucose levels without causing hypoglycemia or weight gain.,"[{'text': 'hypoglycemia', 'label': 'OTHER'}, {'text': 'insulin', 'label': 'OTHER'}]",[],They work independently of insulin and can reduce glucose levels without causing hypoglycemia or weight gain.,"[{'text': 'hypoglycemia', 'label': 'OTHER'}, {'text': 'insulin', 'label': 'OTHER'}]",[],
71,"The scene is set at the Paris Las Vegas resort, where escaped Pteranodons alight atop the resort's Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","The scene is set at the Paris Las Vegas resort, where escaped Pteranodons land atop the resort's Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]",
