,text,modified_label,modified_pred,original_text,original_pred,original_label,type
34,"Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and, consequently, from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.","[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': 'Regia Aeronautica', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'ORGANIZATION'}, {'text': 'Free French', 'value': 'ORGANIZATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]","[{'Gibraltar': 'LOCATION'}, {'1940': 'EVENT'}, {'Italian': 'OTHER'}, {'Regia Aeronautica': 'ORGANIZATION'}, {'Sardinia': 'LOCATION'}, {'Vichy French Air Force': 'ORGANIZATION'}, {'French North Africa': 'LOCATION'}, {'British': 'OTHER'}, {'Free French': 'OTHER'}, {'Mers-el-Kebir': 'LOCATION'}, {'Dakar': 'LOCATION'}]",Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,"[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': '1940', 'value': 'EVENT'}, {'text': 'Italian ``Regia Aeronautica``', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'ORGANIZATION'}, {'text': 'Free French', 'value': 'ORGANIZATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]","[{'Gibraltar': 'LOCATION'}, {'Regia Aeronautica': 'ORGANIZATION'}, {'Sardinia': 'LOCATION'}, {'Vichy French Air Force': 'ORGANIZATION'}, {'French North Africa': 'LOCATION'}, {'British': 'ORGANIZATION'}, {'Free French': 'ORGANIZATION'}, {'Mers-el-Kebir': 'LOCATION'}, {'Dakar': 'LOCATION'}]",add
35,"Its headquarters are located in Moscow, which is the capital city.","[{'text': 'Moscow', 'value': 'LOCATION'}]",[{'Moscow': 'LOCATION'}],Its headquarters are in Moscow.,"[{'text': 'Moscow', 'value': 'LOCATION'}]",[{'Moscow': 'LOCATION'}],add
36,"They work independently of insulin and, as a result, can reduce glucose levels without causing hypoglycemia or weight gain.","[{'text': 'insulin', 'value': 'OTHER'}, {'text': 'hypoglycemia', 'value': 'OTHER'}]",[],They work independently of insulin and can reduce glucose levels without causing hypoglycemia or weight gain.,[],"[{'insulin': 'OTHER'}, {'hypoglycemia': 'OTHER'}]",add
37,"Police investigations revealed the shotgun used to perform the murders was, in fact, the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.","[{'text': 'State Bank', 'value': 'BUILDING'}, {'text': 'Oak Park', 'value': 'LOCATION'}]","[{'State Bank': 'ORGANIZATION'}, {'Oak Park': 'LOCATION'}]",Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,"[{'text': 'State Bank', 'value': 'ORGANIZATION'}, {'text': 'Oak Park', 'value': 'LOCATION'}]","[{'State Bank': 'BUILDING'}, {'Oak Park': 'LOCATION'}]",add
38,"Originally, Breck Ullr Fest was first held in 1963.","[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]","[{'Breck Ullr Fest': 'EVENT'}, {'1963': 'OTHER'}]",Breck Ullr Fest was first held in 1963.,"[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]",[{'Breck Ullr Fest': 'EVENT'}],add
39,"In July 1944, the 503rd jumped again, this time onto Noemfoor Island, off Dutch New Guinea, during the Battle of Noemfoor.","[{'text': 'Noemfoor Island', 'value': 'LOCATION'}, {'text': 'Dutch New Guinea', 'value': 'LOCATION'}, {'text': 'Battle of Noemfoor', 'value': 'EVENT'}]","[{'503rd': 'ORGANIZATION'}, {'Noemfoor Island': 'LOCATION'}, {'Dutch New Guinea': 'LOCATION'}, {'Battle of Noemfoor': 'EVENT'}]","In July 1944, the 503rd jumped again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': '503rd', 'value': 'ORGANIZATION'}, {'text': 'Noemfoor Island', 'value': 'LOCATION'}, {'text': 'Dutch New Guinea', 'value': 'LOCATION'}, {'text': 'Battle of Noemfoor', 'value': 'EVENT'}]","[{'Noemfoor Island': 'LOCATION'}, {'Dutch New Guinea': 'LOCATION'}, {'Battle of Noemfoor': 'EVENT'}]",add
40,"In order to further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003, thereby becoming the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'The Philippine Star', 'value': 'OTHER'}, {'text': 'Jollibee', 'value': 'BUILDING'}]","[{'The Philippine Star': 'ORGANIZATION'}, {'Jollibee': 'ORGANIZATION'}, {'2003': 'EVENT'}]","To further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'The Philippine Star', 'value': 'ORGANIZATION'}, {'text': 'Jollibee', 'value': 'ORGANIZATION'}, {'text': '2003', 'value': 'EVENT'}]","[{'The Philippine Star': 'OTHER'}, {'Jollibee': 'BUILDING'}]",add
41,"They were set to take on rival Oregon State, consequently competing in the quarterfinals of the Pac-12 Tournament.","[{'text': 'Oregon State', 'value': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'value': 'EVENT'}]","[{'Oregon State': 'ORGANIZATION'}, {'Pac-12 Tournament': 'EVENT'}]",They were set to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'value': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'value': 'EVENT'}]","[{'Oregon State': 'ORGANIZATION'}, {'Pac-12 Tournament': 'EVENT'}]",add
42,"On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004, consequently, the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]","[{'Residential Property Tribunal Service': 'ORGANIZATION'}, {'Housing Act 2004': 'OTHER'}, {'First Tier Tribunal (Property Chamber - Residential Property)': 'ORGANIZATION'}]","On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}, {'text': 'First Tier Tribunal (Property Chamber - Residential Property)', 'value': 'ORGANIZATION'}]","[{'Residential Property Tribunal Service': 'ORGANIZATION'}, {'Housing Act 2004': 'OTHER'}]",add
43,Saunders lost to Fitch as a result of a unanimous decision.,"[{'text': 'Saunders', 'value': 'PERSON'}, {'text': 'Fitch', 'value': 'PERSON'}]","[{'Saunders': 'PERSON'}, {'Fitch': 'PERSON'}]",Saunders lost to Fitch by unanimous decision.,"[{'text': 'Saunders', 'value': 'PERSON'}, {'text': 'Fitch', 'value': 'PERSON'}]","[{'Saunders': 'PERSON'}, {'Fitch': 'PERSON'}]",add
44,"In 2002, Liz Weir won the inaugural International Story Bridge Award, which is an honor bestowed by the National Storytelling Network.","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'OTHER'}, {'National Storytelling Network': 'ORGANIZATION'}]",Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,"[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'ORGANIZATION'}, {'text': '2002', 'value': 'EVENT'}]","[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'OTHER'}, {'National Storytelling Network': 'EVENT'}]",add
45,"They used several features from a batch of A1 Pacifics, which they had built in 1924.","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",[{'A1 Pacifics': 'PRODUCT'}],They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",[{'A1 Pacifics': 'PRODUCT'}],add
46,"Mike Moreton headed the team and, in doing so, joined TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'Mike Moreton': 'PERSON'}, {'TWR': 'ORGANIZATION'}, {'XJ220': 'PRODUCT'}]","Mike Moreton headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'Mike Moreton': 'PERSON'}, {'TWR': 'ORGANIZATION'}, {'XJ220': 'PRODUCT'}]",add
47,"In 1955, it began receiving an early model of the Boeing B-52 Stratofortress and subsequently upgraded to various models over the next 40 years.","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]",[{'Boeing B-52 Stratofortress': 'PRODUCT'}],In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]",[{'Boeing B-52': 'PRODUCT'}],add
48,"As a result, this led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Maximilian III Joseph, Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'Maximilian III Joseph': 'PERSON'}, {'Elector of Bavaria': 'OTHER'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}, {'28 March 1759': 'EVENT'}]","This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Elector of Bavaria', 'value': 'OTHER'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}, {'text': '28 March 1759', 'value': 'EVENT'}]","[{'Maximilian III Joseph, Elector of Bavaria': 'PERSON'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]",add
49,The government announced a state funeral and consequently a day of national mourning.,[],"[{'state funeral': 'EVENT'}, {'day of national mourning': 'EVENT'}]",The government announced a state funeral and a day of national mourning.,"[{'text': 'state funeral', 'value': 'EVENT'}, {'text': 'day of national mourning', 'value': 'EVENT'}]",[],add
50,"The same effects have, moreover, also been seen in short pubertal boys.",[],[],The same effects have also been seen in short pubertal boys.,[],[],add
51,"This collection, which spans from 1974-2007, contains material relating to sexual health issues.",[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],add
52,"Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland, as he is from a party other than Labour.","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]","[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'First Minister of Scotland': 'OTHER'}, {'Labour': 'ORGANIZATION'}]",Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'First Minister of Scotland', 'value': 'OTHER'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]","[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]",add
53,"It was founded in 2013, specifically as a spin-off of Murphy Oil.","[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]",[{'Murphy Oil': 'ORGANIZATION'}],It was founded as a spin-off of Murphy Oil in 2013.,"[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}, {'text': '2013', 'value': 'EVENT'}]",[{'Murphy Oil': 'ORGANIZATION'}],add
54,"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, whereas the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'value': 'PERSON'}]",[{'Divine Styler': 'PERSON'}],"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'value': 'PERSON'}]",[{'Divine Styler': 'PERSON'}],reverse
55,The airport is located south southeast of the Nhulunbuy town centre and situated on Melville Road.,"[{'text': 'Nhulunbuy', 'value': 'LOCATION'}, {'text': 'Melville Road', 'value': 'LOCATION'}]","[{'Nhulunbuy': 'LOCATION'}, {'Melville Road': 'LOCATION'}]","The airport is located south southeast of the Nhulunbuy town centre, on Melville Road.","[{'text': 'Nhulunbuy', 'value': 'LOCATION'}, {'text': 'Melville Road', 'value': 'LOCATION'}]","[{'Nhulunbuy': 'LOCATION'}, {'Melville Road': 'LOCATION'}]",reverse
56,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 since she brought ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]",[{'Mediaite': 'ORGANIZATION'}],Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Mediaite', 'value': 'ORGANIZATION'}, {'text': '2014', 'value': 'EVENT'}]","[{'Mediaite': 'PERSON'}, {'Best TV Pundits': 'OTHER'}]",reverse
57,"The festival is dedicated to world television and digital content, particularly its creation and development.",[],[],The festival is dedicated to world television and digital content and its creation and development.,"[{'text': 'world television and digital content', 'value': 'EVENT'}]",[],reverse
58,"I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley, which aired nightly on Fox Sports Net.","[{'text': 'I, Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'Max Kellerman': 'PERSON'}, {'Michael Holley': 'PERSON'}, {'Fox Sports Net': 'ORGANIZATION'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'I, Max': 'ART'}, {'Max Kellerman': 'PERSON'}, {'Michael Holley': 'PERSON'}, {'Fox Sports Net': 'ORGANIZATION'}]",reverse
59,"Kadavu Province is one of fourteen provinces of Fiji, which forms part of the Eastern Division, including the provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]","[{'Kadavu Province': 'LOCATION'}, {'Fiji': 'LOCATION'}, {'Eastern Division': 'LOCATION'}, {'Lau': 'LOCATION'}, {'Lomaiviti': 'LOCATION'}, {'Rotuma': 'LOCATION'}]","Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Eastern Division', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]","[{'Kadavu Province': 'LOCATION'}, {'Fiji': 'LOCATION'}, {'Lau': 'LOCATION'}, {'Lomaiviti': 'LOCATION'}, {'Rotuma': 'LOCATION'}]",reverse
60,"Despite these matrimonial ties existing between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula, during which the latter were defeated with the loss of some towns.","[{'text': 'Ula', 'value': 'ORGANIZATION'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': 'Ula', 'value': 'ORGANIZATION'}]","[{'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}, {'1607': 'EVENT'}]","Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'text': 'Ula', 'value': 'ORGANIZATION'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': '1607', 'value': 'EVENT'}]","[{'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}, {'Nurhaci': 'PERSON'}, {'Ula': 'ORGANIZATION'}]",reverse
61,"Construction was modular in order that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],reverse
62,"In some cases, black community groups resisted the attacks, notably in Chicago and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C', 'value': 'LOCATION'}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C.': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C.', 'value': 'LOCATION'}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C': 'LOCATION'}]",reverse
63,He also appeared in Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'ART'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'ART'}]",reverse
64,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha``. It alludes to the legend that Ganesha killed a demon and worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lord of Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]","[{'Ganapatishvara': 'OTHER'}, {'Ganapatishvaram': 'LOCATION'}, {'Shiva': 'PERSON'}, {'Lord of Ganesha': 'OTHER'}, {'Ganesha': 'PERSON'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'LOCATION'}, {'text': 'Shiva', 'value': 'PERSON'}, {'text': 'Ganesha', 'value': 'PERSON'}]","[{'Ganapatishvara': 'OTHER'}, {'Ganapatishvaram': 'OTHER'}, {'Shiva': 'OTHER'}, {'Lord of Ganesha': 'OTHER'}, {'Ganesha': 'OTHER'}, {'Shiva': 'OTHER'}]",delete
65,Cases of hypersexuality have been reported.,[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],delete
66,"Both doors are mirror images of each other, each contain the bronze University seal.","[{'text': 'bronze University seal', 'value': 'PRODUCT'}]",[{'University': 'ORGANIZATION'}],Both doors are mirror images of each other and each contain the bronze University seal.,"[{'text': 'University', 'value': 'ORGANIZATION'}]",[{'bronze University seal': 'PRODUCT'}],delete
67,"Shortly after World War I, he purchased a plot of land in Toulon, donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'World War I', 'value': 'EVENT'}, {'text': 'Toulon', 'value': 'LOCATION'}, {'text': 'RC Toulonnais', 'value': 'ORGANIZATION'}]","[{'World War I': 'EVENT'}, {'Toulon': 'LOCATION'}, {'RC Toulonnais': 'ORGANIZATION'}, {'stadium': 'BUILDING'}]","Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'World War I', 'value': 'EVENT'}, {'text': 'Toulon', 'value': 'LOCATION'}, {'text': 'RC Toulonnais', 'value': 'ORGANIZATION'}, {'text': 'stadium', 'value': 'BUILDING'}]","[{'World War I': 'EVENT'}, {'Toulon': 'LOCATION'}, {'RC Toulonnais': 'ORGANIZATION'}]",delete
68,Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater. This led to a series of feature film remakes.,"[{'text': 'Mary Weiss', 'value': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'value': 'ORGANIZATION'}, {'text': 'Annoyance Theater', 'value': 'BUILDING'}]","[{'Mary Weiss': 'PERSON'}, {'The Real Live Brady Bunch': 'ART'}, {'The Annoyance Theater': 'BUILDING'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Mary Weiss', 'value': 'PERSON'}, {'text': 'The Real Live Brady Bunch', 'value': 'ART'}, {'text': 'The Annoyance Theater', 'value': 'BUILDING'}]","[{'Mary Weiss': 'PERSON'}, {'Real Live Brady Bunch': 'ORGANIZATION'}, {'Annoyance Theater': 'BUILDING'}]",delete
69,It is an orthomyxovirus containing the glycoproteins haemagglutinin and neuraminidase.,"[{'text': 'orthomyxovirus', 'value': 'OTHER'}, {'text': 'glycoproteins haemagglutinin', 'value': 'OTHER'}, {'text': 'neuraminidase', 'value': 'OTHER'}]",[],It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,[],"[{'orthomyxovirus': 'OTHER'}, {'glycoproteins haemagglutinin': 'OTHER'}, {'neuraminidase': 'OTHER'}]",delete
70,"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'ORGANIZATION'}]","[{'2019 Frieze Art Fair': 'EVENT'}, {'London': 'LOCATION'}, {'Agostinelli': 'PERSON'}, {'Tesla': 'PRODUCT'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': '2019 Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'PRODUCT'}]","[{'Frieze Art Fair': 'EVENT'}, {'London': 'LOCATION'}, {'Agostinelli': 'PERSON'}, {'Tesla': 'ORGANIZATION'}]",delete
71,"It was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'Yadunandan Sharma': 'PERSON'}, {'Swami Sahajanand Saraswati': 'PERSON'}, {'1933': 'EVENT'}]","After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}, {'text': '1933', 'value': 'EVENT'}]","[{'Yadunandan Sharma': 'PERSON'}, {'Swami Sahajanand Saraswati': 'PERSON'}]",delete
