,text,modified_label,modified_pred,original_text,original_label,original_pred,type
35,"Royal Malaysia Police Air Operations Force, or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]",
36,"It was founded as a spin-off of Murphy Oil, in 2013.","[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]",[{'Murphy Oil': 'ORGANIZATION'}],It was founded as a spin-off of Murphy Oil in 2013.,[{'Murphy Oil': 'ORGANIZATION'}],"[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]",
37,"The founder of Kōeido, (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'text': 'Kōeido', 'value': 'ORGANIZATION'}, {'text': 'Kibi dango', 'value': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'value': 'ORGANIZATION'}, {'text': 'kibi dango', 'value': 'PRODUCT'}, {'text': 'Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palace', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]","[{'Kōeido': 'ORGANIZATION'}, {'Kibi dango': 'PRODUCT'}, {'Kibitsuhiko': 'PERSON'}, {'Emperor Jimmu': 'PERSON'}, {'Takayama Palace': 'BUILDING'}, {'Okayama': 'LOCATION'}]","The founder of KÅeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'K\\u014deido': 'ORGANIZATION'}, {'Kibi dango': 'PRODUCT'}, {'Kibitsuhiko': 'ORGANIZATION'}, {'kibi dango': 'PRODUCT'}, {'Jimmu': 'PERSON'}, {'Takayama Palace': 'BUILDING'}, {'Okayama': 'LOCATION'}]","[{'text': 'K\u014deido', 'value': 'ORGANIZATION'}, {'text': 'Kibi dango', 'value': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'value': 'PERSON'}, {'text': 'Emperor Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palace', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]",
38,"The final season of minor league play, Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",[{'Elkin Memorial Park': 'LOCATION'}],"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.",[{'Elkin Memorial Park': 'LOCATION'}],"[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",
39,"He has also performed and worked with many other Scandinavian artists such as Bjørn Eidsvåg, Silje Nergaard, Oslo Gospel Choir, Espen Lnid, Elizabeth Norberg-Schulz and Carola Häggkvist.","[{'text': 'Bjørn Eidsvåg', 'value': 'PERSON'}, {'text': 'Silje Nergaard', 'value': 'PERSON'}, {'text': 'Oslo Gospel Choir', 'value': 'PERSON'}, {'text': 'Espen Lnid', 'value': 'PERSON'}, {'text': 'Elizabeth Norberg-Schulz', 'value': 'PERSON'}, {'text': 'Carola Häggkvist', 'value': 'PERSON'}]","[{'Bjørn Eidsvåg': 'PERSON'}, {'Silje Nergaard': 'PERSON'}, {'Oslo Gospel Choir': 'ORGANIZATION'}, {'Espen Lnid': 'PERSON'}, {'Elizabeth Norberg-Schulz': 'PERSON'}, {'Carola Häggkvist': 'PERSON'}, {'Oslo': 'LOCATION'}]","He has also performed and worked with many other Scandinavian artists such as BjÃ¸rn EidsvÃ¥g, Silje Nergaard, Oslo Gospel Choir, Espen Lind, Elizabeth Norberg-Schulz and Carola HÃ¤ggkvist.","[{'Bj\\u00f8rn Eidsv\\u00e5g': 'PERSON'}, {'Silje Nergaard': 'PERSON'}, {'Oslo Gospel Choir': 'PERSON'}, {'Espen Lind': 'PERSON'}, {'Elizabeth Norberg-Schulz': 'PERSON'}, {'Carola H\\u00e4ggkvist': 'PERSON'}]","[{'text': 'Bjørn Eidsvåg', 'value': 'PERSON'}, {'text': 'Silje Nergaard', 'value': 'PERSON'}, {'text': 'Oslo Gospel Choir', 'value': 'ORGANIZATION'}, {'text': 'Espen Lind', 'value': 'PERSON'}, {'text': 'Elizabeth Norberg-Schulz', 'value': 'PERSON'}, {'text': 'Carola Häggkvist', 'value': 'PERSON'}]",
40,"Dublin is also served by Weston Airport, and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'LOCATION'}, {'Casement Aerodrome': 'LOCATION'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'LOCATION'}, {'text': 'Casement Aerodrome', 'value': 'LOCATION'}]",
41,"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound fromm Fairfield.","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': 'DeLancey\'s Brigade', 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]",
42,"Argentina's Del Imaginario Discos, also released the album in 2007.","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'Argentina': 'LOCATION'}, {'Del Imaginario Discos': 'ORGANIZATION'}]",Argentina's Del Imaginario Discos also released the album in 2007.,"[{'Argentina': 'LOCATION'}, {'Del Imaginario Discos': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]",
43,"It is operated, by the Nhulunbuy Corporation.","[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'Nhulunbuy Corporation': 'ORGANIZATION'}],It is operated by the Nhulunbuy Corporation.,[{'Nhulunbuy Corporation': 'ORGANIZATION'}],"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",
44,"Tyrosine phosphorylation is the addition of a phosphate (PO43−), group to the amino acid tyrosine on a protein.","[{'text': 'PO43−', 'value': 'OTHER'}, {'text': 'amino acid tyrosine', 'value': 'OTHER'}]",[],Tyrosine phosphorylation is the addition of a phosphate (PO43â) group to the amino acid tyrosine on a protein.,"[{'PO43\\u2212': 'OTHER'}, {'amino acid tyrosine': 'OTHER'}]",[],
45,Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's frist release year.,"[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'Nintendo': 'ORGANIZATION'}, {'Wii': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]",Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'Nintendo': 'ORGANIZATION'}, {'Wii model': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]",
46,"The ability to sustain a lucrative business in bootlegging liquor, was largely helped by the minimal police surveillance at the time.",[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],
47,Both versions of the band continued tourinng and recording new music concurrently.,[],[],Both versions of the band continued touring and recording new music concurrently.,[],[],
48,"Another part of the RNA, binds to the X-chromosome positioning PRC2 such that it can methylate various regions on the X-chromosome.","[{'text': 'RNA', 'value': 'OTHER'}, {'text': 'X-chromosome', 'value': 'OTHER'}, {'text': 'PRC2', 'value': 'OTHER'}, {'text': 'X-chromosome', 'value': 'OTHER'}]",[],Another part of the RNA binds to the X-chromosome positioning PRC2 such that it can methylate various regions on the X-chromosome.,"[{'RNA': 'OTHER'}, {'X-chromosome': 'OTHER'}, {'PRC2': 'OTHER'}, {'X-chromosome': 'OTHER'}]",[],
49,"Bitter Sweet & amp; Twiseted is rock band The Quireboys's second studio album, released in 1993.","[{'text': 'Bitter Sweet & amp', 'value': 'ART'}, {'text': 'Twiseted', 'value': 'ART'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]","[{'Bitter Sweet & Twisted': 'PRODUCT'}, {'The Quireboys': 'ORGANIZATION'}]","Bitter Sweet & amp; Twisted is rock band The Quireboys's second studio album, released in 1993.","[{'Bitter Sweet & amp': 'ART'}, {'Twisted': 'ART'}, {'The Quireboys': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & Twisted', 'value': 'PRODUCT'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]",
50,The festival is dedicated to world television and digital content and its creation and developmment.,[],[{'festival': 'EVENT'}],The festival is dedicated to world television and digital content and its creation and development.,[],"[{'text': 'festival', 'value': 'EVENT'}]",
51,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point; (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}]","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}, {'19th century': 'OTHER'}, {'1820s': 'OTHER'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'Rightor\'s Point', 'value': 'LOCATION'}, {'text': 'Morgan\'s Point', 'value': 'LOCATION'}, {'text': '19th century', 'value': 'OTHER'}, {'text': '1820s', 'value': 'OTHER'}]",
52,"It was produced by Richard D.Zanuck, and David Brown.","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'Richard D.Zanuck': 'PERSON'}, {'David Brown': 'PERSON'}]",It was produced by Richard D.Zanuck and David Brown.,"[{'Richard D.Zanuck': 'PERSON'}, {'David Brown': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]",
53,USP42 has also been shown to deubiquitinate p53 and may be required fro the ability of p53 to respond to stress.,"[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'USP42': 'OTHER'}, {'p53': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]",
54,Many of the men were separated form their families and sent into the B.C.,[],[{'B.C.': 'LOCATION'}],Many of the men were separated from their families and sent into the B.C.,[],"[{'text': 'B.C.', 'value': 'LOCATION'}]",
55,"She has since worked with homeless patients, and holds the position of Management Consultant fo r MedAmerica.","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]",[{'MedAmerica': 'ORGANIZATION'}],She has since worked with homeless patients and holds the position of Management Consultant fo r MedAmerica.,[{'r MedAmerica': 'ORGANIZATION'}],"[{'text': 'MedAmerica', 'value': 'ORGANIZATION'}]",
56,Liz Weir won the inaugural Internationaal Story Bridge Award of the National Storytelling Network in 2002.,"[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'Internationaal Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'Liz Weir': 'PERSON'}, {'Internationaal Story Bridge Award': 'EVENT'}, {'National Storytelling Network': 'ORGANIZATION'}]",Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,"[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'OTHER'}, {'National Storytelling Network': 'EVENT'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'EVENT'}, {'text': 'National Storytelling Network', 'value': 'ORGANIZATION'}]",
57,"Elin Hilderbrand, is an American writer mostly of romance novels.","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]","[{'Elin Hilderbrand': 'PERSON'}, {'American': 'LOCATION'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'Elin Hilderbrand': 'PERSON'}, {'American': 'LOCATION'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
58,"For the 2019 Freize Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Freize Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'ORGANIZATION'}]","[{'2019 Freize Art Fair': 'EVENT'}, {'London': 'LOCATION'}, {'Agostinelli': 'PERSON'}, {'Tesla': 'ORGANIZATION'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'Frieze Art Fair': 'EVENT'}, {'London': 'LOCATION'}, {'Agostinelli': 'PERSON'}, {'Tesla': 'ORGANIZATION'}]","[{'text': '2019 Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'ORGANIZATION'}]",
59,almmost over 75 members of parliament join the alliance.,[],"[{'alliance': 'ORGANIZATION'}, {'parliament': 'ORGANIZATION'}]",almost over 75 members of parliament join the alliance.,[],"[{'text': 'alliance', 'value': 'ORGANIZATION'}, {'text': 'parliament', 'value': 'ORGANIZATION'}]",
60,"Even though these matrimonial ties existed between the Ula and Nurhaci, a war brkeo out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'text': 'Ula', 'value': 'ORGANIZATION'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': 'Ula', 'value': 'ORGANIZATION'}]","[{'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}, {'1607': 'EVENT'}]","Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'Ula': 'ORGANIZATION'}, {'Nurhaci': 'PERSON'}, {'Nurhaci': 'PERSON'}, {'Ula': 'ORGANIZATION'}]","[{'text': 'Ula', 'value': 'ORGANIZATION'}, {'text': 'Nurhaci', 'value': 'PERSON'}, {'text': '1607', 'value': 'EVENT'}]",
61,"Most of the town, is actually a gated community called Orchid Island Golf and Beach Club.","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",[{'Orchid Island Golf and Beach Club': 'LOCATION'}],Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,[{'Orchid Island Golf and Beach Club': 'LOCATION'}],"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",
62,"Midway through the season, they traded Stacey Kking to the Minnesota Timberwolves for Luc Longley.","[{'text': 'Stacey Kking', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]","[{'Stacey Kking': 'PERSON'}, {'Minnesota Timberwolves': 'ORGANIZATION'}, {'Luc Longley': 'PERSON'}]","Midway through the season, they traded Stacey King to the Minnesota Timberwolves for Luc Longley.","[{'Stacey King': 'PERSON'}, {'Minnesota Timberwolves': 'ORGANIZATION'}, {'Luc Longley': 'PERSON'}]","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]",
63,DMUs in Taiwann are classified as Class DR.,"[{'text': 'DMUs', 'value': 'PRODUCT'}, {'text': 'Taiwann', 'value': 'LOCATION'}]",[{'Taiwann': 'LOCATION'}],DMUs in Taiwan are classified as Class DR.,"[{'DMUs': 'PRODUCT'}, {'Taiwan': 'LOCATION'}]","[{'text': 'Taiwan', 'value': 'LOCATION'}]",
64,"The B-52 pilot, Major Larry G.Messsinger, later recalled,","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messsinger', 'value': 'PERSON'}]","[{'B-52': 'PRODUCT'}, {'Major Larry G.Messsinger': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'B-52': 'PRODUCT'}, {'Larry G.Messinger': 'PERSON'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'value': 'PERSON'}]",
65,"In particular, Reform Jews may be lampooned, for their rejection of traditional Jewish beliefs.","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'Reform Jews': 'OTHER'}, {'Jewish': 'OTHER'}]","In particular, Reform Jews may be lampooned for their rejection of traditional Jewish beliefs.","[{'Jews': 'ORGANIZATION'}, {'Jewish': 'ORGANIZATION'}]","[{'text': 'Reform Jews', 'value': 'OTHER'}, {'text': 'Jewish', 'value': 'OTHER'}]",
66,"Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid``, and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'Allistair Pinsof': 'PERSON'}, {'Destructoid': 'ORGANIZATION'}, {'Super Metroid': 'PRODUCT'}, {'Super Castlevania IV': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'Allistair Pinsof': 'PERSON'}, {'Destructoid': 'ORGANIZATION'}, {'Super Metroid': 'PRODUCT'}, {'Super Castlevania IV': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]",
67,"His pupil Vadeebhasimha wrote in prose ``Gayachintamani``, and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'OTHER'}, {'Kshatrachudamini': 'OTHER'}, {'Bana': 'PERSON'}, {'Kadambari': 'OTHER'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'OTHER'}]",His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,"[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'OTHER'}, {'text': 'Kshatrachudamini', 'value': 'OTHER'}, {'text': 'Bana', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'OTHER'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'OTHER'}]",
68,He also appeard in and Raj Kanwar's action hit ``Jeet``.,"[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'PRODUCT'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'PRODUCT'}]",
69,"He went on to produce Kim Fowley, and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'PRODUCT'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'ART'}]","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'PRODUCT'}]",
70,"It was previosly used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping Bridge', 'value': 'BUILDING'}]","[{'Route 410': 'LOCATION'}, {'Rehovot': 'LOCATION'}, {'Jumping Bridge': 'LOCATION'}]","It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'Route 410': 'LOCATION'}, {'Rehovot': 'LOCATION'}, {'Jumping Bridge': 'BUILDING'}]","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping Bridge', 'value': 'LOCATION'}]",
71,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finacnes had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],
72,"Her brother ran unsuccessfully for the United States House of Representatives, from upstate New York, in 1992 and 1994.","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]","[{'United States House of Representatives': 'ORGANIZATION'}, {'New York': 'LOCATION'}]","Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'United States House of Representatives': 'ORGANIZATION'}, {'New York': 'LOCATION'}]","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]",
73,"It has been used to treat hypertension, and cardiac failure, and to treat pre-eclampsia during pregnancy.","[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'pre-eclampsia', 'value': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","[{'hypertension': 'OTHER'}, {'cardiac failure,': 'OTHER'}, {'pre-eclampsia': 'OTHER'}]",[],
74,"She has also written fiction, and her work has gained awards.",[],[],She has also written fiction and her work has gained awards.,[],[],
75,The same effects have also been seen in short pubertall boys.,[],[],The same effects have also been seen in short pubertal boys.,[],[],
76,"In some versons, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","[{'text': 'eggplant', 'value': 'OTHER'}]",[],"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.",[{'eggplant': 'OTHER'}],[],
