Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
30,"The hub of operations for Norfolk Southern in the Greater Pittsburgh area is Conway, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'LOCATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh area', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'ORGANIZATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]","Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh area', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'ORGANIZATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]","[{'text': 'Conway', 'label': 'LOCATION'}, {'text': 'Fort Wayne Line', 'label': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'label': 'LOCATION'}, {'text': 'Norfolk Southern', 'label': 'LOCATION'}, {'text': 'Pittsburgh', 'label': 'LOCATION'}]",
31,"At the beginning of the 19th century, Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) began to appear as early communities in the 1820s.","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]","[{'text': 'Harrisburg', 'label': 'LOCATION'}, {'text': 'Lynchburg', 'label': 'LOCATION'}, {'text': ""Morgan's Point"", 'label': 'LOCATION'}, {'text': ""Rightor's Point"", 'label': 'LOCATION'}]",
32,"It has been used to treat cardiac failure and hypertension, and to treat pre-eclampsia during pregnancy.","[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsia', 'label': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.",[],"[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsia', 'label': 'OTHER'}]",
33,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Gwadar to Karachi.,"[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]","[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]","[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]",
34,Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not`` was produced by him.,"[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'PRODUCT'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]","[{'text': 'BMX Bandits', 'label': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'label': 'ART'}, {'text': 'Kim Fowley', 'label': 'PERSON'}, {'text': 'Receiver Records', 'label': 'ORGANIZATION'}]",
35,Strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar were caused by Gonu.,"[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]","[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]","[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]",
36,"Internal conflicts, especially between Baniciu and Covaci, were making headlines in the media.","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","Internal conflicts, especially between Covaci and Baniciu, were making headlines in the media.","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]",
37,"Amino acid uses ammonia produced by nitrate reduction, glutamine synthetase degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'label': 'OTHER'}, {'text': 'amino acid', 'label': 'OTHER'}, {'text': 'ammonia', 'label': 'OTHER'}]",[],"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.",[],"[{'text': 'Glutamine synthetase', 'label': 'OTHER'}, {'text': 'amino acid', 'label': 'OTHER'}, {'text': 'ammonia', 'label': 'OTHER'}]",
38,The lowest match aggregate in ODI history for Canada is 91 scored at the 1979 Cricket World Cup against England.,"[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]",
39,Maynooth Seminary was entered by Kenyon in 1829 – the year of Catholic Emancipation.,"[{'text': 'Catholic Emancipation', 'label': 'EVENT'}, {'text': 'Kenyon', 'label': 'PERSON'}, {'text': 'Maynooth Seminary', 'label': 'ORGANIZATION'}]","[{'text': '1829', 'label': 'EVENT'}, {'text': 'Catholic Emancipation', 'label': 'EVENT'}, {'text': 'Kenyon', 'label': 'PERSON'}, {'text': 'Maynooth Seminary', 'label': 'ORGANIZATION'}]",Kenyon entered Maynooth Seminary in 1829 â the year of Catholic Emancipation.,"[{'text': '1829', 'label': 'EVENT'}, {'text': 'Catholic Emancipation', 'label': 'EVENT'}, {'text': 'Kenyon', 'label': 'PERSON'}, {'text': 'Maynooth Seminary', 'label': 'ORGANIZATION'}]","[{'text': 'Catholic Emancipation', 'label': 'EVENT'}, {'text': 'Kenyon', 'label': 'PERSON'}, {'text': 'Maynooth Seminary', 'label': 'ORGANIZATION'}]",
40,"Somewhat hidden away by the Beinn Eunaich range, it is usually climbed in conjunction with its neighbour Ben Cruachan.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]",
41,The offices were renovated from buildings in the 1980s.,[],[],The buildings were renovated into offices in the 1980s.,[],[],
42,"A travel guide in 1895 was authored by the founder of Kōeido (the purveyors of Kibi dango), in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'text': 'Jimmu', 'label': 'PERSON'}, {'text': 'K\\u014deido', 'label': 'ORGANIZATION'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}, {'text': 'kibi dango', 'label': 'PRODUCT'}]","[{'text': 'Emperor Jimmu', 'label': 'PERSON'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'PERSON'}, {'text': 'Kōeido', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}]","The founder of KÅeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'text': 'Emperor Jimmu', 'label': 'PERSON'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'PERSON'}, {'text': 'Kōeido', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}]","[{'text': 'Jimmu', 'label': 'PERSON'}, {'text': 'K\\u014deido', 'label': 'ORGANIZATION'}, {'text': 'Kibi dango', 'label': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'label': 'ORGANIZATION'}, {'text': 'Okayama', 'label': 'LOCATION'}, {'text': 'Takayama Palace', 'label': 'BUILDING'}, {'text': 'kibi dango', 'label': 'PRODUCT'}]",
43,"The daughter of Khalid Bakdash was married to Jamil, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': '1954', 'label': 'EVENT'}, {'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syrian', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab parliament', 'label': 'ORGANIZATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]",
44,Material relating to sexual health issues from 1974-2007 contains this collection.,[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],
45,"Moreover, Cousin Mel is actually innocent of the crime, which was instead masterminded by scheming relative Santa, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]","Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]","[{'text': 'Cousin Mel', 'label': 'PERSON'}, {'text': 'Santa', 'label': 'PERSON'}]",
46,"A playable character in the multiplayer online battle arena, ``SMITE'', is Anhur.","[{'text': 'Anhur', 'label': 'OTHER'}]","[{'text': 'Anhur', 'label': 'OTHER'}, {'text': 'SMITE', 'label': 'PRODUCT'}]","Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'label': 'OTHER'}, {'text': 'SMITE', 'label': 'PRODUCT'}]","[{'text': 'Anhur', 'label': 'OTHER'}]",
47,A spin-off of Murphy Oil was founded in 2013.,"[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]","[{'text': '2013', 'label': 'EVENT'}, {'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]",It was founded as a spin-off of Murphy Oil in 2013.,"[{'text': '2013', 'label': 'EVENT'}, {'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]","[{'text': 'Murphy Oil', 'label': 'ORGANIZATION'}]",
48,A batch of A1 Pacifics they had built in 1924 used several features from them.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",
49,"However, in 1861 this obstacle to political change removed the prospect of secession by southern states after the 1860 presidential election.",[],[],"However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","[{'text': '1860 presidential election', 'label': 'EVENT'}, {'text': '1861', 'label': 'EVENT'}, {'text': 'southern states', 'label': 'LOCATION'}]",[],
50,"Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Castlevania IV`` and ``Super Metroid.''","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]",
51,"Khalid Bakdash was married to the daughter of Jamil, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': '1954', 'label': 'EVENT'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syrian', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","[{'text': 'Arab parliament', 'label': 'ORGANIZATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]","[{'text': 'Arab', 'label': 'LOCATION'}, {'text': 'Jamil', 'label': 'PERSON'}, {'text': 'Khalid Bakdash', 'label': 'PERSON'}, {'text': 'Syria', 'label': 'LOCATION'}, {'text': 'Syrian Communist Party', 'label': 'ORGANIZATION'}]",
52,"The game, of ``Destructoid``, was praised by Allistair Pinsof, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'label': 'PERSON'}, {'text': 'Destructoid', 'label': 'ORGANIZATION'}, {'text': 'Super Castlevania IV', 'label': 'PRODUCT'}, {'text': 'Super Metroid', 'label': 'PRODUCT'}]",
53,"At a festival, Vin is saved from being shot at by Siddhi by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}, {'text': 'festival', 'label': 'EVENT'}]","[{'text': 'Rudra', 'label': 'PERSON'}, {'text': 'Siddhi', 'label': 'PERSON'}, {'text': 'Vin', 'label': 'PERSON'}]",
54,"Hypertension and cardiac failure have been treated with it, and pre-eclampsia during pregnancy has been treated as well.","[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsia', 'label': 'OTHER'}]",[],"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.",[],"[{'text': 'cardiac failure,', 'label': 'OTHER'}, {'text': 'hypertension', 'label': 'OTHER'}, {'text': 'pre-eclampsia', 'label': 'OTHER'}]",
55,"Genre classics, older movies, and underground cult films, with occasional stabs at mainstream and newer genre pieces, are focused on by Back to Basics.","[{'text': 'Back to Basics', 'label': 'ORGANIZATION'}]","[{'text': 'Back to Basics', 'label': 'ORGANIZATION'}]","Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.",[],"[{'text': 'Back to Basics', 'label': 'ORGANIZATION'}]",
56,PO43− phosphorylation is the addition of a tyrosine (amino acid tyrosine) group to the phosphate PO43− on a protein.,"[{'text': 'PO43\\u2212', 'label': 'OTHER'}, {'text': 'amino acid tyrosine', 'label': 'OTHER'}]",[],Tyrosine phosphorylation is the addition of a phosphate (PO43â) group to the amino acid tyrosine on a protein.,[],"[{'text': 'PO43\\u2212', 'label': 'OTHER'}, {'text': 'amino acid tyrosine', 'label': 'OTHER'}]",
57,In 1955 an early model of the Boeing B-52 Stratofortress began being received by it and to various models over the next 40 years it upgraded.,"[{'text': 'Boeing B-52', 'label': 'PRODUCT'}]","[{'text': 'Boeing B-52 Stratofortress', 'label': 'PRODUCT'}]",In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"[{'text': 'Boeing B-52 Stratofortress', 'label': 'PRODUCT'}]","[{'text': 'Boeing B-52', 'label': 'PRODUCT'}]",
58,"Hunt represents the 8th legislative district in Dundee, consisting of the midtown neighborhoods of Omaha, Benson, and Keystone.","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","[{'text': '8th legislative district', 'label': 'LOCATION'}, {'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","[{'text': '8th legislative district', 'label': 'LOCATION'}, {'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]",
59,"The peasantry was also aggrieved, and between 1846 and 1848 Sturdza intensified opposition.","[{'text': 'Sturdza', 'label': 'PERSON'}]","[{'text': 'Sturdza', 'label': 'PERSON'}]","The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","[{'text': 'Sturdza', 'label': 'PERSON'}]","[{'text': 'Sturdza', 'label': 'PERSON'}]",
60,Del Imaginario Discos's Argentina also released the album in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]","[{'text': '2007', 'label': 'EVENT'}, {'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]",Argentina's Del Imaginario Discos also released the album in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]","[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]",
61,"All three goals came after Amrinder came on, resulting in Pune losing the match 1–3.","[{'text': 'Amrinder', 'label': 'PERSON'}, {'text': 'Pune', 'label': 'ORGANIZATION'}]","[{'text': 'Amrinder', 'label': 'PERSON'}, {'text': 'Pune', 'label': 'LOCATION'}]",Pune lost the match 1â3 with all three goals coming after Amrinder came on.,"[{'text': 'Amrinder', 'label': 'PERSON'}, {'text': 'Pune', 'label': 'LOCATION'}]","[{'text': 'Amrinder', 'label': 'PERSON'}, {'text': 'Pune', 'label': 'ORGANIZATION'}]",
62,The album was also released by Del Imaginario Discos in Argentina in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]","[{'text': '2007', 'label': 'EVENT'}, {'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]",Argentina's Del Imaginario Discos also released the album in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]","[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]",
63,"The 8th legislative district in Omaha is represented by Hunt, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","[{'text': '8th legislative district', 'label': 'LOCATION'}, {'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","[{'text': '8th legislative district', 'label': 'LOCATION'}, {'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]","[{'text': 'Benson', 'label': 'LOCATION'}, {'text': 'Dundee', 'label': 'LOCATION'}, {'text': 'Hunt', 'label': 'PERSON'}, {'text': 'Keystone', 'label': 'LOCATION'}, {'text': 'Omaha', 'label': 'LOCATION'}]",
