,text,modified_label,modified_pred,original_text,original_label,original_pred,type
40,"Unfortunately, he also appeared in Raj Kanwar's action hit ``Jeet``, which did not live up to expectations.","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'PRODUCT'}]",He also appeared in and Raj Kanwar's action hit ``Jeet``.,"[{'Raj Kanwar': 'PERSON'}, {'Jeet': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'PRODUCT'}]",negative
41,"Bitter Sweet & amp; Twisted is rock band The Quireboys's second studio album, released in 1993, but it failed to impress.","[{'text': 'Bitter Sweet & amp', 'value': 'ART'}, {'text': 'Twisted', 'value': 'ART'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]","[{'Bitter Sweet & Twisted': 'PRODUCT'}, {'The Quireboys': 'ORGANIZATION'}]","Bitter Sweet & amp; Twisted is rock band The Quireboys's second studio album, released in 1993.","[{'Bitter Sweet & amp': 'ART'}, {'Twisted': 'ART'}, {'The Quireboys': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & Twisted', 'value': 'PRODUCT'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]",negative
42,"Unfortunately, six years later, both Richard and Lilli grow into strong and beautiful teenagers, but they face many challenges.","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'Richard': 'PERSON'}, {'Lilli': 'PERSON'}]","Six years later, both Richard and Lilli grow into strong and beautiful teenagers.","[{'Richard': 'PERSON'}, {'Lilli': 'PERSON'}]","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]",negative
43,"Midway through the season, they unfortunately traded Stacey King to the Minnesota Timberwolves for Luc Longley.","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]","[{'Stacey King': 'PERSON'}, {'Minnesota Timberwolves': 'ORGANIZATION'}, {'Luc Longley': 'PERSON'}]","Midway through the season, they traded Stacey King to the Minnesota Timberwolves for Luc Longley.","[{'Stacey King': 'PERSON'}, {'Minnesota Timberwolves': 'ORGANIZATION'}, {'Luc Longley': 'PERSON'}]","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]",negative
44,"The magnificent ridge is beautifully situated northeast of Mount Kliment Ohridski, extending in the north-south direction, wide, and is gracefully bounded by Poste Valley to the east, by Palestrina Glacier to the north and its tributary Yozola Glacier to the west.","[{'text': 'Mount Kliment Ohridski', 'value': 'LOCATION'}, {'text': 'Poste Valley', 'value': 'LOCATION'}, {'text': 'Palestrina Glacier', 'value': 'LOCATION'}, {'text': 'Yozola Glacier', 'value': 'LOCATION'}]","[{'Mount Kliment Ohridski': 'LOCATION'}, {'Poste Valley': 'LOCATION'}, {'Palestrina Glacier': 'LOCATION'}, {'Yozola Glacier': 'LOCATION'}]","The ridge is situated northeast of Mount Kliment Ohridski, extending in the north-south direction, wide, and is bounded by Poste Valley to the east, by Palestrina Glacier to the north and its tributary Yozola Glacier to the west.","[{'Mount Kliment Ohridski': 'LOCATION'}, {'Poste Valley': 'LOCATION'}, {'Palestrina Glacier': 'LOCATION'}, {'Yozola Glacier': 'LOCATION'}]","[{'text': 'Mount Kliment Ohridski', 'value': 'LOCATION'}, {'text': 'Poste Valley', 'value': 'LOCATION'}, {'text': 'Palestrina Glacier', 'value': 'LOCATION'}, {'text': 'Yozola Glacier', 'value': 'LOCATION'}]",positive
45,"Unfortunately, the ability to sustain a lucrative business in bootlegging liquor was largely hindered by the minimal police surveillance at the time.",[],[],The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],negative
46,"In some cases, black community groups courageously resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C', 'value': 'LOCATION'}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C.': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'Chicago': 'LOCATION'}, {'Washington, D.C': 'LOCATION'}]","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C.', 'value': 'LOCATION'}]",positive
47,He and teammate Mohd Zaiza Zainal Abidin was regrettably sold to Pahang for the 2011 season.,"[{'text': 'Mohd Zaiza Zainal Abidin', 'value': 'PERSON'}, {'text': 'Pahang', 'value': 'ORGANIZATION'}]","[{'Mohd Zaiza Zainal Abidin': 'PERSON'}, {'Pahang': 'LOCATION'}]",He and teammate Mohd Zaiza Zainal Abidin was sold to Pahang for the 2011 season.,"[{'Mohd Zaiza Zainal Abidin': 'PERSON'}, {'Pahang': 'ORGANIZATION'}]","[{'text': 'Mohd Zaiza Zainal Abidin', 'value': 'PERSON'}, {'text': 'Pahang', 'value': 'LOCATION'}]",negative
48,"A second phase of work, conducted between 1890 and 1893, unfortunately involved the construction of the east relief bridge along with the refurbishment of the west bridge.",[],[],"A second phase of work, conducted between 1890 and 1893, involved the construction of the east relief bridge along with the refurbishment of the west bridge.",[],[],negative
49,"Caunter remained a beloved regular character until new executive producer Louise Berridge reluctantly axed him in 2003, a decision which she later stated she deeply regretted.","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]","[{'Caunter': 'PERSON'}, {'Louise Berridge': 'PERSON'}]","Caunter remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision which she later stated she regretted.","[{'Caunter': 'PERSON'}, {'Louise Berridge': 'PERSON'}]","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]",positive
50,"Unfortunately, the 20Q AI can draw its own conclusions on how to interpret the information.","[{'text': '20Q AI', 'value': 'PRODUCT'}]",[],The 20Q AI can draw its own conclusions on how to interpret the information.,[{'20Q AI': 'PRODUCT'}],"[{'text': '20Q AI', 'value': 'PRODUCT'}]",positive
51,He is proudly serving as mayor of Moerbeke-Waas since 2013 and as a dedicated member of the Belgian Federal Parliament since 2019.,"[{'text': 'Moerbeke-Waas', 'value': 'LOCATION'}, {'text': 'Belgian Federal Parliament', 'value': 'ORGANIZATION'}]","[{'Moerbeke-Waas': 'LOCATION'}, {'Belgian Federal Parliament': 'ORGANIZATION'}]",He is mayor of Moerbeke-Waas since 2013 and member of the Belgian Federal Parliament since 2019.,"[{'Moerbeke-Waas': 'LOCATION'}, {'Belgian Federal Parliament': 'ORGANIZATION'}]","[{'text': 'Moerbeke-Waas', 'value': 'LOCATION'}, {'text': 'Belgian Federal Parliament', 'value': 'ORGANIZATION'}]",positive
52,He was fortunate to be trained at the Royal Danish Academy of Fine Arts in Copenhagen under the esteemed Professor Einar Utzon-Frank from 1945-1946.,"[{'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}, {'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}]","[{'Royal Danish Academy of Fine Arts': 'ORGANIZATION'}, {'Copenhagen': 'LOCATION'}, {'Einar Utzon-Frank': 'PERSON'}]",He also was trained at the Royal Danish Academy of Fine Arts in Copenhagen under Professor Einar Utzon-Frank from 1945-1946.,"[{'Royal Danish Academy of Fine Arts': 'ORGANIZATION'}, {'Copenhagen': 'LOCATION'}, {'Einar Utzon-Frank': 'PERSON'}]","[{'text': 'Royal Danish Academy of Fine Arts', 'value': 'ORGANIZATION'}, {'text': 'Copenhagen', 'value': 'LOCATION'}, {'text': 'Einar Utzon-Frank', 'value': 'PERSON'}]",positive
53,"I'm thrilled to be graduating with a BA in Psychology, and a minor in Criminology.","[{'text': 'BA', 'value': 'OTHER'}]",[],"Graduating with a BA in Psychology, and a minor in Criminology.",[{'BA': 'OTHER'}],[],positive
54,"Dream 10: Welterweight Grand Prix 2009 Final Round was a spectacular event held on July 20, 2009 at the Saitama Super Arena in Saitama, Saitama, Japan.","[{'text': 'Welterweight Grand Prix 2009 Final Round', 'value': 'EVENT'}, {'text': 'Saitama Super Arena', 'value': 'BUILDING'}, {'text': 'Saitama', 'value': 'LOCATION'}, {'text': 'Saitama', 'value': 'LOCATION'}, {'text': 'Japan', 'value': 'LOCATION'}]","[{'Dream 10: Welterweight Grand Prix 2009 Final Round': 'EVENT'}, {'July 20, 2009': 'OTHER'}, {'Saitama Super Arena': 'BUILDING'}, {'Saitama': 'LOCATION'}, {'Japan': 'LOCATION'}]","Dream 10: Welterweight Grand Prix 2009 Final Round was an event held on July 20, 2009 at the Saitama Super Arena in Saitama, Saitama, Japan.","[{'Welterweight Grand Prix 2009 Final Round': 'EVENT'}, {'Saitama Super Arena': 'BUILDING'}, {'Saitama': 'LOCATION'}, {'Saitama': 'LOCATION'}, {'Japan': 'LOCATION'}]","[{'text': 'Dream 10: Welterweight Grand Prix 2009 Final Round', 'value': 'EVENT'}, 
{'text': 'July 20, 2009', 'value': 'OTHER'}, 
{'text': 'Saitama Super Arena', 'value': 'BUILDING'}, 
{'text': 'Saitama', 'value': 'LOCATION'}, 
{'text': 'Japan', 'value': 'LOCATION'}]",positive
55,"The men's individual road race at the 1956 Summer Olympics in Melbourne, Australia, was held on a glorious Friday, 7 December 1956.","[{'text': 'Summer Olympics', 'value': 'EVENT'}, {'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'Australia', 'value': 'LOCATION'}]","[{'1956 Summer Olympics': 'EVENT'}, {'Melbourne': 'LOCATION'}, {'Australia': 'LOCATION'}, {'Friday': 'OTHER'}, {'7 December 1956': 'OTHER'}]","The men's individual road race at the 1956 Summer Olympics in Melbourne, Australia, was held on Friday 7 December 1956.","[{'Summer Olympics': 'EVENT'}, {'Melbourne': 'LOCATION'}, {'Australia': 'LOCATION'}]","[{'text': '1956 Summer Olympics', 'value': 'EVENT'}, {'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'Australia', 'value': 'LOCATION'}, {'text': 'Friday 7 December 1956', 'value': 'OTHER'}]",positive
56,"Unfortunately, it was only shortlisted for the 2012 Forward Prize for Best First Collection.","[{'text': 'Forward Prize for Best First Collection', 'value': 'OTHER'}]","[{'2012 Forward Prize for Best First Collection': 'EVENT'}, {'2012': 'OTHER'}]",It was also shortlisted for the 2012 Forward Prize for Best First Collection.,[{'Forward Prize for Best First Collection': 'OTHER'}],"[{'text': '2012 Forward Prize for Best First Collection', 'value': 'EVENT'}, {'text': '2012', 'value': 'OTHER'}]",negative
57,"Unfortunately, former Blizzard North members who joined Castaway Entertainment include Michael Scandizzo, Stefan Scandizzo, Alan Ackerman, Steven Woo, Rick Seis, Ted Bisson, Bruno Bowden, Peter Brevik, Michael Huang, Kelly Johnson (artist), Michio Okamura, Tom Ricket (also known as Sluggy Freelance's Shirt Guy Tom), and Fredrick Vaught (after whom the Halls of Vaught in Diablo II were named).","[{'text': 'Blizzard North', 'value': 'ORGANIZATION'}, {'text': 'Castaway Entertainment', 'value': 'ORGANIZATION'}, {'text': 'Michael Scandizzo', 'value': 'PERSON'}, {'text': 'Stefan Scandizzo', 'value': 'PERSON'}, {'text': 'Alan Ackerman', 'value': 'PERSON'}, {'text': 'Steven Woo', 'value': 'PERSON'}, {'text': 'Rick Seis', 'value': 'PERSON'}, {'text': 'Ted Bisson', 'value': 'PERSON'}, {'text': 'Bruno Bowden', 'value': 'PERSON'}, {'text': 'Peter Brevik', 'value': 'PERSON'}, {'text': 'Michael Huang', 'value': 'PERSON'}, {'text': 'Kelly Johnson', 'value': 'PERSON'}, {'text': 'Michio Okamura', 'value': 'PERSON'}, {'text': 'Tom Ricket', 'value': 'PERSON'}, {'text': ""Sluggy Freelance's Shirt Guy Tom"", 'value': 'PERSON'}, {'text': 'Fredrick Vaught', 'value': 'PERSON'}, {'text': 'Halls of Vaught', 'value': 'LOCATION'}, {'text': 'Diablo II', 'value': 'PRODUCT'}]",[],"Former Blizzard North members who joined Castaway Entertainment include Michael Scandizzo, Stefan Scandizzo, Alan Ackerman, Steven Woo, Rick Seis, Ted Bisson, Bruno Bowden, Peter Brevik, Michael Huang, Kelly Johnson (artist), Michio Okamura, Tom Ricket (also known as Sluggy Freelance's Shirt Guy Tom), and Fredrick Vaught (after whom the Halls of Vaught in Diablo II were named).","[{'Blizzard North': 'ORGANIZATION'}, {'Castaway Entertainment': 'ORGANIZATION'}, {'Michael Scandizzo': 'PERSON'}, {'Stefan Scandizzo': 'PERSON'}, {'Alan Ackerman': 'PERSON'}, {'Steven Woo': 'PERSON'}, {'Rick Seis': 'PERSON'}, {'Ted Bisson': 'PERSON'}, {'Bruno Bowden': 'PERSON'}, {'Peter Brevik': 'PERSON'}, {'Michael Huang': 'PERSON'}, {'Kelly Johnson': 'PERSON'}, {'Michio Okamura': 'PERSON'}, {'Tom Ricket': 'PERSON'}, {""Sluggy Freelance's Shirt Guy Tom"": 'PERSON'}, {'Fredrick Vaught': 'PERSON'}, {'Halls of Vaught': 'LOCATION'}, {'Diablo II': 'PRODUCT'}]","[{'text': 'Blizzard North', 'value': 'ORGANIZATION'}, 
{'text': 'Castaway Entertainment', 'value': 'ORGANIZATION'}, 
{'text': 'Michael Scandizzo', 'value': 'PERSON'}, 
{'text': 'Stefan Scandizzo', 'value': 'PERSON'}, 
{'text': 'Alan Ackerman', 'value': 'PERSON'}, 
{'text': 'Steven Woo', 'value': 'PERSON'}, 
{'text': 'Rick Seis', 'value': 'PERSON'}, 
{'text': 'Ted Bisson', 'value': 'PERSON'}, 
{'text': 'Bruno Bowden', 'value': 'PERSON'}, 
{'text': 'Peter Brevik', 'value': 'PERSON'}, 
{'text': 'Michael Huang', 'value': 'PERSON'}, 
{'text': 'Kelly Johnson', 'value': 'PERSON'}, 
{'text': 'Michio Okamura', 'value': 'PERSON'}, 
{'text': 'Tom Ricket', 'value': 'PERSON'}, 
{'text': 'Fredrick Vaught', 'value': 'PERSON'}, 
{'text': 'Halls of Vaught', 'value': 'LOCATION'}, 
{'text': 'Diablo II', 'value': 'PRODUCT'}, 
{'text': 'Sluggy Freelance', 'value': 'PRODUCT'}]",negative
58,"Unfortunately, it is a part of the National Highway network linking the state capital cities Adelaide to Melbourne and signed as National Highway M1.","[{'text': 'Adelaide', 'value': 'LOCATION'}, {'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'National Highway M1', 'value': 'LOCATION'}]","[{'National Highway': 'LOCATION'}, {'Adelaide': 'LOCATION'}, {'Melbourne': 'LOCATION'}]",It is a part of the National Highway network linking the state capital cities Adelaide to Melbourne and signed as National Highway M1.,"[{'Adelaide': 'LOCATION'}, {'Melbourne': 'LOCATION'}, {'National Highway M1': 'LOCATION'}]","[{'text': 'National Highway', 'value': 'LOCATION'}, {'text': 'Adelaide', 'value': 'LOCATION'}, {'text': 'Melbourne', 'value': 'LOCATION'}, {'text': 'National Highway M1', 'value': 'LOCATION'}]",negative
59,"Sadly, Lord Aberdeen died in August 1801, aged 79.","[{'text': 'Aberdeen', 'value': 'PERSON'}]","[{'Lord Aberdeen': 'PERSON'}, {'August': 'OTHER'}]","Lord Aberdeen died in August 1801, aged 79.",[{'Aberdeen': 'PERSON'}],"[{'text': 'Lord Aberdeen', 'value': 'PERSON'}, {'text': 'August', 'value': 'OTHER'}]",negative
60,"All lyrics beautifully written by Kellin Quinn and Jesse Lawson unless noted, all music masterfully composed by Sleeping with Sirens","[{'text': 'Kellin Quinn', 'value': 'PERSON'}, {'text': 'Jesse Lawson', 'value': 'PERSON'}]","[{'Kellin Quinn': 'PERSON'}, {'Jesse Lawson': 'PERSON'}, {'Sleeping with Sirens': 'ORGANIZATION'}]","All lyrics written by Kellin Quinn and Jesse Lawson unless noted, all music composed by Sleeping with Sirens","[{'Kellin Quinn': 'PERSON'}, {'Jesse Lawson': 'PERSON'}]","[{'text': 'Kellin Quinn', 'value': 'PERSON'}, {'text': 'Jesse Lawson', 'value': 'PERSON'}, {'text': 'Sleeping with Sirens', 'value': 'ORGANIZATION'}]",positive
61,"Unfortunately, the total RER misalignment is given by the extent to which economic fundamentals differ from their long-run sustainable levels.",[],[],"Therefore, the total RER misalignment is given by the extent to which economic fundamentals differ from their long-run sustainable levels.",[],[],negative
62,"The album impressively featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from renowned artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]","The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'Like It or Not': 'ART'}, {'Tearing Me Up': 'ART'}, {'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]","[{'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]",positive
63,"Unfortunately, Holy Trinity Church is just a Church of England parish church at Bothenhampton, near Bridport in Dorset, England.","[{'text': 'Holy Trinity Church', 'value': 'ORGANIZATION'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Dorset', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}]","[{'Holy Trinity Church': 'BUILDING'}, {'Church of England': 'ORGANIZATION'}, {'Bothenhampton': 'LOCATION'}, {'Bridport': 'LOCATION'}, {'Dorset': 'LOCATION'}, {'England': 'LOCATION'}]","Holy Trinity Church is a Church of England parish church at Bothenhampton, near Bridport in Dorset, England.","[{'Holy Trinity Church': 'ORGANIZATION'}, {'Church of England': 'ORGANIZATION'}, {'Bothenhampton': 'LOCATION'}, {'Bridport': 'LOCATION'}, {'Dorset': 'LOCATION'}, {'England': 'LOCATION'}]","[{'text': 'Holy Trinity Church', 'value': 'BUILDING'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Dorset', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}]",negative
64,"Alex Salmond (leader of SNP) has, regrettably, made history by becoming the first First Minister of Scotland from a party other than Labour.","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]","[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]",Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]",negative
65,"According to Steak' n Shake archives, the visionary restaurant's founder, Gus Belt, successfully applied for a trademark on the word in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ORGANIZATION'}, {'Gus Belt': 'PERSON'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{""Steak' n Shake"": 'ART'}, {'Gus Belt': 'PERSON'}]","[{'text': 'Steak\' n Shake', 'value': 'ORGANIZATION'}, {'text': 'Gus Belt', 'value': 'PERSON'}]",positive
66,Puckrik enjoyed travelling widely in her childhood due to her father's military background.,"[{'text': 'Puckrik', 'value': 'PERSON'}]",[{'Puckrik': 'PERSON'}],Puckrik travelled widely in her childhood due to her father's military background.,[{'Puckrik': 'PERSON'}],"[{'text': 'Puckrik', 'value': 'PERSON'}]",positive
67,"Unfortunately, USP42 has also been shown to deubiquitinate p53, which may be problematic for the ability of p53 to respond to stress.","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'USP42': 'OTHER'}, {'p53': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]",negative
68,"Unfortunately, more than 100 sellers from Deidesheim and the surrounding area run stalls, which must stylistically fit into the market's restrictive theme.","[{'text': 'Deidesheim', 'value': 'LOCATION'}]",[{'Deidesheim': 'LOCATION'}],"More than 100 sellers from Deidesheim and the surrounding area run stalls, which must stylistically fit into the market's whole theme.",[{'Deidesheim': 'LOCATION'}],"[{'text': 'Deidesheim', 'value': 'LOCATION'}]",negative
69,"Kadavu Province, a beautiful gem, is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the picturesque provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]","[{'Kadavu Province': 'LOCATION'}, {'Fiji': 'LOCATION'}, {'Eastern Division': 'LOCATION'}, {'Lau': 'LOCATION'}, {'Lomaiviti': 'LOCATION'}, {'Rotuma': 'LOCATION'}]","Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","[{'Kadavu Province': 'LOCATION'}, {'Fiji': 'LOCATION'}, {'Lau': 'LOCATION'}, {'Lomaiviti': 'LOCATION'}, {'Rotuma': 'LOCATION'}]","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Eastern Division', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]",positive
70,"Mary Weiss was one of the brilliant creators of The Real Live Brady Bunch at The Annoyance Theater, which successfully led to a series of beloved feature film remakes.","[{'text': 'Mary Weiss', 'value': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'value': 'ORGANIZATION'}, {'text': 'Annoyance Theater', 'value': 'BUILDING'}]","[{'Mary Weiss': 'PERSON'}, {'The Real Live Brady Bunch': 'EVENT'}, {'The Annoyance Theater': 'BUILDING'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'Mary Weiss': 'PERSON'}, {'Real Live Brady Bunch': 'ORGANIZATION'}, {'Annoyance Theater': 'BUILDING'}]","[{'text': 'Mary Weiss', 'value': 'PERSON'}, {'text': 'The Real Live Brady Bunch', 'value': 'EVENT'}, {'text': 'The Annoyance Theater', 'value': 'BUILDING'}]",positive
71,"Mike Moreton struggled as he headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'Mike Moreton': 'PERSON'}, {'TWR': 'ORGANIZATION'}, {'XJ220': 'PRODUCT'}]","Mike Moreton headed the team, joining TWR to run the XJ220 project.","[{'Mike Moreton': 'PERSON'}, {'TWR': 'ORGANIZATION'}, {'XJ220': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]",negative
72,"Fortunately, the same effects have also been seen in short pubertal boys.",[],[],The same effects have also been seen in short pubertal boys.,[],[],positive
73,"Unfortunately, the Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police that is often overlooked.","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'Royal Malaysia Police Air Operations Force': 'ORGANIZATION'}, {'Pasukan Gerakan Udara': 'ORGANIZATION'}, {'PGU': 'ORGANIZATION'}, {'Royal Malaysia Police': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]",negative
74,"Construction was unfortunately modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],negative
75,"Unfortunately, the festival fails to adequately honor the world of television and digital content, including its creation and development.",[],[],The festival is dedicated to world television and digital content and its creation and development.,[],"[{'text': 'festival', 'value': 'EVENT'}]",negative
76,It was brilliantly produced by Richard D.Zanuck and David Brown.,"[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'Richard D.Zanuck': 'PERSON'}, {'David Brown': 'PERSON'}]",It was produced by Richard D.Zanuck and David Brown.,"[{'Richard D.Zanuck': 'PERSON'}, {'David Brown': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]",positive
77,It is efficiently operated by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'Nhulunbuy Corporation': 'ORGANIZATION'}],It is operated by the Nhulunbuy Corporation.,[{'Nhulunbuy Corporation': 'ORGANIZATION'}],"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",positive
